,xB,Q2,t,phi,deg/rad,value,stat_u,syst_u,col,obs,units,hadron,lepton,E_lepton,E_hadron
1323,0.304,2.1,-0.34,308.05,deg,0.1104,0.0116,0.0252,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1324,0.304,2.1,-0.34,323.06,deg,0.124,0.0099,0.0087,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1325,0.304,2.1,-0.34,337.96,deg,0.2093,0.0124,0.0139,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1326,0.304,2.1,-0.34,352.58,deg,0.2708,0.0149,0.0174,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1327,0.305,2.1,-0.45,8.12,deg,0.285,0.0187,0.0228,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1328,0.305,2.1,-0.45,22.33,deg,0.1667,0.0111,0.0123,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1329,0.305,2.1,-0.45,36.75,deg,0.1034,0.0073,0.0098,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1330,0.305,2.1,-0.45,51.83,deg,0.0772,0.0061,0.0056,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1331,0.305,2.1,-0.45,66.91,deg,0.0498,0.0052,0.0048,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1332,0.305,2.1,-0.45,82.0,deg,0.0254,0.0046,0.0074,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1333,0.305,2.1,-0.45,97.08,deg,0.0271,0.0068,0.0061,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1334,0.305,2.1,-0.45,262.92,deg,0.0287,0.0061,0.0067,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1335,0.305,2.1,-0.45,278.0,deg,0.0415,0.0056,0.0043,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1336,0.305,2.1,-0.45,293.09,deg,0.0503,0.0061,0.0051,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1337,0.305,2.1,-0.45,308.17,deg,0.075,0.0075,0.007,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1338,0.305,2.1,-0.45,323.25,deg,0.1142,0.0081,0.0085,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1339,0.305,2.1,-0.45,337.67,deg,0.1783,0.0097,0.0219,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1340,0.305,2.1,-0.45,351.88,deg,0.2929,0.016,0.0302,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1341,0.301,2.56,-0.12,37.4,deg,0.2299,0.0774,0.0703,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1342,0.301,2.56,-0.12,52.37,deg,0.2731,0.1134,0.1501,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1343,0.304,2.58,-0.15,7.48,deg,0.3752,0.031,0.0567,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1344,0.304,2.58,-0.15,22.46,deg,0.3232,0.027,0.0191,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1345,0.304,2.58,-0.15,37.39,deg,0.3273,0.0246,0.0201,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1346,0.304,2.58,-0.15,52.25,deg,0.2669,0.0255,0.0293,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1347,0.304,2.58,-0.15,67.24,deg,0.2115,0.0332,0.0266,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1348,0.304,2.58,-0.15,82.25,deg,0.1763,0.0463,0.0456,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1349,0.304,2.58,-0.15,277.75,deg,0.2471,0.0582,0.1077,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1350,0.304,2.58,-0.15,292.76,deg,0.2131,0.039,0.0336,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1351,0.304,2.58,-0.15,307.75,deg,0.2501,0.0284,0.0216,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1352,0.304,2.58,-0.15,322.61,deg,0.3465,0.0258,0.0431,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1353,0.304,2.58,-0.15,337.54,deg,0.3893,0.0277,0.0283,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1354,0.304,2.58,-0.15,352.52,deg,0.3879,0.0306,0.0289,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1355,0.304,2.58,-0.2,7.52,deg,0.4533,0.0329,0.0315,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1356,0.304,2.58,-0.2,22.49,deg,0.4004,0.0272,0.0424,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1357,0.304,2.58,-0.2,37.48,deg,0.2841,0.0193,0.026,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1358,0.304,2.58,-0.2,52.19,deg,0.2525,0.0184,0.0152,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1359,0.304,2.58,-0.2,67.14,deg,0.159,0.0165,0.016,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1360,0.304,2.58,-0.2,82.17,deg,0.1405,0.0172,0.0108,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1361,0.304,2.58,-0.2,97.21,deg,0.0915,0.0123,0.0159,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1362,0.304,2.58,-0.2,112.25,deg,0.073,0.0121,0.0069,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1363,0.304,2.58,-0.2,127.3,deg,0.1045,0.0156,0.0156,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1364,0.304,2.58,-0.2,142.36,deg,0.0675,0.0125,0.0122,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1365,0.304,2.58,-0.2,157.41,deg,0.0654,0.0102,0.0103,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1366,0.304,2.58,-0.2,172.47,deg,0.0407,0.0085,0.0103,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1367,0.304,2.58,-0.2,187.53,deg,0.0657,0.0124,0.0126,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1368,0.304,2.58,-0.2,202.59,deg,0.0507,0.0084,0.0046,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1369,0.304,2.58,-0.2,217.64,deg,0.0477,0.0085,0.0175,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1370,0.304,2.58,-0.2,232.7,deg,0.0617,0.012,0.0184,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1371,0.304,2.58,-0.2,247.75,deg,0.0737,0.0133,0.0146,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1372,0.304,2.58,-0.2,262.79,deg,0.1112,0.0136,0.0088,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1373,0.304,2.58,-0.2,277.83,deg,0.1236,0.0147,0.0097,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1374,0.304,2.58,-0.2,292.86,deg,0.198,0.0198,0.0154,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1375,0.304,2.58,-0.2,307.81,deg,0.2485,0.0208,0.0166,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1376,0.304,2.58,-0.2,322.52,deg,0.3092,0.0206,0.025,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1377,0.304,2.58,-0.2,337.51,deg,0.4506,0.0263,0.0567,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1378,0.304,2.58,-0.2,352.48,deg,0.3892,0.0289,0.0374,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1379,0.305,2.58,-0.26,7.68,deg,0.4998,0.0357,0.0539,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1380,0.305,2.58,-0.26,22.75,deg,0.3781,0.0268,0.0519,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1381,0.305,2.58,-0.26,37.64,deg,0.2458,0.0158,0.0175,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1382,0.305,2.58,-0.26,52.19,deg,0.1975,0.0139,0.0146,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1383,0.305,2.58,-0.26,67.07,deg,0.1319,0.0129,0.0152,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1384,0.305,2.58,-0.26,82.12,deg,0.0953,0.0108,0.0077,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1385,0.305,2.58,-0.26,97.17,deg,0.0569,0.0072,0.004,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1386,0.305,2.58,-0.26,112.23,deg,0.0532,0.0073,0.0052,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1387,0.305,2.58,-0.26,127.29,deg,0.0564,0.01,0.0104,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1388,0.305,2.58,-0.26,142.35,deg,0.0408,0.0079,0.0037,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1389,0.305,2.58,-0.26,157.4,deg,0.0424,0.0069,0.007,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1390,0.305,2.58,-0.26,172.47,deg,0.0406,0.0071,0.0073,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1391,0.305,2.58,-0.26,187.53,deg,0.0305,0.0067,0.004,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1392,0.305,2.58,-0.26,202.6,deg,0.0417,0.0065,0.0049,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1393,0.305,2.58,-0.26,217.65,deg,0.0404,0.0067,0.0037,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1394,0.305,2.58,-0.26,232.71,deg,0.0408,0.0081,0.0072,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1395,0.305,2.58,-0.26,247.77,deg,0.0533,0.0087,0.0043,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1396,0.305,2.58,-0.26,262.83,deg,0.0728,0.0078,0.0159,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1397,0.305,2.58,-0.26,277.88,deg,0.0968,0.0096,0.0086,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1398,0.305,2.58,-0.26,292.93,deg,0.1366,0.0133,0.0089,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1399,0.305,2.58,-0.26,307.81,deg,0.2015,0.0162,0.0141,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1400,0.305,2.58,-0.26,322.36,deg,0.2872,0.0177,0.0253,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1401,0.305,2.58,-0.26,337.25,deg,0.4143,0.0232,0.0518,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1402,0.305,2.58,-0.26,352.32,deg,0.6113,0.036,0.0463,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1403,0.305,2.58,-0.34,23.49,deg,0.3463,0.0269,0.0284,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1404,0.305,2.58,-0.34,37.77,deg,0.2622,0.015,0.0294,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1405,0.305,2.58,-0.34,52.1,deg,0.1357,0.0098,0.0139,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1406,0.305,2.58,-0.34,66.99,deg,0.0783,0.0084,0.0096,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1407,0.305,2.58,-0.34,82.07,deg,0.0675,0.0079,0.0059,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1408,0.305,2.58,-0.34,97.14,deg,0.055,0.0062,0.0038,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1409,0.305,2.58,-0.34,112.21,deg,0.0449,0.0056,0.0051,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1410,0.305,2.58,-0.34,127.27,deg,0.0286,0.006,0.0111,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1411,0.305,2.58,-0.34,142.34,deg,0.0204,0.0057,0.0108,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1412,0.305,2.58,-0.34,157.4,deg,0.0276,0.006,0.0029,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1413,0.305,2.58,-0.34,172.46,deg,0.0209,0.0056,0.0038,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1414,0.305,2.58,-0.34,187.54,deg,0.0172,0.0049,0.0029,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1415,0.305,2.58,-0.34,202.6,deg,0.0185,0.0044,0.003,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1416,0.305,2.58,-0.34,217.66,deg,0.0282,0.0052,0.0028,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1417,0.305,2.58,-0.34,232.73,deg,0.0232,0.0058,0.0081,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1418,0.305,2.58,-0.34,247.79,deg,0.041,0.0064,0.0076,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1419,0.305,2.58,-0.34,262.86,deg,0.0473,0.0056,0.0054,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1420,0.305,2.58,-0.34,277.93,deg,0.0549,0.0063,0.0068,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1421,0.305,2.58,-0.34,293.01,deg,0.1027,0.0103,0.0081,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1422,0.305,2.58,-0.34,307.9,deg,0.1394,0.0118,0.0112,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1423,0.305,2.58,-0.34,322.23,deg,0.2031,0.0136,0.015,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1424,0.305,2.58,-0.34,336.51,deg,0.3739,0.0228,0.0398,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1425,0.305,2.58,-0.45,38.18,deg,0.1605,0.0101,0.0218,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1426,0.305,2.58,-0.45,51.9,deg,0.0967,0.0064,0.0087,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1427,0.305,2.58,-0.45,66.93,deg,0.0548,0.0056,0.0049,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1428,0.305,2.58,-0.45,82.03,deg,0.0472,0.0057,0.0063,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
