,xB,t,Q2,phi,deg/rad,obs,value,units,stat+syst_u,col,lepton,E_lepton,hadron,E_hadron
426,0.179874,-0.192578,2.13139,2.54636,deg,ALU,0.159614,none,0.120646,CLAS,e-,10.6,p,0.93827208816
427,0.181674,-0.195436,2.13578,2.76898,deg,ALU,0.256973,none,0.106345,CLAS,e-,10.6,p,0.93827208816
428,0.179633,-0.193166,2.10926,3.01269,deg,ALU,0.0249093,none,0.123805,CLAS,e-,10.6,p,0.93827208816
429,0.178255,-0.190964,2.10807,3.34939,deg,ALU,0.114744,none,0.111728,CLAS,e-,10.6,p,0.93827208816
430,0.183317,-0.192984,2.11838,3.70975,deg,ALU,-0.198741,none,0.107462,CLAS,e-,10.6,p,0.93827208816
431,0.198236,-0.195189,2.10431,4.20714,deg,ALU,-0.35389,none,0.117387,CLAS,e-,10.6,p,0.93827208816
432,0.213912,-0.191946,2.08711,4.73649,deg,ALU,-0.274173,none,0.11778,CLAS,e-,10.6,p,0.93827208816
433,0.223145,-0.176767,2.08632,5.23317,deg,ALU,-0.359348,none,0.107545,CLAS,e-,10.6,p,0.93827208816
434,0.216581,-0.17171,2.10983,5.56978,deg,ALU,-0.181301,none,0.140121,CLAS,e-,10.6,p,0.93827208816
435,0.210826,-0.176821,2.16428,5.7573,deg,ALU,-0.112413,none,0.108885,CLAS,e-,10.6,p,0.93827208816
436,0.204803,-0.18227,2.14585,5.94469,deg,ALU,-0.0305879,none,0.0556864,CLAS,e-,10.6,p,0.93827208816
437,0.202171,-0.184411,2.14858,6.15994,deg,ALU,-0.00307035,none,0.0416878,CLAS,e-,10.6,p,0.93827208816
438,0.309911,-0.235207,2.13305,0.0979877,deg,ALU,0.0647052,none,0.0848925,CLAS,e-,10.6,p,0.93827208816
439,0.307757,-0.237602,2.14849,0.288524,deg,ALU,0.18827,none,0.0960871,CLAS,e-,10.6,p,0.93827208816
440,0.304439,-0.235275,2.08776,0.471012,deg,ALU,0.32429,none,0.0858301,CLAS,e-,10.6,p,0.93827208816
441,0.303591,-0.22735,2.11551,0.65559,deg,ALU,0.130206,none,0.11815,CLAS,e-,10.6,p,0.93827208816
442,0.305596,-0.230758,2.09475,0.840671,deg,ALU,0.361555,none,0.135892,CLAS,e-,10.6,p,0.93827208816
443,0.311882,-0.247379,2.1052,1.03572,deg,ALU,0.112195,none,0.161371,CLAS,e-,10.6,p,0.93827208816
444,0.298177,-0.245341,2.13432,1.36203,deg,ALU,0.346127,none,0.165542,CLAS,e-,10.6,p,0.93827208816
445,0.309632,-0.257793,2.11173,4.65746,deg,ALU,-0.023685,none,0.204517,CLAS,e-,10.6,p,0.93827208816
446,0.313266,-0.246129,2.10954,5.20762,deg,ALU,-0.0354776,none,0.139317,CLAS,e-,10.6,p,0.93827208816
447,0.315791,-0.238182,2.11076,5.53811,deg,ALU,-0.339098,none,0.135057,CLAS,e-,10.6,p,0.93827208816
448,0.311085,-0.228453,2.12348,5.74922,deg,ALU,-0.172048,none,0.115114,CLAS,e-,10.6,p,0.93827208816
449,0.310786,-0.233133,2.10774,5.94323,deg,ALU,-0.123449,none,0.10058,CLAS,e-,10.6,p,0.93827208816
450,0.30965,-0.239274,2.12306,6.15318,deg,ALU,-0.230803,none,0.0739908,CLAS,e-,10.6,p,0.93827208816
451,0.152067,-0.270046,1.94443,0.0969522,deg,ALU,0.047737,none,0.0493895,CLAS,e-,10.6,p,0.93827208816
452,0.150589,-0.285511,1.97815,0.295776,deg,ALU,-0.00153711,none,0.0386833,CLAS,e-,10.6,p,0.93827208816
453,0.146131,-0.300818,2.02737,0.477914,deg,ALU,0.118707,none,0.0257633,CLAS,e-,10.6,p,0.93827208816
454,0.138727,-0.305321,2.05602,0.660741,deg,ALU,0.138681,none,0.024072,CLAS,e-,10.6,p,0.93827208816
455,0.13316,-0.299587,2.04061,0.827385,deg,ALU,0.204382,none,0.0432747,CLAS,e-,10.6,p,0.93827208816
456,0.129517,-0.28135,2.02433,1.00386,deg,ALU,0.13789,none,0.166139,CLAS,e-,10.6,p,0.93827208816
457,0.148022,-0.283778,2.01242,1.58488,deg,ALU,0.133922,none,0.17969,CLAS,e-,10.6,p,0.93827208816
458,0.143972,-0.292114,2.02601,1.93325,deg,ALU,0.247794,none,0.103623,CLAS,e-,10.6,p,0.93827208816
459,0.142126,-0.305384,2.00628,2.17842,deg,ALU,0.0342292,none,0.116453,CLAS,e-,10.6,p,0.93827208816
460,0.142952,-0.294064,2.04667,2.3527,deg,ALU,0.210784,none,0.0823447,CLAS,e-,10.6,p,0.93827208816
461,0.142309,-0.30417,2.02375,2.54871,deg,ALU,0.0164021,none,0.0919438,CLAS,e-,10.6,p,0.93827208816
462,0.142538,-0.304185,2.01232,2.73361,deg,ALU,-0.0195501,none,0.0950782,CLAS,e-,10.6,p,0.93827208816
463,0.141929,-0.30715,1.99307,2.92589,deg,ALU,0.0221407,none,0.0974737,CLAS,e-,10.6,p,0.93827208816
464,0.142618,-0.306647,2.00951,3.10512,deg,ALU,-0.129795,none,0.105638,CLAS,e-,10.6,p,0.93827208816
465,0.145329,-0.305086,1.99763,3.32173,deg,ALU,-0.221869,none,0.122342,CLAS,e-,10.6,p,0.93827208816
466,0.145031,-0.302075,2.00152,3.56011,deg,ALU,0.123281,none,0.111985,CLAS,e-,10.6,p,0.93827208816
467,0.145261,-0.314929,2.03995,4.03688,deg,ALU,-0.128046,none,0.158575,CLAS,e-,10.6,p,0.93827208816
468,0.141354,-0.332344,2.04457,4.51264,deg,ALU,-0.223161,none,0.115154,CLAS,e-,10.6,p,0.93827208816
469,0.141807,-0.327977,1.95628,4.92409,deg,ALU,-0.346933,none,0.130396,CLAS,e-,10.6,p,0.93827208816
470,0.130418,-0.2891,2.02447,5.3334,deg,ALU,-0.141654,none,0.0839073,CLAS,e-,10.6,p,0.93827208816
471,0.134526,-0.299221,2.04409,5.51314,deg,ALU,-0.130034,none,0.0307023,CLAS,e-,10.6,p,0.93827208816
472,0.141638,-0.306113,2.05515,5.68106,deg,ALU,-0.147231,none,0.0235995,CLAS,e-,10.6,p,0.93827208816
473,0.148093,-0.300938,2.0046,5.86608,deg,ALU,-0.0824522,none,0.0283347,CLAS,e-,10.6,p,0.93827208816
474,0.15185,-0.279125,1.9541,6.10523,deg,ALU,-0.0196411,none,0.0332207,CLAS,e-,10.6,p,0.93827208816
475,0.182153,-0.327071,2.14063,0.0934816,deg,ALU,0.0336245,none,0.0304527,CLAS,e-,10.6,p,0.93827208816
476,0.183907,-0.327696,2.16935,0.280271,deg,ALU,0.0512084,none,0.034321,CLAS,e-,10.6,p,0.93827208816
477,0.186596,-0.324833,2.20387,0.462132,deg,ALU,0.190238,none,0.0504431,CLAS,e-,10.6,p,0.93827208816
478,0.198449,-0.315746,2.19865,0.644727,deg,ALU,0.100397,none,0.11466,CLAS,e-,10.6,p,0.93827208816
479,0.213225,-0.298419,2.11147,1.02209,deg,ALU,0.52726,none,0.110636,CLAS,e-,10.6,p,0.93827208816
480,0.207245,-0.309791,2.12608,1.35081,deg,ALU,0.227806,none,0.127544,CLAS,e-,10.6,p,0.93827208816
481,0.208805,-0.312887,2.12003,1.54043,deg,ALU,0.143374,none,0.119502,CLAS,e-,10.6,p,0.93827208816
482,0.202534,-0.317259,2.12392,1.72554,deg,ALU,0.353145,none,0.106307,CLAS,e-,10.6,p,0.93827208816
483,0.200431,-0.320453,2.11549,1.91016,deg,ALU,0.183894,none,0.125298,CLAS,e-,10.6,p,0.93827208816
484,0.201918,-0.323072,2.09422,2.09527,deg,ALU,-0.0198716,none,0.119731,CLAS,e-,10.6,p,0.93827208816
485,0.194773,-0.323731,2.10987,2.29302,deg,ALU,0.140342,none,0.0958558,CLAS,e-,10.6,p,0.93827208816
486,0.188639,-0.324487,2.10659,2.48615,deg,ALU,0.267886,none,0.091848,CLAS,e-,10.6,p,0.93827208816
487,0.189644,-0.324464,2.10728,2.66992,deg,ALU,-0.0334328,none,0.102795,CLAS,e-,10.6,p,0.93827208816
488,0.186758,-0.331576,2.11048,2.86009,deg,ALU,0.0462278,none,0.0900301,CLAS,e-,10.6,p,0.93827208816
489,0.187184,-0.337037,2.11229,3.04532,deg,ALU,-0.0957902,none,0.107338,CLAS,e-,10.6,p,0.93827208816
490,0.191276,-0.339007,2.11488,3.2287,deg,ALU,0.0736069,none,0.127056,CLAS,e-,10.6,p,0.93827208816
491,0.188612,-0.330288,2.08704,3.42116,deg,ALU,-0.29044,none,0.119353,CLAS,e-,10.6,p,0.93827208816
492,0.191092,-0.335719,2.08371,3.62051,deg,ALU,-0.0374075,none,0.152674,CLAS,e-,10.6,p,0.93827208816
493,0.193281,-0.320988,2.12162,3.78977,deg,ALU,-0.111934,none,0.132505,CLAS,e-,10.6,p,0.93827208816
494,0.198202,-0.334243,2.08474,4.01294,deg,ALU,-0.094314,none,0.15103,CLAS,e-,10.6,p,0.93827208816
495,0.208281,-0.350392,2.11124,4.33697,deg,ALU,-0.347074,none,0.129989,CLAS,e-,10.6,p,0.93827208816
496,0.194536,-0.342219,2.10852,4.7222,deg,ALU,-0.432958,none,0.126078,CLAS,e-,10.6,p,0.93827208816
497,0.19578,-0.343329,2.11592,5.0361,deg,ALU,-0.319723,none,0.123113,CLAS,e-,10.6,p,0.93827208816
498,0.199037,-0.347697,2.06845,5.26247,deg,ALU,-0.277074,none,0.121533,CLAS,e-,10.6,p,0.93827208816
499,0.186116,-0.347043,2.19215,5.59306,deg,ALU,-0.110461,none,0.163563,CLAS,e-,10.6,p,0.93827208816
500,0.170397,-0.335911,2.26153,5.82738,deg,ALU,-0.0953551,none,0.0601915,CLAS,e-,10.6,p,0.93827208816
501,0.175431,-0.333074,2.18553,6.00037,deg,ALU,-0.0872222,none,0.0358058,CLAS,e-,10.6,p,0.93827208816
502,0.181745,-0.327674,2.13507,6.18882,deg,ALU,0.00879561,none,0.0312733,CLAS,e-,10.6,p,0.93827208816
503,0.310132,-0.400263,2.11727,0.0901249,deg,ALU,0.0142212,none,0.0838804,CLAS,e-,10.6,p,0.93827208816
504,0.306192,-0.391297,2.12941,0.282219,deg,ALU,0.191896,none,0.0937388,CLAS,e-,10.6,p,0.93827208816
505,0.304319,-0.369944,2.12014,0.467937,deg,ALU,0.137717,none,0.110309,CLAS,e-,10.6,p,0.93827208816
506,0.317343,-0.386297,2.13642,0.679728,deg,ALU,0.228133,none,0.160087,CLAS,e-,10.6,p,0.93827208816
507,0.3222,-0.390263,2.12039,0.957846,deg,ALU,0.142231,none,0.167753,CLAS,e-,10.6,p,0.93827208816
508,0.314297,-0.385075,2.12115,1.39858,deg,ALU,0.0901484,none,0.177393,CLAS,e-,10.6,p,0.93827208816
509,0.309073,-0.403161,2.12891,1.80939,deg,ALU,-0.0644228,none,0.174744,CLAS,e-,10.6,p,0.93827208816
510,0.305138,-0.414512,2.15515,2.28567,deg,ALU,0.208191,none,0.153224,CLAS,e-,10.6,p,0.93827208816
511,0.292964,-0.402247,2.16001,2.99384,deg,ALU,0.244062,none,0.141624,CLAS,e-,10.6,p,0.93827208816
512,0.292566,-0.406616,2.12498,3.56263,deg,ALU,-0.170063,none,0.217593,CLAS,e-,10.6,p,0.93827208816
513,0.312121,-0.424474,2.17141,4.17938,deg,ALU,-0.124451,none,0.22231,CLAS,e-,10.6,p,0.93827208816
514,0.305758,-0.401244,2.10749,4.80679,deg,ALU,-0.468984,none,0.249373,CLAS,e-,10.6,p,0.93827208816
515,0.309404,-0.386562,2.12903,5.49532,deg,ALU,-0.186317,none,0.159886,CLAS,e-,10.6,p,0.93827208816
516,0.311436,-0.378667,2.10282,5.92218,deg,ALU,-0.10054,none,0.127122,CLAS,e-,10.6,p,0.93827208816
517,0.310744,-0.3957,2.12395,6.16765,deg,ALU,-0.189301,none,0.0719326,CLAS,e-,10.6,p,0.93827208816
518,0.153395,-0.542516,1.90464,0.38936,deg,ALU,0.143483,none,0.0758993,CLAS,e-,10.6,p,0.93827208816
519,0.143699,-0.588216,2.02515,0.544787,deg,ALU,0.110566,none,0.0293008,CLAS,e-,10.6,p,0.93827208816
520,0.135965,-0.538687,2.04763,0.70406,deg,ALU,0.1231,none,0.035991,CLAS,e-,10.6,p,0.93827208816
521,0.132531,-0.505383,2.03644,0.879733,deg,ALU,0.0859768,none,0.168955,CLAS,e-,10.6,p,0.93827208816
522,0.145409,-0.655247,1.95362,1.25541,deg,ALU,0.427264,none,0.154305,CLAS,e-,10.6,p,0.93827208816
523,0.14432,-0.539325,2.04335,2.03401,deg,ALU,0.177214,none,0.152212,CLAS,e-,10.6,p,0.93827208816
524,0.141928,-0.550797,2.02057,2.42489,deg,ALU,0.207195,none,0.10863,CLAS,e-,10.6,p,0.93827208816
525,0.141125,-0.575914,1.99208,2.67004,deg,ALU,-0.00457868,none,0.144135,CLAS,e-,10.6,p,0.93827208816
526,0.141012,-0.5641,2.00555,2.86403,deg,ALU,-0.18475,none,0.123804,CLAS,e-,10.6,p,0.93827208816
527,0.143304,-0.561246,2.01609,3.06947,deg,ALU,-0.147564,none,0.131932,CLAS,e-,10.6,p,0.93827208816
528,0.144965,-0.57331,2.03188,3.39116,deg,ALU,0.0110658,none,0.138933,CLAS,e-,10.6,p,0.93827208816
529,0.13998,-0.565424,2.03222,3.98295,deg,ALU,-0.203964,none,0.142609,CLAS,e-,10.6,p,0.93827208816
530,0.142708,-0.584993,2.04893,4.44837,deg,ALU,-0.0967734,none,0.120513,CLAS,e-,10.6,p,0.93827208816
531,0.142518,-0.583406,2.00712,4.70712,deg,ALU,-0.319454,none,0.0982249,CLAS,e-,10.6,p,0.93827208816
532,0.146932,-0.595338,1.96272,4.92285,deg,ALU,-0.0596594,none,0.123994,CLAS,e-,10.6,p,0.93827208816
533,0.142798,-0.554348,1.97493,5.21924,deg,ALU,-0.112832,none,0.110744,CLAS,e-,10.6,p,0.93827208816
534,0.134166,-0.522932,2.04042,5.52188,deg,ALU,-0.132639,none,0.0602236,CLAS,e-,10.6,p,0.93827208816
535,0.140408,-0.576549,2.03196,5.68957,deg,ALU,-0.0767849,none,0.0285279,CLAS,e-,10.6,p,0.93827208816
536,0.149076,-0.582381,1.94339,5.83753,deg,ALU,-0.103113,none,0.044917,CLAS,e-,10.6,p,0.93827208816
537,0.198816,-0.564696,2.08791,0.0969267,deg,ALU,0.059445,none,0.0373525,CLAS,e-,10.6,p,0.93827208816
538,0.185465,-0.577719,2.0944,0.283625,deg,ALU,0.0985114,none,0.0352284,CLAS,e-,10.6,p,0.93827208816
539,0.171516,-0.594023,2.18961,0.460357,deg,ALU,0.191503,none,0.0416081,CLAS,e-,10.6,p,0.93827208816
540,0.175842,-0.596479,2.25168,0.631193,deg,ALU,0.23245,none,0.139489,CLAS,e-,10.6,p,0.93827208816
541,0.20192,-0.677719,2.01852,0.933978,deg,ALU,0.22749,none,0.117216,CLAS,e-,10.6,p,0.93827208816
542,0.193227,-0.655321,2.09126,1.20956,deg,ALU,0.123447,none,0.140621,CLAS,e-,10.6,p,0.93827208816
543,0.207357,-0.595921,2.09257,1.68225,deg,ALU,0.320186,none,0.143056,CLAS,e-,10.6,p,0.93827208816
544,0.203742,-0.556074,2.07841,1.98115,deg,ALU,0.0643789,none,0.153319,CLAS,e-,10.6,p,0.93827208816
545,0.200598,-0.575978,2.0857,2.20962,deg,ALU,0.109687,none,0.13692,CLAS,e-,10.6,p,0.93827208816
546,0.204392,-0.587808,2.10102,2.42422,deg,ALU,-0.279175,none,0.155881,CLAS,e-,10.6,p,0.93827208816
547,0.198595,-0.584641,2.10672,2.60677,deg,ALU,0.207381,none,0.123466,CLAS,e-,10.6,p,0.93827208816
548,0.193851,-0.589842,2.11842,2.8024,deg,ALU,0.00158126,none,0.111973,CLAS,e-,10.6,p,0.93827208816
549,0.192235,-0.576302,2.1085,2.98289,deg,ALU,0.0331428,none,0.116421,CLAS,e-,10.6,p,0.93827208816
550,0.199043,-0.592861,2.09645,3.1685,deg,ALU,-0.181048,none,0.134744,CLAS,e-,10.6,p,0.93827208816
551,0.209719,-0.588555,2.06932,3.36495,deg,ALU,-0.0623833,none,0.135319,CLAS,e-,10.6,p,0.93827208816
552,0.206964,-0.587386,2.09284,3.57936,deg,ALU,0.0783984,none,0.128671,CLAS,e-,10.6,p,0.93827208816
553,0.200419,-0.594557,2.08449,3.92468,deg,ALU,0.0585793,none,0.156328,CLAS,e-,10.6,p,0.93827208816
554,0.195837,-0.607546,2.12178,4.39342,deg,ALU,-0.235465,none,0.161146,CLAS,e-,10.6,p,0.93827208816
555,0.187664,-0.607812,2.07621,4.68154,deg,ALU,-0.194625,none,0.140901,CLAS,e-,10.6,p,0.93827208816
556,0.191033,-0.593546,2.15002,4.8718,deg,ALU,-0.191281,none,0.118877,CLAS,e-,10.6,p,0.93827208816
557,0.195457,-0.616368,2.11634,5.05996,deg,ALU,-0.333938,none,0.118578,CLAS,e-,10.6,p,0.93827208816
558,0.195412,-0.606979,2.08893,5.24446,deg,ALU,-0.208042,none,0.0995933,CLAS,e-,10.6,p,0.93827208816
559,0.210065,-0.620697,2.06711,5.43904,deg,ALU,-0.226149,none,0.0958491,CLAS,e-,10.6,p,0.93827208816
560,0.195135,-0.604314,2.17815,5.63246,deg,ALU,-0.194264,none,0.092746,CLAS,e-,10.6,p,0.93827208816
561,0.173299,-0.600671,2.1719,5.82436,deg,ALU,-0.185429,none,0.0404732,CLAS,e-,10.6,p,0.93827208816
562,0.184386,-0.589306,2.09309,5.98985,deg,ALU,-0.14927,none,0.0310636,CLAS,e-,10.6,p,0.93827208816
563,0.200369,-0.579038,2.09459,6.18615,deg,ALU,-0.0479698,none,0.0365143,CLAS,e-,10.6,p,0.93827208816
564,0.307372,-0.633335,2.11638,0.0812236,deg,ALU,-0.0605118,none,0.112035,CLAS,e-,10.6,p,0.93827208816
565,0.326826,-0.653242,2.15523,0.438276,deg,ALU,0.283842,none,0.144533,CLAS,e-,10.6,p,0.93827208816
566,0.295985,-0.666258,2.05361,1.14095,deg,ALU,-0.153186,none,0.326015,CLAS,e-,10.6,p,0.93827208816
567,0.318653,-0.679882,2.12709,1.82403,deg,ALU,0.0196028,none,0.194865,CLAS,e-,10.6,p,0.93827208816
568,0.314356,-0.667171,2.13738,2.28825,deg,ALU,0.208456,none,0.141514,CLAS,e-,10.6,p,0.93827208816
569,0.296117,-0.680442,2.15888,2.75321,deg,ALU,0.124085,none,0.147216,CLAS,e-,10.6,p,0.93827208816
570,0.29589,-0.679808,2.18402,3.33892,deg,ALU,-0.0680932,none,0.15568,CLAS,e-,10.6,p,0.93827208816
571,0.305502,-0.658568,2.07337,3.98033,deg,ALU,0.0129501,none,0.150518,CLAS,e-,10.6,p,0.93827208816
572,0.326867,-0.714517,2.11371,4.53332,deg,ALU,-0.042007,none,0.30688,CLAS,e-,10.6,p,0.93827208816
573,0.305048,-0.702729,2.08261,5.2514,deg,ALU,-0.0964805,none,0.327492,CLAS,e-,10.6,p,0.93827208816
574,0.319772,-0.722673,2.1175,5.78707,deg,ALU,0.153155,none,0.158822,CLAS,e-,10.6,p,0.93827208816
575,0.319397,-0.638724,2.11418,6.21154,deg,ALU,-0.045866,none,0.104987,CLAS,e-,10.6,p,0.93827208816
576,0.138469,-1.37848,1.98825,0.0846817,deg,ALU,-0.0221817,none,0.087504,CLAS,e-,10.6,p,0.93827208816
577,0.140095,-1.18859,1.9861,0.295308,deg,ALU,-0.0728331,none,0.0698943,CLAS,e-,10.6,p,0.93827208816
578,0.14145,-0.980153,2.02031,0.463594,deg,ALU,0.209309,none,0.0550553,CLAS,e-,10.6,p,0.93827208816
579,0.14007,-1.03259,2.03832,0.6876,deg,ALU,0.102643,none,0.129279,CLAS,e-,10.6,p,0.93827208816
580,0.143831,-1.33042,2.02176,1.28627,deg,ALU,0.178857,none,0.176668,CLAS,e-,10.6,p,0.93827208816
581,0.141234,-1.07235,1.98713,2.66057,deg,ALU,-0.100104,none,0.186628,CLAS,e-,10.6,p,0.93827208816
582,0.142368,-1.12232,2.0491,4.5701,deg,ALU,0.437292,none,0.150872,CLAS,e-,10.6,p,0.93827208816
583,0.146706,-1.20933,2.02094,5.08352,deg,ALU,-0.349416,none,0.244968,CLAS,e-,10.6,p,0.93827208816
584,0.13997,-1.01422,2.07718,5.70189,deg,ALU,-0.0847949,none,0.0896402,CLAS,e-,10.6,p,0.93827208816
585,0.141562,-1.02208,2.01267,5.86374,deg,ALU,-0.126924,none,0.0474779,CLAS,e-,10.6,p,0.93827208816
586,0.140956,-1.34799,2.00665,6.10089,deg,ALU,-0.0495358,none,0.0555668,CLAS,e-,10.6,p,0.93827208816
587,0.206434,-1.46869,2.08646,0.106433,deg,ALU,-0.124612,none,0.0753819,CLAS,e-,10.6,p,0.93827208816
588,0.199999,-1.15934,2.09921,0.287351,deg,ALU,-0.00173656,none,0.0480078,CLAS,e-,10.6,p,0.93827208816
589,0.180848,-1.10294,2.17698,0.443937,deg,ALU,0.139566,none,0.0920371,CLAS,e-,10.6,p,0.93827208816
590,0.207302,-1.19319,2.0761,0.746774,deg,ALU,0.0395782,none,0.108552,CLAS,e-,10.6,p,0.93827208816
591,0.203384,-1.16317,2.09668,1.01028,deg,ALU,0.227816,none,0.112912,CLAS,e-,10.6,p,0.93827208816
592,0.201774,-1.22815,2.06482,1.35156,deg,ALU,0.041555,none,0.177643,CLAS,e-,10.6,p,0.93827208816
593,0.211126,-1.21367,2.06842,2.65826,deg,ALU,0.267255,none,0.149915,CLAS,e-,10.6,p,0.93827208816
594,0.211144,-1.29695,2.07382,3.00496,deg,ALU,0.0428675,none,0.159208,CLAS,e-,10.6,p,0.93827208816
595,0.21771,-1.15978,2.10655,3.5126,deg,ALU,-0.0383115,none,0.173612,CLAS,e-,10.6,p,0.93827208816
596,0.208551,-1.32442,2.07598,4.20894,deg,ALU,-0.15886,none,0.211165,CLAS,e-,10.6,p,0.93827208816
597,0.201074,-1.2555,2.09202,4.74722,deg,ALU,-0.185727,none,0.197008,CLAS,e-,10.6,p,0.93827208816
598,0.196506,-1.06662,2.101,5.05223,deg,ALU,-0.216975,none,0.141042,CLAS,e-,10.6,p,0.93827208816
599,0.208404,-1.18464,2.12191,5.35909,deg,ALU,-0.0531877,none,0.134881,CLAS,e-,10.6,p,0.93827208816
600,0.190743,-1.13604,2.16347,5.73203,deg,ALU,-0.18064,none,0.120791,CLAS,e-,10.6,p,0.93827208816
601,0.189343,-1.10704,2.12789,5.9401,deg,ALU,-0.0779646,none,0.0464016,CLAS,e-,10.6,p,0.93827208816
602,0.209887,-1.33884,2.09151,6.126,deg,ALU,0.0452827,none,0.0538303,CLAS,e-,10.6,p,0.93827208816
603,0.30601,-1.3341,2.13253,0.304206,deg,ALU,0.108246,none,0.13557,CLAS,e-,10.6,p,0.93827208816
604,0.289359,-1.14897,2.11888,0.84884,deg,ALU,0.424005,none,0.257625,CLAS,e-,10.6,p,0.93827208816
605,0.309512,-1.18551,2.19873,2.17851,deg,ALU,-0.178966,none,0.253015,CLAS,e-,10.6,p,0.93827208816
606,0.279809,-1.13833,2.13794,2.7479,deg,ALU,0.168611,none,0.256432,CLAS,e-,10.6,p,0.93827208816
607,0.295669,-1.31341,2.15178,4.15313,deg,ALU,0.31287,none,0.203987,CLAS,e-,10.6,p,0.93827208816
608,0.302615,-1.52544,2.17046,4.62081,deg,ALU,-0.322592,none,0.394536,CLAS,e-,10.6,p,0.93827208816
609,0.317572,-1.21556,2.15767,5.38819,deg,ALU,-0.291079,none,0.222234,CLAS,e-,10.6,p,0.93827208816
610,0.298602,-1.21149,2.13074,5.98901,deg,ALU,-0.073852,none,0.105538,CLAS,e-,10.6,p,0.93827208816
611,0.181162,-0.17333,2.73728,0.0930572,deg,ALU,0.00642873,none,0.0294845,CLAS,e-,10.6,p,0.93827208816
612,0.179714,-0.175554,2.73276,0.283468,deg,ALU,0.146139,none,0.0289518,CLAS,e-,10.6,p,0.93827208816
613,0.176519,-0.179421,2.70667,0.464856,deg,ALU,0.0164214,none,0.0341971,CLAS,e-,10.6,p,0.93827208816
614,0.174057,-0.179905,2.68434,0.644654,deg,ALU,0.103438,none,0.0561691,CLAS,e-,10.6,p,0.93827208816
615,0.171998,-0.173829,2.62095,0.82762,deg,ALU,0.169256,none,0.102939,CLAS,e-,10.6,p,0.93827208816
616,0.191952,-0.175984,2.56192,1.18014,deg,ALU,0.313265,none,0.107745,CLAS,e-,10.6,p,0.93827208816
617,0.193913,-0.181976,2.6276,1.50657,deg,ALU,0.372816,none,0.0997073,CLAS,e-,10.6,p,0.93827208816
618,0.191549,-0.188642,2.67229,1.75432,deg,ALU,-0.074079,none,0.126017,CLAS,e-,10.6,p,0.93827208816
619,0.187338,-0.186256,2.68548,2.05186,deg,ALU,0.398464,none,0.0922954,CLAS,e-,10.6,p,0.93827208816
620,0.188151,-0.192357,2.6618,2.29153,deg,ALU,0.0549948,none,0.104082,CLAS,e-,10.6,p,0.93827208816
621,0.187555,-0.188838,2.67057,2.47942,deg,ALU,0.0379981,none,0.123365,CLAS,e-,10.6,p,0.93827208816
622,0.18463,-0.197125,2.64436,2.7066,deg,ALU,0.0246008,none,0.104048,CLAS,e-,10.6,p,0.93827208816
623,0.185083,-0.198054,2.65946,2.97753,deg,ALU,0.252805,none,0.0955445,CLAS,e-,10.6,p,0.93827208816
624,0.186247,-0.193446,2.68197,3.35057,deg,ALU,0.0709555,none,0.107379,CLAS,e-,10.6,p,0.93827208816
625,0.187521,-0.187201,2.65433,3.84568,deg,ALU,-0.137818,none,0.119353,CLAS,e-,10.6,p,0.93827208816
626,0.168898,-0.172825,2.60651,5.35462,deg,ALU,0.0133442,none,0.144004,CLAS,e-,10.6,p,0.93827208816
627,0.171349,-0.180733,2.66915,5.57032,deg,ALU,-0.198793,none,0.0740834,CLAS,e-,10.6,p,0.93827208816
628,0.175058,-0.183656,2.69421,5.7533,deg,ALU,-0.0903145,none,0.0426911,CLAS,e-,10.6,p,0.93827208816
629,0.178899,-0.17753,2.72978,5.93715,deg,ALU,-0.0630041,none,0.0343543,CLAS,e-,10.6,p,0.93827208816
630,0.181241,-0.174067,2.73802,6.15791,deg,ALU,-0.0186581,none,0.0261404,CLAS,e-,10.6,p,0.93827208816
631,0.26923,-0.21288,2.77461,0.0952529,deg,ALU,0.0808242,none,0.0579834,CLAS,e-,10.6,p,0.93827208816
632,0.266732,-0.210026,2.75666,0.285196,deg,ALU,0.0498451,none,0.053069,CLAS,e-,10.6,p,0.93827208816
633,0.266115,-0.214552,2.75534,0.46863,deg,ALU,0.245789,none,0.0481858,CLAS,e-,10.6,p,0.93827208816
634,0.263189,-0.20917,2.76163,0.656457,deg,ALU,0.174913,none,0.0598703,CLAS,e-,10.6,p,0.93827208816
635,0.26365,-0.211026,2.75518,0.842231,deg,ALU,0.24937,none,0.0656863,CLAS,e-,10.6,p,0.93827208816
636,0.256635,-0.202371,2.78365,1.03662,deg,ALU,0.292916,none,0.0828488,CLAS,e-,10.6,p,0.93827208816
637,0.249598,-0.204611,2.81951,1.22397,deg,ALU,0.452921,none,0.0713105,CLAS,e-,10.6,p,0.93827208816
638,0.246572,-0.211478,2.81523,1.41095,deg,ALU,0.456999,none,0.0994503,CLAS,e-,10.6,p,0.93827208816
639,0.245703,-0.215705,2.84718,1.60052,deg,ALU,0.415593,none,0.0887428,CLAS,e-,10.6,p,0.93827208816
640,0.239403,-0.210445,2.86217,1.83127,deg,ALU,0.347293,none,0.0967296,CLAS,e-,10.6,p,0.93827208816
641,0.238598,-0.221201,2.85945,2.24213,deg,ALU,0.111778,none,0.111365,CLAS,e-,10.6,p,0.93827208816
642,0.252152,-0.239814,2.8105,2.81331,deg,ALU,0.0277534,none,0.111832,CLAS,e-,10.6,p,0.93827208816
