,xB,t,Q2,phi,deg/rad,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
486,0.185,-0.2,1.63,232.74,deg,deltad4SigLU,-0.0076,nb/GeV4,0.0519,0.0261,CLAS,e-,5.75,p,0.93827208816
487,0.185,-0.2,1.63,247.81,deg,deltad4SigLU,-0.1507,nb/GeV4,0.0581,0.0218,CLAS,e-,5.75,p,0.93827208816
488,0.185,-0.2,1.63,262.88,deg,deltad4SigLU,-0.0735,nb/GeV4,0.0518,0.0331,CLAS,e-,5.75,p,0.93827208816
489,0.185,-0.2,1.63,277.96,deg,deltad4SigLU,-0.1693,nb/GeV4,0.0629,0.0172,CLAS,e-,5.75,p,0.93827208816
490,0.185,-0.2,1.63,292.95,deg,deltad4SigLU,-0.1302,nb/GeV4,0.0896,0.0641,CLAS,e-,5.75,p,0.93827208816
491,0.185,-0.2,1.63,305.97,deg,deltad4SigLU,-0.344,nb/GeV4,0.1189,0.037,CLAS,e-,5.75,p,0.93827208816
492,0.185,-0.26,1.63,53.76,deg,deltad4SigLU,0.3045,nb/GeV4,0.0846,0.041,CLAS,e-,5.75,p,0.93827208816
493,0.185,-0.26,1.63,66.9,deg,deltad4SigLU,0.1466,nb/GeV4,0.0606,0.0277,CLAS,e-,5.75,p,0.93827208816
494,0.185,-0.26,1.63,82.01,deg,deltad4SigLU,0.0936,nb/GeV4,0.0442,0.0147,CLAS,e-,5.75,p,0.93827208816
495,0.185,-0.26,1.63,97.1,deg,deltad4SigLU,0.1679,nb/GeV4,0.0332,0.0134,CLAS,e-,5.75,p,0.93827208816
496,0.185,-0.26,1.63,112.18,deg,deltad4SigLU,0.0516,nb/GeV4,0.0308,0.0281,CLAS,e-,5.75,p,0.93827208816
497,0.185,-0.26,1.63,127.25,deg,deltad4SigLU,0.0409,nb/GeV4,0.0349,0.0143,CLAS,e-,5.75,p,0.93827208816
498,0.185,-0.26,1.63,142.32,deg,deltad4SigLU,-0.0055,nb/GeV4,0.0283,0.0172,CLAS,e-,5.75,p,0.93827208816
499,0.185,-0.26,1.63,157.4,deg,deltad4SigLU,0.0245,nb/GeV4,0.0267,0.0068,CLAS,e-,5.75,p,0.93827208816
500,0.185,-0.26,1.63,172.47,deg,deltad4SigLU,0.0132,nb/GeV4,0.0279,0.0074,CLAS,e-,5.75,p,0.93827208816
501,0.185,-0.26,1.63,187.53,deg,deltad4SigLU,0.0571,nb/GeV4,0.0267,0.0085,CLAS,e-,5.75,p,0.93827208816
502,0.185,-0.26,1.63,202.6,deg,deltad4SigLU,-0.0418,nb/GeV4,0.0289,0.0164,CLAS,e-,5.75,p,0.93827208816
503,0.185,-0.26,1.63,217.68,deg,deltad4SigLU,0.0047,nb/GeV4,0.0253,0.004,CLAS,e-,5.75,p,0.93827208816
504,0.185,-0.26,1.63,232.75,deg,deltad4SigLU,-0.0178,nb/GeV4,0.0321,0.0215,CLAS,e-,5.75,p,0.93827208816
505,0.185,-0.26,1.63,247.82,deg,deltad4SigLU,-0.0027,nb/GeV4,0.0331,0.0035,CLAS,e-,5.75,p,0.93827208816
506,0.185,-0.26,1.63,262.9,deg,deltad4SigLU,-0.0836,nb/GeV4,0.0341,0.0119,CLAS,e-,5.75,p,0.93827208816
507,0.185,-0.26,1.63,277.99,deg,deltad4SigLU,-0.0967,nb/GeV4,0.0365,0.0193,CLAS,e-,5.75,p,0.93827208816
508,0.185,-0.26,1.63,293.1,deg,deltad4SigLU,-0.0797,nb/GeV4,0.0564,0.0151,CLAS,e-,5.75,p,0.93827208816
509,0.185,-0.26,1.63,306.24,deg,deltad4SigLU,-0.2284,nb/GeV4,0.0855,0.018,CLAS,e-,5.75,p,0.93827208816
510,0.185,-0.34,1.63,53.05,deg,deltad4SigLU,0.0725,nb/GeV4,0.0517,0.0105,CLAS,e-,5.75,p,0.93827208816
511,0.185,-0.34,1.63,66.88,deg,deltad4SigLU,0.0691,nb/GeV4,0.0342,0.0195,CLAS,e-,5.75,p,0.93827208816
512,0.185,-0.34,1.63,81.99,deg,deltad4SigLU,0.0411,nb/GeV4,0.0309,0.0111,CLAS,e-,5.75,p,0.93827208816
513,0.185,-0.34,1.63,97.09,deg,deltad4SigLU,0.0509,nb/GeV4,0.0239,0.0071,CLAS,e-,5.75,p,0.93827208816
514,0.185,-0.34,1.63,112.17,deg,deltad4SigLU,-0.0186,nb/GeV4,0.0185,0.0059,CLAS,e-,5.75,p,0.93827208816
515,0.185,-0.34,1.63,127.25,deg,deltad4SigLU,0.0354,nb/GeV4,0.0224,0.0062,CLAS,e-,5.75,p,0.93827208816
516,0.185,-0.34,1.63,142.32,deg,deltad4SigLU,0.0332,nb/GeV4,0.0159,0.0059,CLAS,e-,5.75,p,0.93827208816
517,0.185,-0.34,1.63,157.39,deg,deltad4SigLU,0.0095,nb/GeV4,0.0171,0.0051,CLAS,e-,5.75,p,0.93827208816
518,0.185,-0.34,1.63,172.46,deg,deltad4SigLU,0.0375,nb/GeV4,0.019,0.0082,CLAS,e-,5.75,p,0.93827208816
519,0.185,-0.34,1.63,187.54,deg,deltad4SigLU,0.0097,nb/GeV4,0.0183,0.0123,CLAS,e-,5.75,p,0.93827208816
520,0.185,-0.34,1.63,202.61,deg,deltad4SigLU,-0.0424,nb/GeV4,0.0168,0.0067,CLAS,e-,5.75,p,0.93827208816
521,0.185,-0.34,1.63,217.68,deg,deltad4SigLU,-0.0397,nb/GeV4,0.0164,0.004,CLAS,e-,5.75,p,0.93827208816
522,0.185,-0.34,1.63,232.75,deg,deltad4SigLU,-0.0104,nb/GeV4,0.0209,0.0088,CLAS,e-,5.75,p,0.93827208816
523,0.185,-0.34,1.63,247.83,deg,deltad4SigLU,-0.0352,nb/GeV4,0.0242,0.0074,CLAS,e-,5.75,p,0.93827208816
524,0.185,-0.34,1.63,262.91,deg,deltad4SigLU,-0.0412,nb/GeV4,0.0205,0.0091,CLAS,e-,5.75,p,0.93827208816
525,0.185,-0.34,1.63,278.01,deg,deltad4SigLU,-0.1186,nb/GeV4,0.0277,0.0121,CLAS,e-,5.75,p,0.93827208816
526,0.185,-0.34,1.63,293.12,deg,deltad4SigLU,-0.0622,nb/GeV4,0.0401,0.01,CLAS,e-,5.75,p,0.93827208816
527,0.185,-0.34,1.63,306.95,deg,deltad4SigLU,-0.1207,nb/GeV4,0.0525,0.0206,CLAS,e-,5.75,p,0.93827208816
528,0.185,-0.45,1.63,51.94,deg,deltad4SigLU,0.0589,nb/GeV4,0.0257,0.0098,CLAS,e-,5.75,p,0.93827208816
529,0.185,-0.45,1.63,66.86,deg,deltad4SigLU,0.0635,nb/GeV4,0.0247,0.0074,CLAS,e-,5.75,p,0.93827208816
530,0.185,-0.45,1.63,81.98,deg,deltad4SigLU,0.0104,nb/GeV4,0.018,0.0104,CLAS,e-,5.75,p,0.93827208816
531,0.185,-0.45,1.63,97.08,deg,deltad4SigLU,0.0253,nb/GeV4,0.0151,0.0111,CLAS,e-,5.75,p,0.93827208816
532,0.185,-0.45,1.63,112.16,deg,deltad4SigLU,0.0064,nb/GeV4,0.0111,0.0079,CLAS,e-,5.75,p,0.93827208816
533,0.185,-0.45,1.63,127.24,deg,deltad4SigLU,0.0178,nb/GeV4,0.014,0.0076,CLAS,e-,5.75,p,0.93827208816
534,0.185,-0.45,1.63,142.32,deg,deltad4SigLU,-0.0046,nb/GeV4,0.0122,0.0045,CLAS,e-,5.75,p,0.93827208816
535,0.185,-0.45,1.63,157.39,deg,deltad4SigLU,-0.0042,nb/GeV4,0.0096,0.0046,CLAS,e-,5.75,p,0.93827208816
536,0.185,-0.45,1.63,172.47,deg,deltad4SigLU,0.0005,nb/GeV4,0.0114,0.0078,CLAS,e-,5.75,p,0.93827208816
537,0.185,-0.45,1.63,187.53,deg,deltad4SigLU,-0.0036,nb/GeV4,0.0134,0.0044,CLAS,e-,5.75,p,0.93827208816
538,0.185,-0.45,1.63,202.61,deg,deltad4SigLU,-0.0029,nb/GeV4,0.0116,0.003,CLAS,e-,5.75,p,0.93827208816
539,0.185,-0.45,1.63,217.68,deg,deltad4SigLU,-0.0048,nb/GeV4,0.0103,0.0069,CLAS,e-,5.75,p,0.93827208816
540,0.185,-0.45,1.63,232.76,deg,deltad4SigLU,-0.0198,nb/GeV4,0.0105,0.0042,CLAS,e-,5.75,p,0.93827208816
541,0.185,-0.45,1.63,247.84,deg,deltad4SigLU,0.0041,nb/GeV4,0.0154,0.0051,CLAS,e-,5.75,p,0.93827208816
542,0.185,-0.45,1.63,262.92,deg,deltad4SigLU,-0.025,nb/GeV4,0.0121,0.005,CLAS,e-,5.75,p,0.93827208816
543,0.185,-0.45,1.63,278.02,deg,deltad4SigLU,-0.0606,nb/GeV4,0.0163,0.0058,CLAS,e-,5.75,p,0.93827208816
544,0.185,-0.45,1.63,293.14,deg,deltad4SigLU,-0.0636,nb/GeV4,0.0231,0.0077,CLAS,e-,5.75,p,0.93827208816
545,0.185,-0.45,1.63,308.06,deg,deltad4SigLU,-0.061,nb/GeV4,0.032,0.0096,CLAS,e-,5.75,p,0.93827208816
546,0.214,-0.11,1.64,7.48,deg,deltad4SigLU,-0.0113,nb/GeV4,0.1388,0.0409,CLAS,e-,5.75,p,0.93827208816
547,0.214,-0.11,1.64,22.34,deg,deltad4SigLU,0.1744,nb/GeV4,0.1064,0.0475,CLAS,e-,5.75,p,0.93827208816
548,0.214,-0.11,1.64,37.19,deg,deltad4SigLU,-0.0076,nb/GeV4,0.0908,0.0105,CLAS,e-,5.75,p,0.93827208816
549,0.214,-0.11,1.64,52.16,deg,deltad4SigLU,0.3157,nb/GeV4,0.0938,0.0515,CLAS,e-,5.75,p,0.93827208816
550,0.214,-0.11,1.64,67.15,deg,deltad4SigLU,0.2236,nb/GeV4,0.0881,0.0369,CLAS,e-,5.75,p,0.93827208816
551,0.214,-0.11,1.64,82.16,deg,deltad4SigLU,0.2176,nb/GeV4,0.0695,0.0435,CLAS,e-,5.75,p,0.93827208816
552,0.214,-0.11,1.64,97.19,deg,deltad4SigLU,0.1923,nb/GeV4,0.058,0.0373,CLAS,e-,5.75,p,0.93827208816
553,0.214,-0.11,1.64,112.23,deg,deltad4SigLU,0.0658,nb/GeV4,0.0521,0.0188,CLAS,e-,5.75,p,0.93827208816
554,0.214,-0.11,1.64,127.27,deg,deltad4SigLU,0.1421,nb/GeV4,0.0756,0.0409,CLAS,e-,5.75,p,0.93827208816
555,0.214,-0.11,1.64,142.33,deg,deltad4SigLU,0.1201,nb/GeV4,0.0504,0.0107,CLAS,e-,5.75,p,0.93827208816
556,0.214,-0.11,1.64,157.39,deg,deltad4SigLU,0.0063,nb/GeV4,0.0441,0.0071,CLAS,e-,5.75,p,0.93827208816
557,0.214,-0.11,1.64,172.46,deg,deltad4SigLU,-0.0057,nb/GeV4,0.048,0.0164,CLAS,e-,5.75,p,0.93827208816
558,0.214,-0.11,1.64,187.54,deg,deltad4SigLU,-0.0857,nb/GeV4,0.0592,0.0134,CLAS,e-,5.75,p,0.93827208816
559,0.214,-0.11,1.64,202.61,deg,deltad4SigLU,-0.0678,nb/GeV4,0.041,0.0111,CLAS,e-,5.75,p,0.93827208816
560,0.214,-0.11,1.64,217.67,deg,deltad4SigLU,-0.0448,nb/GeV4,0.053,0.0159,CLAS,e-,5.75,p,0.93827208816
561,0.214,-0.11,1.64,232.73,deg,deltad4SigLU,-0.0624,nb/GeV4,0.0654,0.0231,CLAS,e-,5.75,p,0.93827208816
562,0.214,-0.11,1.64,247.77,deg,deltad4SigLU,-0.0765,nb/GeV4,0.0526,0.0318,CLAS,e-,5.75,p,0.93827208816
563,0.214,-0.11,1.64,262.81,deg,deltad4SigLU,-0.1284,nb/GeV4,0.0587,0.0213,CLAS,e-,5.75,p,0.93827208816
564,0.214,-0.11,1.64,277.84,deg,deltad4SigLU,-0.1167,nb/GeV4,0.0685,0.0249,CLAS,e-,5.75,p,0.93827208816
565,0.214,-0.11,1.64,292.85,deg,deltad4SigLU,-0.1028,nb/GeV4,0.0935,0.0592,CLAS,e-,5.75,p,0.93827208816
566,0.214,-0.11,1.64,307.84,deg,deltad4SigLU,-0.5196,nb/GeV4,0.1016,0.0778,CLAS,e-,5.75,p,0.93827208816
567,0.214,-0.11,1.64,322.81,deg,deltad4SigLU,-0.2769,nb/GeV4,0.0999,0.0327,CLAS,e-,5.75,p,0.93827208816
568,0.214,-0.11,1.64,337.66,deg,deltad4SigLU,-0.4225,nb/GeV4,0.1152,0.0873,CLAS,e-,5.75,p,0.93827208816
569,0.214,-0.11,1.64,352.52,deg,deltad4SigLU,-0.0413,nb/GeV4,0.1355,0.0321,CLAS,e-,5.75,p,0.93827208816
570,0.214,-0.15,1.64,7.71,deg,deltad4SigLU,-0.068,nb/GeV4,0.1244,0.0834,CLAS,e-,5.75,p,0.93827208816
571,0.214,-0.15,1.64,22.63,deg,deltad4SigLU,0.2299,nb/GeV4,0.0879,0.0332,CLAS,e-,5.75,p,0.93827208816
572,0.214,-0.15,1.64,37.13,deg,deltad4SigLU,0.2317,nb/GeV4,0.0667,0.0307,CLAS,e-,5.75,p,0.93827208816
573,0.214,-0.15,1.64,52.04,deg,deltad4SigLU,0.2038,nb/GeV4,0.0625,0.0541,CLAS,e-,5.75,p,0.93827208816
574,0.214,-0.15,1.64,67.07,deg,deltad4SigLU,0.1397,nb/GeV4,0.0641,0.0224,CLAS,e-,5.75,p,0.93827208816
575,0.214,-0.15,1.64,82.1,deg,deltad4SigLU,0.2186,nb/GeV4,0.0591,0.0358,CLAS,e-,5.75,p,0.93827208816
576,0.214,-0.15,1.64,97.15,deg,deltad4SigLU,0.0637,nb/GeV4,0.0427,0.011,CLAS,e-,5.75,p,0.93827208816
577,0.214,-0.15,1.64,112.2,deg,deltad4SigLU,0.0714,nb/GeV4,0.0366,0.0195,CLAS,e-,5.75,p,0.93827208816
578,0.214,-0.15,1.64,127.26,deg,deltad4SigLU,0.0876,nb/GeV4,0.0382,0.0148,CLAS,e-,5.75,p,0.93827208816
579,0.214,-0.15,1.64,142.32,deg,deltad4SigLU,0.0062,nb/GeV4,0.0356,0.0176,CLAS,e-,5.75,p,0.93827208816
580,0.214,-0.15,1.64,157.39,deg,deltad4SigLU,0.0041,nb/GeV4,0.0329,0.0127,CLAS,e-,5.75,p,0.93827208816
581,0.214,-0.15,1.64,172.46,deg,deltad4SigLU,0.0095,nb/GeV4,0.0281,0.009,CLAS,e-,5.75,p,0.93827208816
582,0.214,-0.15,1.64,187.54,deg,deltad4SigLU,0.0008,nb/GeV4,0.0336,0.0111,CLAS,e-,5.75,p,0.93827208816
583,0.214,-0.15,1.64,202.61,deg,deltad4SigLU,-0.0465,nb/GeV4,0.0283,0.0082,CLAS,e-,5.75,p,0.93827208816
584,0.214,-0.15,1.64,217.68,deg,deltad4SigLU,-0.0201,nb/GeV4,0.0277,0.0122,CLAS,e-,5.75,p,0.93827208816
585,0.214,-0.15,1.64,232.74,deg,deltad4SigLU,-0.0667,nb/GeV4,0.0407,0.0143,CLAS,e-,5.75,p,0.93827208816
586,0.214,-0.15,1.64,247.8,deg,deltad4SigLU,-0.0144,nb/GeV4,0.04,0.0161,CLAS,e-,5.75,p,0.93827208816
587,0.214,-0.15,1.64,262.85,deg,deltad4SigLU,-0.0871,nb/GeV4,0.0386,0.0355,CLAS,e-,5.75,p,0.93827208816
588,0.214,-0.15,1.64,277.9,deg,deltad4SigLU,-0.1791,nb/GeV4,0.0491,0.0282,CLAS,e-,5.75,p,0.93827208816
589,0.214,-0.15,1.64,292.93,deg,deltad4SigLU,-0.1057,nb/GeV4,0.0699,0.0297,CLAS,e-,5.75,p,0.93827208816
590,0.214,-0.15,1.64,307.96,deg,deltad4SigLU,-0.1784,nb/GeV4,0.0724,0.0338,CLAS,e-,5.75,p,0.93827208816
591,0.214,-0.15,1.64,322.87,deg,deltad4SigLU,-0.2416,nb/GeV4,0.0699,0.0239,CLAS,e-,5.75,p,0.93827208816
592,0.214,-0.15,1.64,337.37,deg,deltad4SigLU,-0.2574,nb/GeV4,0.086,0.0441,CLAS,e-,5.75,p,0.93827208816
593,0.214,-0.15,1.64,352.29,deg,deltad4SigLU,-0.0927,nb/GeV4,0.1241,0.047,CLAS,e-,5.75,p,0.93827208816
594,0.214,-0.2,1.64,8.26,deg,deltad4SigLU,-0.1385,nb/GeV4,0.2007,0.1191,CLAS,e-,5.75,p,0.93827208816
595,0.214,-0.2,1.64,23.48,deg,deltad4SigLU,0.185,nb/GeV4,0.1113,0.0582,CLAS,e-,5.75,p,0.93827208816
596,0.214,-0.2,1.64,37.27,deg,deltad4SigLU,0.1832,nb/GeV4,0.0626,0.0136,CLAS,e-,5.75,p,0.93827208816
597,0.214,-0.2,1.64,51.94,deg,deltad4SigLU,0.0916,nb/GeV4,0.0528,0.0144,CLAS,e-,5.75,p,0.93827208816
598,0.214,-0.2,1.64,66.99,deg,deltad4SigLU,-0.0161,nb/GeV4,0.0501,0.0164,CLAS,e-,5.75,p,0.93827208816
599,0.214,-0.2,1.64,82.05,deg,deltad4SigLU,0.0949,nb/GeV4,0.0442,0.0231,CLAS,e-,5.75,p,0.93827208816
600,0.214,-0.2,1.64,97.12,deg,deltad4SigLU,0.0135,nb/GeV4,0.0321,0.0133,CLAS,e-,5.75,p,0.93827208816
601,0.214,-0.2,1.64,112.18,deg,deltad4SigLU,0.0738,nb/GeV4,0.0295,0.016,CLAS,e-,5.75,p,0.93827208816
602,0.214,-0.2,1.64,127.25,deg,deltad4SigLU,0.0191,nb/GeV4,0.0293,0.0067,CLAS,e-,5.75,p,0.93827208816
603,0.214,-0.2,1.64,142.32,deg,deltad4SigLU,0.0079,nb/GeV4,0.03,0.019,CLAS,e-,5.75,p,0.93827208816
604,0.214,-0.2,1.64,157.39,deg,deltad4SigLU,0.0001,nb/GeV4,0.0222,0.0119,CLAS,e-,5.75,p,0.93827208816
605,0.214,-0.2,1.64,172.46,deg,deltad4SigLU,0.0124,nb/GeV4,0.0309,0.0104,CLAS,e-,5.75,p,0.93827208816
606,0.214,-0.2,1.64,187.54,deg,deltad4SigLU,0.0162,nb/GeV4,0.0287,0.0097,CLAS,e-,5.75,p,0.93827208816
607,0.214,-0.2,1.64,202.61,deg,deltad4SigLU,0.0036,nb/GeV4,0.0256,0.0077,CLAS,e-,5.75,p,0.93827208816
608,0.214,-0.2,1.64,217.68,deg,deltad4SigLU,-0.0272,nb/GeV4,0.0221,0.0096,CLAS,e-,5.75,p,0.93827208816
609,0.214,-0.2,1.64,232.75,deg,deltad4SigLU,-0.0073,nb/GeV4,0.0368,0.0202,CLAS,e-,5.75,p,0.93827208816
610,0.214,-0.2,1.64,247.82,deg,deltad4SigLU,-0.0097,nb/GeV4,0.0318,0.0111,CLAS,e-,5.75,p,0.93827208816
611,0.214,-0.2,1.64,262.88,deg,deltad4SigLU,-0.0662,nb/GeV4,0.0302,0.0159,CLAS,e-,5.75,p,0.93827208816
612,0.214,-0.2,1.64,277.95,deg,deltad4SigLU,-0.1101,nb/GeV4,0.0383,0.0157,CLAS,e-,5.75,p,0.93827208816
613,0.214,-0.2,1.64,293.01,deg,deltad4SigLU,-0.0853,nb/GeV4,0.0532,0.0229,CLAS,e-,5.75,p,0.93827208816
614,0.214,-0.2,1.64,308.06,deg,deltad4SigLU,-0.1217,nb/GeV4,0.0629,0.0326,CLAS,e-,5.75,p,0.93827208816
615,0.214,-0.2,1.64,322.73,deg,deltad4SigLU,-0.2256,nb/GeV4,0.0664,0.0345,CLAS,e-,5.75,p,0.93827208816
616,0.214,-0.2,1.64,336.52,deg,deltad4SigLU,-0.0529,nb/GeV4,0.1029,0.0345,CLAS,e-,5.75,p,0.93827208816
617,0.214,-0.2,1.64,351.74,deg,deltad4SigLU,-0.2864,nb/GeV4,0.2071,0.0884,CLAS,e-,5.75,p,0.93827208816
618,0.214,-0.26,1.64,25.19,deg,deltad4SigLU,0.2719,nb/GeV4,0.1556,0.0663,CLAS,e-,5.75,p,0.93827208816
619,0.214,-0.26,1.64,37.58,deg,deltad4SigLU,0.1472,nb/GeV4,0.0517,0.0129,CLAS,e-,5.75,p,0.93827208816
620,0.214,-0.26,1.64,51.84,deg,deltad4SigLU,0.1266,nb/GeV4,0.037,0.0143,CLAS,e-,5.75,p,0.93827208816
621,0.214,-0.26,1.64,66.93,deg,deltad4SigLU,0.0469,nb/GeV4,0.0337,0.0067,CLAS,e-,5.75,p,0.93827208816
622,0.214,-0.26,1.64,82.01,deg,deltad4SigLU,0.0845,nb/GeV4,0.0286,0.0136,CLAS,e-,5.75,p,0.93827208816
623,0.214,-0.26,1.64,97.09,deg,deltad4SigLU,0.0531,nb/GeV4,0.0229,0.0112,CLAS,e-,5.75,p,0.93827208816
624,0.214,-0.26,1.64,112.16,deg,deltad4SigLU,0.045,nb/GeV4,0.0208,0.0139,CLAS,e-,5.75,p,0.93827208816
625,0.214,-0.26,1.64,127.24,deg,deltad4SigLU,0.0347,nb/GeV4,0.0201,0.0085,CLAS,e-,5.75,p,0.93827208816
626,0.214,-0.26,1.64,142.31,deg,deltad4SigLU,0.0348,nb/GeV4,0.0203,0.0088,CLAS,e-,5.75,p,0.93827208816
627,0.214,-0.26,1.64,157.39,deg,deltad4SigLU,0.0047,nb/GeV4,0.0183,0.0035,CLAS,e-,5.75,p,0.93827208816
628,0.214,-0.26,1.64,172.46,deg,deltad4SigLU,0.0102,nb/GeV4,0.0216,0.0061,CLAS,e-,5.75,p,0.93827208816
629,0.214,-0.26,1.64,187.54,deg,deltad4SigLU,-0.0003,nb/GeV4,0.0279,0.008,CLAS,e-,5.75,p,0.93827208816
630,0.214,-0.26,1.64,202.61,deg,deltad4SigLU,-0.0215,nb/GeV4,0.017,0.0099,CLAS,e-,5.75,p,0.93827208816
631,0.214,-0.26,1.64,217.69,deg,deltad4SigLU,-0.0218,nb/GeV4,0.0207,0.0087,CLAS,e-,5.75,p,0.93827208816
632,0.214,-0.26,1.64,232.76,deg,deltad4SigLU,0.0072,nb/GeV4,0.0186,0.0036,CLAS,e-,5.75,p,0.93827208816
633,0.214,-0.26,1.64,247.84,deg,deltad4SigLU,-0.0273,nb/GeV4,0.0231,0.0152,CLAS,e-,5.75,p,0.93827208816
634,0.214,-0.26,1.64,262.91,deg,deltad4SigLU,-0.042,nb/GeV4,0.0212,0.0078,CLAS,e-,5.75,p,0.93827208816
635,0.214,-0.26,1.64,277.99,deg,deltad4SigLU,-0.1089,nb/GeV4,0.023,0.0137,CLAS,e-,5.75,p,0.93827208816
636,0.214,-0.26,1.64,293.07,deg,deltad4SigLU,-0.0599,nb/GeV4,0.0352,0.0193,CLAS,e-,5.75,p,0.93827208816
637,0.214,-0.26,1.64,308.16,deg,deltad4SigLU,-0.0533,nb/GeV4,0.0431,0.0076,CLAS,e-,5.75,p,0.93827208816
638,0.214,-0.26,1.64,322.42,deg,deltad4SigLU,-0.131,nb/GeV4,0.0498,0.025,CLAS,e-,5.75,p,0.93827208816
639,0.214,-0.26,1.64,334.81,deg,deltad4SigLU,-0.2528,nb/GeV4,0.1148,0.0465,CLAS,e-,5.75,p,0.93827208816
640,0.214,-0.34,1.64,37.97,deg,deltad4SigLU,0.131,nb/GeV4,0.0405,0.0132,CLAS,e-,5.75,p,0.93827208816
641,0.214,-0.34,1.64,51.74,deg,deltad4SigLU,0.0189,nb/GeV4,0.0259,0.0081,CLAS,e-,5.75,p,0.93827208816
642,0.214,-0.34,1.64,66.87,deg,deltad4SigLU,0.0553,nb/GeV4,0.0232,0.0131,CLAS,e-,5.75,p,0.93827208816
643,0.214,-0.34,1.64,81.97,deg,deltad4SigLU,0.0704,nb/GeV4,0.0222,0.0079,CLAS,e-,5.75,p,0.93827208816
644,0.214,-0.34,1.64,97.06,deg,deltad4SigLU,0.0315,nb/GeV4,0.016,0.0035,CLAS,e-,5.75,p,0.93827208816
645,0.214,-0.34,1.64,112.15,deg,deltad4SigLU,0.004,nb/GeV4,0.0137,0.0061,CLAS,e-,5.75,p,0.93827208816
646,0.214,-0.34,1.64,127.23,deg,deltad4SigLU,0.0248,nb/GeV4,0.0161,0.0077,CLAS,e-,5.75,p,0.93827208816
647,0.214,-0.34,1.64,142.31,deg,deltad4SigLU,0.0127,nb/GeV4,0.0184,0.0051,CLAS,e-,5.75,p,0.93827208816
648,0.214,-0.34,1.64,157.38,deg,deltad4SigLU,0.0183,nb/GeV4,0.0243,0.0192,CLAS,e-,5.75,p,0.93827208816
649,0.214,-0.34,1.64,172.46,deg,deltad4SigLU,-0.0003,nb/GeV4,0.0288,0.014,CLAS,e-,5.75,p,0.93827208816
650,0.214,-0.34,1.64,202.62,deg,deltad4SigLU,-0.0321,nb/GeV4,0.023,0.0056,CLAS,e-,5.75,p,0.93827208816
651,0.214,-0.34,1.64,217.69,deg,deltad4SigLU,-0.0208,nb/GeV4,0.0207,0.0068,CLAS,e-,5.75,p,0.93827208816
652,0.214,-0.34,1.64,232.77,deg,deltad4SigLU,-0.0224,nb/GeV4,0.0156,0.0076,CLAS,e-,5.75,p,0.93827208816
653,0.214,-0.34,1.64,247.85,deg,deltad4SigLU,-0.0095,nb/GeV4,0.016,0.0064,CLAS,e-,5.75,p,0.93827208816
654,0.214,-0.34,1.64,262.94,deg,deltad4SigLU,-0.0517,nb/GeV4,0.0145,0.0111,CLAS,e-,5.75,p,0.93827208816
655,0.214,-0.34,1.64,278.03,deg,deltad4SigLU,-0.035,nb/GeV4,0.0173,0.0079,CLAS,e-,5.75,p,0.93827208816
656,0.214,-0.34,1.64,293.13,deg,deltad4SigLU,-0.1398,nb/GeV4,0.0274,0.0237,CLAS,e-,5.75,p,0.93827208816
657,0.214,-0.34,1.64,308.26,deg,deltad4SigLU,-0.0996,nb/GeV4,0.0338,0.0179,CLAS,e-,5.75,p,0.93827208816
658,0.214,-0.34,1.64,322.03,deg,deltad4SigLU,-0.1253,nb/GeV4,0.041,0.0122,CLAS,e-,5.75,p,0.93827208816
659,0.214,-0.45,1.64,38.02,deg,deltad4SigLU,0.0403,nb/GeV4,0.0272,0.0072,CLAS,e-,5.75,p,0.93827208816
660,0.214,-0.45,1.64,51.66,deg,deltad4SigLU,0.0082,nb/GeV4,0.0167,0.0056,CLAS,e-,5.75,p,0.93827208816
661,0.214,-0.45,1.64,66.82,deg,deltad4SigLU,0.0723,nb/GeV4,0.016,0.0072,CLAS,e-,5.75,p,0.93827208816
662,0.214,-0.45,1.64,81.94,deg,deltad4SigLU,0.0092,nb/GeV4,0.0128,0.0073,CLAS,e-,5.75,p,0.93827208816
663,0.214,-0.45,1.64,97.04,deg,deltad4SigLU,0.0086,nb/GeV4,0.0091,0.0072,CLAS,e-,5.75,p,0.93827208816
664,0.214,-0.45,1.64,112.13,deg,deltad4SigLU,0.0113,nb/GeV4,0.009,0.0036,CLAS,e-,5.75,p,0.93827208816
665,0.214,-0.45,1.64,127.22,deg,deltad4SigLU,0.0041,nb/GeV4,0.0135,0.0037,CLAS,e-,5.75,p,0.93827208816
666,0.214,-0.45,1.64,217.7,deg,deltad4SigLU,-0.0081,nb/GeV4,0.0138,0.0074,CLAS,e-,5.75,p,0.93827208816
667,0.214,-0.45,1.64,232.78,deg,deltad4SigLU,-0.042,nb/GeV4,0.0162,0.0071,CLAS,e-,5.75,p,0.93827208816
668,0.214,-0.45,1.64,247.87,deg,deltad4SigLU,-0.0249,nb/GeV4,0.0102,0.0034,CLAS,e-,5.75,p,0.93827208816
669,0.214,-0.45,1.64,262.96,deg,deltad4SigLU,-0.0027,nb/GeV4,0.0082,0.0014,CLAS,e-,5.75,p,0.93827208816
670,0.214,-0.45,1.64,278.06,deg,deltad4SigLU,-0.0302,nb/GeV4,0.0108,0.0042,CLAS,e-,5.75,p,0.93827208816
