,xB,t,Q2,phi,deg/rad,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
655,0.485,-0.5085140993,5.36,112.5,deg,d4SigUU,0.00189,pb GeV^-4,0.00019,+0.000060/-0.000090,Hall A,e-,8.85,p,0.93827208816
656,0.485,-0.5085140993,5.36,127.5,deg,d4SigUU,0.00142,pb GeV^-4,0.00017,+0.000074/-0.000110,Hall A,e-,8.85,p,0.93827208816
657,0.485,-0.5085140993,5.36,142.5,deg,d4SigUU,0.00154,pb GeV^-4,0.00017,+0.000076/-0.000055,Hall A,e-,8.85,p,0.93827208816
658,0.485,-0.5085140993,5.36,157.5,deg,d4SigUU,0.00178,pb GeV^-4,0.00018,+0.000140/-0.000096,Hall A,e-,8.85,p,0.93827208816
659,0.485,-0.5085140993,5.36,172.5,deg,d4SigUU,0.00163,pb GeV^-4,0.00018,+0.000094/-0.000070,Hall A,e-,8.85,p,0.93827208816
660,0.485,-0.5085140993,5.36,187.5,deg,d4SigUU,0.00175,pb GeV^-4,0.00019,+0.000066/-0.000100,Hall A,e-,8.85,p,0.93827208816
661,0.485,-0.5085140993,5.36,202.5,deg,d4SigUU,0.0018,pb GeV^-4,0.00019,+0.000067/-0.000097,Hall A,e-,8.85,p,0.93827208816
662,0.485,-0.5085140993,5.36,217.5,deg,d4SigUU,0.00151,pb GeV^-4,0.00019,+0.000075/-0.000054,Hall A,e-,8.85,p,0.93827208816
663,0.485,-0.5085140993,5.36,232.5,deg,d4SigUU,0.00187,pb GeV^-4,0.00021,+0.000090/-0.000160,Hall A,e-,8.85,p,0.93827208816
664,0.485,-0.5085140993,5.36,247.5,deg,d4SigUU,0.0018,pb GeV^-4,0.0002,+0.000062/-0.000081,Hall A,e-,8.85,p,0.93827208816
665,0.485,-0.5085140993,5.36,262.5,deg,d4SigUU,0.00237,pb GeV^-4,0.00022,+0.000087/-0.000100,Hall A,e-,8.85,p,0.93827208816
666,0.485,-0.5085140993,5.36,277.5,deg,d4SigUU,0.00251,pb GeV^-4,0.00024,+0.000230/-0.000120,Hall A,e-,8.85,p,0.93827208816
667,0.485,-0.5085140993,5.36,292.5,deg,d4SigUU,0.00292,pb GeV^-4,0.00025,+0.000100/-0.000150,Hall A,e-,8.85,p,0.93827208816
668,0.485,-0.5085140993,5.36,307.5,deg,d4SigUU,0.00296,pb GeV^-4,0.00027,+0.000140/-0.000094,Hall A,e-,8.85,p,0.93827208816
669,0.485,-0.5085140993,5.36,322.5,deg,d4SigUU,0.00331,pb GeV^-4,0.00036,+0.000150/-0.000170,Hall A,e-,8.85,p,0.93827208816
670,0.485,-0.5085140993,5.36,337.5,deg,d4SigUU,0.00329,pb GeV^-4,0.00044,+0.000320/-0.000130,Hall A,e-,8.85,p,0.93827208816
671,0.485,-0.5085140993,5.36,352.5,deg,d4SigUU,0.00377,pb GeV^-4,0.00058,+0.000220/-0.000240,Hall A,e-,8.85,p,0.93827208816
672,0.486,-0.5695829254,5.37,7.5,deg,d4SigUU,0.00335,pb GeV^-4,0.0011,+0.000420/-0.000220,Hall A,e-,8.85,p,0.93827208816
673,0.486,-0.5695829254,5.37,22.5,deg,d4SigUU,0.00206,pb GeV^-4,0.00062,+0.000086/-0.000270,Hall A,e-,8.85,p,0.93827208816
674,0.486,-0.5695829254,5.37,37.5,deg,d4SigUU,0.0027,pb GeV^-4,0.00043,+0.000110/-0.000150,Hall A,e-,8.85,p,0.93827208816
675,0.486,-0.5695829254,5.37,52.5,deg,d4SigUU,0.00247,pb GeV^-4,0.00029,+0.000074/-0.000190,Hall A,e-,8.85,p,0.93827208816
676,0.486,-0.5695829254,5.37,67.5,deg,d4SigUU,0.00203,pb GeV^-4,0.00023,+0.000064/-0.000120,Hall A,e-,8.85,p,0.93827208816
677,0.486,-0.5695829254,5.37,82.5,deg,d4SigUU,0.00182,pb GeV^-4,0.0002,+0.000110/-0.000081,Hall A,e-,8.85,p,0.93827208816
678,0.486,-0.5695829254,5.37,97.5,deg,d4SigUU,0.00163,pb GeV^-4,0.00019,+0.000130/-0.000094,Hall A,e-,8.85,p,0.93827208816
679,0.486,-0.5695829254,5.37,112.5,deg,d4SigUU,0.00139,pb GeV^-4,0.00018,+0.000150/-0.000058,Hall A,e-,8.85,p,0.93827208816
680,0.486,-0.5695829254,5.37,127.5,deg,d4SigUU,0.00198,pb GeV^-4,0.00019,+0.000092/-0.000110,Hall A,e-,8.85,p,0.93827208816
681,0.486,-0.5695829254,5.37,142.5,deg,d4SigUU,0.00143,pb GeV^-4,0.00017,+0.000052/-0.000044,Hall A,e-,8.85,p,0.93827208816
682,0.486,-0.5695829254,5.37,157.5,deg,d4SigUU,0.00147,pb GeV^-4,0.00017,+0.000060/-0.000049,Hall A,e-,8.85,p,0.93827208816
683,0.486,-0.5695829254,5.37,172.5,deg,d4SigUU,0.00161,pb GeV^-4,0.00019,+0.000100/-0.000070,Hall A,e-,8.85,p,0.93827208816
684,0.486,-0.5695829254,5.37,187.5,deg,d4SigUU,0.00133,pb GeV^-4,0.00018,+0.000220/-0.000057,Hall A,e-,8.85,p,0.93827208816
685,0.486,-0.5695829254,5.37,202.5,deg,d4SigUU,0.00127,pb GeV^-4,0.00018,+0.000180/-0.000080,Hall A,e-,8.85,p,0.93827208816
686,0.486,-0.5695829254,5.37,217.5,deg,d4SigUU,0.00151,pb GeV^-4,0.00018,+0.000100/-0.000083,Hall A,e-,8.85,p,0.93827208816
687,0.486,-0.5695829254,5.37,232.5,deg,d4SigUU,0.00161,pb GeV^-4,0.00019,+0.000110/-0.000052,Hall A,e-,8.85,p,0.93827208816
688,0.486,-0.5695829254,5.37,247.5,deg,d4SigUU,0.00149,pb GeV^-4,0.00019,+0.000067/-0.000067,Hall A,e-,8.85,p,0.93827208816
689,0.486,-0.5695829254,5.37,262.5,deg,d4SigUU,0.00179,pb GeV^-4,0.0002,+0.000073/-0.000100,Hall A,e-,8.85,p,0.93827208816
690,0.486,-0.5695829254,5.37,277.5,deg,d4SigUU,0.00174,pb GeV^-4,0.00021,+0.000066/-0.000087,Hall A,e-,8.85,p,0.93827208816
691,0.486,-0.5695829254,5.37,292.5,deg,d4SigUU,0.00247,pb GeV^-4,0.00025,+0.000077/-0.000120,Hall A,e-,8.85,p,0.93827208816
692,0.486,-0.5695829254,5.37,307.5,deg,d4SigUU,0.00257,pb GeV^-4,0.0003,+0.000150/-0.000160,Hall A,e-,8.85,p,0.93827208816
693,0.486,-0.5695829254,5.37,322.5,deg,d4SigUU,0.00284,pb GeV^-4,0.00046,+0.000210/-0.000140,Hall A,e-,8.85,p,0.93827208816
694,0.486,-0.5695829254,5.37,337.5,deg,d4SigUU,0.00396,pb GeV^-4,0.00081,+0.000330/-0.000320,Hall A,e-,8.85,p,0.93827208816
695,0.486,-0.5695829254,5.37,352.5,deg,d4SigUU,0.00291,pb GeV^-4,0.0012,+0.000270/-0.000280,Hall A,e-,8.85,p,0.93827208816
696,0.486,-0.6546505805,5.38,7.5,deg,d4SigUU,0.00365,pb GeV^-4,0.003,+0.000500/-0.000310,Hall A,e-,8.85,p,0.93827208816
697,0.486,-0.6546505805,5.38,22.5,deg,d4SigUU,0.00137,pb GeV^-4,0.0011,+0.000510/-0.000160,Hall A,e-,8.85,p,0.93827208816
698,0.486,-0.6546505805,5.38,37.5,deg,d4SigUU,0.0012,pb GeV^-4,0.00043,+0.000130/-0.000380,Hall A,e-,8.85,p,0.93827208816
699,0.486,-0.6546505805,5.38,52.5,deg,d4SigUU,0.00156,pb GeV^-4,0.00026,+0.000110/-0.000056,Hall A,e-,8.85,p,0.93827208816
700,0.486,-0.6546505805,5.38,67.5,deg,d4SigUU,0.00148,pb GeV^-4,0.00019,+0.000100/-0.000060,Hall A,e-,8.85,p,0.93827208816
701,0.486,-0.6546505805,5.38,82.5,deg,d4SigUU,0.00162,pb GeV^-4,0.00017,+0.000057/-0.000120,Hall A,e-,8.85,p,0.93827208816
702,0.486,-0.6546505805,5.38,97.5,deg,d4SigUU,0.00117,pb GeV^-4,0.00015,+0.000078/-0.000040,Hall A,e-,8.85,p,0.93827208816
703,0.486,-0.6546505805,5.38,112.5,deg,d4SigUU,0.00113,pb GeV^-4,0.00013,+0.000045/-0.000039,Hall A,e-,8.85,p,0.93827208816
704,0.486,-0.6546505805,5.38,127.5,deg,d4SigUU,0.00108,pb GeV^-4,0.00011,+0.000038/-0.000051,Hall A,e-,8.85,p,0.93827208816
705,0.486,-0.6546505805,5.38,142.5,deg,d4SigUU,0.000906,pb GeV^-4,0.0001,+0.000048/-0.000027,Hall A,e-,8.85,p,0.93827208816
706,0.486,-0.6546505805,5.38,157.5,deg,d4SigUU,0.00114,pb GeV^-4,0.00012,+0.000034/-0.000078,Hall A,e-,8.85,p,0.93827208816
707,0.486,-0.6546505805,5.38,172.5,deg,d4SigUU,0.00108,pb GeV^-4,0.00013,+0.000068/-0.000060,Hall A,e-,8.85,p,0.93827208816
708,0.486,-0.6546505805,5.38,187.5,deg,d4SigUU,0.00106,pb GeV^-4,0.00012,+0.000044/-0.000051,Hall A,e-,8.85,p,0.93827208816
709,0.486,-0.6546505805,5.38,202.5,deg,d4SigUU,0.00125,pb GeV^-4,0.00012,+0.000039/-0.000063,Hall A,e-,8.85,p,0.93827208816
710,0.486,-0.6546505805,5.38,217.5,deg,d4SigUU,0.000861,pb GeV^-4,0.00011,+0.000048/-0.000048,Hall A,e-,8.85,p,0.93827208816
711,0.486,-0.6546505805,5.38,232.5,deg,d4SigUU,0.00116,pb GeV^-4,0.00012,+0.000040/-0.000097,Hall A,e-,8.85,p,0.93827208816
712,0.486,-0.6546505805,5.38,247.5,deg,d4SigUU,0.00146,pb GeV^-4,0.00014,+0.000059/-0.000066,Hall A,e-,8.85,p,0.93827208816
713,0.486,-0.6546505805,5.38,262.5,deg,d4SigUU,0.0015,pb GeV^-4,0.00015,+0.000075/-0.000075,Hall A,e-,8.85,p,0.93827208816
714,0.486,-0.6546505805,5.38,277.5,deg,d4SigUU,0.00184,pb GeV^-4,0.00017,+0.000055/-0.000110,Hall A,e-,8.85,p,0.93827208816
715,0.486,-0.6546505805,5.38,292.5,deg,d4SigUU,0.00231,pb GeV^-4,0.00021,+0.000085/-0.000140,Hall A,e-,8.85,p,0.93827208816
716,0.486,-0.6546505805,5.38,307.5,deg,d4SigUU,0.0021,pb GeV^-4,0.00027,+0.000081/-0.000110,Hall A,e-,8.85,p,0.93827208816
717,0.486,-0.6546505805,5.38,322.5,deg,d4SigUU,0.00371,pb GeV^-4,0.00058,+0.000190/-0.000230,Hall A,e-,8.85,p,0.93827208816
718,0.486,-0.6546505805,5.38,337.5,deg,d4SigUU,0.00206,pb GeV^-4,0.0013,+0.000062/-0.000500,Hall A,e-,8.85,p,0.93827208816
719,0.486,-0.6546505805,5.38,352.5,deg,d4SigUU,0.0009,pb GeV^-4,0.0017,+0.000950/-0.000160,Hall A,e-,8.85,p,0.93827208816
720,0.494,-0.432542736,7.04,7.5,deg,d4SigUU,0.00176,pb GeV^-4,0.0001,+0.000096/-0.000053,Hall A,e-,10.99,p,0.93827208816
721,0.494,-0.432542736,7.04,22.5,deg,d4SigUU,0.00195,pb GeV^-4,0.00011,+0.000077/-0.000130,Hall A,e-,10.99,p,0.93827208816
722,0.494,-0.432542736,7.04,37.5,deg,d4SigUU,0.00172,pb GeV^-4,0.000096,+0.000060/-0.000087,Hall A,e-,10.99,p,0.93827208816
723,0.494,-0.432542736,7.04,52.5,deg,d4SigUU,0.00159,pb GeV^-4,0.000089,+0.000077/-0.000052,Hall A,e-,10.99,p,0.93827208816
724,0.494,-0.432542736,7.04,67.5,deg,d4SigUU,0.00142,pb GeV^-4,0.000083,+0.000074/-0.000052,Hall A,e-,10.99,p,0.93827208816
725,0.494,-0.432542736,7.04,82.5,deg,d4SigUU,0.0014,pb GeV^-4,0.000081,+0.000065/-0.000046,Hall A,e-,10.99,p,0.93827208816
726,0.494,-0.432542736,7.04,97.5,deg,d4SigUU,0.00134,pb GeV^-4,0.000078,+0.000064/-0.000081,Hall A,e-,10.99,p,0.93827208816
727,0.494,-0.432542736,7.04,112.5,deg,d4SigUU,0.00122,pb GeV^-4,0.000075,+0.000047/-0.000062,Hall A,e-,10.99,p,0.93827208816
728,0.494,-0.432542736,7.04,127.5,deg,d4SigUU,0.00129,pb GeV^-4,0.000077,+0.000098/-0.000049,Hall A,e-,10.99,p,0.93827208816
729,0.494,-0.432542736,7.04,142.5,deg,d4SigUU,0.00138,pb GeV^-4,0.000079,+0.000046/-0.000065,Hall A,e-,10.99,p,0.93827208816
730,0.494,-0.432542736,7.04,157.5,deg,d4SigUU,0.00114,pb GeV^-4,0.000074,+0.000061/-0.000034,Hall A,e-,10.99,p,0.93827208816
731,0.494,-0.432542736,7.04,172.5,deg,d4SigUU,0.00121,pb GeV^-4,0.000076,+0.000047/-0.000042,Hall A,e-,10.99,p,0.93827208816
732,0.494,-0.432542736,7.04,187.5,deg,d4SigUU,0.00121,pb GeV^-4,0.000076,+0.000054/-0.000041,Hall A,e-,10.99,p,0.93827208816
733,0.494,-0.432542736,7.04,202.5,deg,d4SigUU,0.00132,pb GeV^-4,0.00008,+0.000064/-0.000064,Hall A,e-,10.99,p,0.93827208816
734,0.494,-0.432542736,7.04,217.5,deg,d4SigUU,0.00125,pb GeV^-4,0.000078,+0.000062/-0.000037,Hall A,e-,10.99,p,0.93827208816
735,0.494,-0.432542736,7.04,232.5,deg,d4SigUU,0.00136,pb GeV^-4,0.000082,+0.000065/-0.000065,Hall A,e-,10.99,p,0.93827208816
736,0.494,-0.432542736,7.04,247.5,deg,d4SigUU,0.0013,pb GeV^-4,0.000081,+0.000040/-0.000063,Hall A,e-,10.99,p,0.93827208816
737,0.494,-0.432542736,7.04,262.5,deg,d4SigUU,0.00138,pb GeV^-4,0.000081,+0.000065/-0.000058,Hall A,e-,10.99,p,0.93827208816
738,0.494,-0.432542736,7.04,277.5,deg,d4SigUU,0.00162,pb GeV^-4,0.000089,+0.000085/-0.000057,Hall A,e-,10.99,p,0.93827208816
739,0.494,-0.432542736,7.04,292.5,deg,d4SigUU,0.00162,pb GeV^-4,0.000089,+0.000070/-0.000085,Hall A,e-,10.99,p,0.93827208816
740,0.494,-0.432542736,7.04,307.5,deg,d4SigUU,0.00173,pb GeV^-4,0.000091,+0.000100/-0.000072,Hall A,e-,10.99,p,0.93827208816
741,0.494,-0.432542736,7.04,322.5,deg,d4SigUU,0.00189,pb GeV^-4,0.0001,+0.000090/-0.000090,Hall A,e-,10.99,p,0.93827208816
742,0.494,-0.432542736,7.04,337.5,deg,d4SigUU,0.00192,pb GeV^-4,0.0001,+0.000059/-0.000120,Hall A,e-,10.99,p,0.93827208816
743,0.494,-0.432542736,7.04,352.5,deg,d4SigUU,0.00212,pb GeV^-4,0.00011,+0.000100/-0.000070,Hall A,e-,10.99,p,0.93827208816
744,0.498,-0.5255574362,7.09,7.5,deg,d4SigUU,0.00187,pb GeV^-4,0.00019,+0.000200/-0.000056,Hall A,e-,10.99,p,0.93827208816
745,0.498,-0.5255574362,7.09,22.5,deg,d4SigUU,0.00152,pb GeV^-4,0.00015,+0.000061/-0.000068,Hall A,e-,10.99,p,0.93827208816
746,0.498,-0.5255574362,7.09,37.5,deg,d4SigUU,0.00147,pb GeV^-4,0.00012,+0.000053/-0.000059,Hall A,e-,10.99,p,0.93827208816
747,0.498,-0.5255574362,7.09,52.5,deg,d4SigUU,0.00145,pb GeV^-4,0.000097,+0.000044/-0.000082,Hall A,e-,10.99,p,0.93827208816
748,0.498,-0.5255574362,7.09,67.5,deg,d4SigUU,0.0012,pb GeV^-4,0.00008,+0.000062/-0.000054,Hall A,e-,10.99,p,0.93827208816
749,0.498,-0.5255574362,7.09,82.5,deg,d4SigUU,0.00117,pb GeV^-4,0.000074,+0.000053/-0.000046,Hall A,e-,10.99,p,0.93827208816
750,0.498,-0.5255574362,7.09,97.5,deg,d4SigUU,0.000984,pb GeV^-4,0.000067,+0.000036/-0.000042,Hall A,e-,10.99,p,0.93827208816
751,0.498,-0.5255574362,7.09,112.5,deg,d4SigUU,0.00102,pb GeV^-4,0.000068,+0.000050/-0.000032,Hall A,e-,10.99,p,0.93827208816
752,0.498,-0.5255574362,7.09,127.5,deg,d4SigUU,0.000909,pb GeV^-4,0.000066,+0.000048/-0.000027,Hall A,e-,10.99,p,0.93827208816
753,0.498,-0.5255574362,7.09,142.5,deg,d4SigUU,0.00089,pb GeV^-4,0.000066,+0.000040/-0.000075,Hall A,e-,10.99,p,0.93827208816
754,0.498,-0.5255574362,7.09,157.5,deg,d4SigUU,0.000796,pb GeV^-4,0.000063,+0.000031/-0.000031,Hall A,e-,10.99,p,0.93827208816
755,0.498,-0.5255574362,7.09,172.5,deg,d4SigUU,0.000831,pb GeV^-4,0.000063,+0.000056/-0.000032,Hall A,e-,10.99,p,0.93827208816
756,0.498,-0.5255574362,7.09,187.5,deg,d4SigUU,0.000805,pb GeV^-4,0.000063,+0.000031/-0.000031,Hall A,e-,10.99,p,0.93827208816
757,0.498,-0.5255574362,7.09,202.5,deg,d4SigUU,0.000856,pb GeV^-4,0.000066,+0.000033/-0.000048,Hall A,e-,10.99,p,0.93827208816
758,0.498,-0.5255574362,7.09,217.5,deg,d4SigUU,0.000937,pb GeV^-4,0.000071,+0.000049/-0.000028,Hall A,e-,10.99,p,0.93827208816
759,0.498,-0.5255574362,7.09,232.5,deg,d4SigUU,0.000881,pb GeV^-4,0.000068,+0.000033/-0.000033,Hall A,e-,10.99,p,0.93827208816
760,0.498,-0.5255574362,7.09,247.5,deg,d4SigUU,0.00107,pb GeV^-4,0.000074,+0.000044/-0.000038,Hall A,e-,10.99,p,0.93827208816
761,0.498,-0.5255574362,7.09,262.5,deg,d4SigUU,0.00103,pb GeV^-4,0.000075,+0.000037/-0.000037,Hall A,e-,10.99,p,0.93827208816
762,0.498,-0.5255574362,7.09,277.5,deg,d4SigUU,0.00117,pb GeV^-4,0.000078,+0.000061/-0.000053,Hall A,e-,10.99,p,0.93827208816
763,0.498,-0.5255574362,7.09,292.5,deg,d4SigUU,0.0012,pb GeV^-4,0.00008,+0.000047/-0.000047,Hall A,e-,10.99,p,0.93827208816
764,0.498,-0.5255574362,7.09,307.5,deg,d4SigUU,0.00153,pb GeV^-4,0.000098,+0.000055/-0.000076,Hall A,e-,10.99,p,0.93827208816
765,0.498,-0.5255574362,7.09,322.5,deg,d4SigUU,0.00159,pb GeV^-4,0.00012,+0.000069/-0.000093,Hall A,e-,10.99,p,0.93827208816
766,0.498,-0.5255574362,7.09,337.5,deg,d4SigUU,0.00204,pb GeV^-4,0.00016,+0.000150/-0.000068,Hall A,e-,10.99,p,0.93827208816
767,0.498,-0.5255574362,7.09,352.5,deg,d4SigUU,0.00189,pb GeV^-4,0.00019,+0.000098/-0.000060,Hall A,e-,10.99,p,0.93827208816
768,0.499,-0.6129204077,7.12,7.5,deg,d4SigUU,0.00194,pb GeV^-4,0.00039,+0.000110/-0.000200,Hall A,e-,10.99,p,0.93827208816
769,0.499,-0.6129204077,7.12,22.5,deg,d4SigUU,0.00134,pb GeV^-4,0.00027,+0.000099/-0.000120,Hall A,e-,10.99,p,0.93827208816
770,0.499,-0.6129204077,7.12,37.5,deg,d4SigUU,0.000917,pb GeV^-4,0.00016,+0.000075/-0.000041,Hall A,e-,10.99,p,0.93827208816
771,0.499,-0.6129204077,7.12,52.5,deg,d4SigUU,0.00115,pb GeV^-4,0.00011,+0.000040/-0.000061,Hall A,e-,10.99,p,0.93827208816
772,0.499,-0.6129204077,7.12,67.5,deg,d4SigUU,0.000908,pb GeV^-4,0.000075,+0.000041/-0.000048,Hall A,e-,10.99,p,0.93827208816
773,0.499,-0.6129204077,7.12,82.5,deg,d4SigUU,0.000863,pb GeV^-4,0.000069,+0.000040/-0.000040,Hall A,e-,10.99,p,0.93827208816
774,0.499,-0.6129204077,7.12,97.5,deg,d4SigUU,0.000733,pb GeV^-4,0.000062,+0.000037/-0.000024,Hall A,e-,10.99,p,0.93827208816
775,0.499,-0.6129204077,7.12,112.5,deg,d4SigUU,0.000627,pb GeV^-4,0.000058,+0.000027/-0.000035,Hall A,e-,10.99,p,0.93827208816
776,0.499,-0.6129204077,7.12,127.5,deg,d4SigUU,0.00058,pb GeV^-4,0.000054,+0.000020/-0.000035,Hall A,e-,10.99,p,0.93827208816
777,0.499,-0.6129204077,7.12,142.5,deg,d4SigUU,0.000631,pb GeV^-4,0.000056,+0.000028/-0.000044,Hall A,e-,10.99,p,0.93827208816
778,0.499,-0.6129204077,7.12,157.5,deg,d4SigUU,0.000605,pb GeV^-4,0.000056,+0.000035/-0.000027,Hall A,e-,10.99,p,0.93827208816
779,0.499,-0.6129204077,7.12,172.5,deg,d4SigUU,0.000611,pb GeV^-4,0.000055,+0.000027/-0.000035,Hall A,e-,10.99,p,0.93827208816
780,0.499,-0.6129204077,7.12,187.5,deg,d4SigUU,0.000598,pb GeV^-4,0.000056,+0.000021/-0.000027,Hall A,e-,10.99,p,0.93827208816
781,0.499,-0.6129204077,7.12,202.5,deg,d4SigUU,0.000709,pb GeV^-4,0.000063,+0.000024/-0.000021,Hall A,e-,10.99,p,0.93827208816
782,0.499,-0.6129204077,7.12,217.5,deg,d4SigUU,0.000602,pb GeV^-4,0.000058,+0.000035/-0.000044,Hall A,e-,10.99,p,0.93827208816
783,0.499,-0.6129204077,7.12,232.5,deg,d4SigUU,0.000729,pb GeV^-4,0.000063,+0.000024/-0.000037,Hall A,e-,10.99,p,0.93827208816
784,0.499,-0.6129204077,7.12,247.5,deg,d4SigUU,0.000721,pb GeV^-4,0.000065,+0.000054/-0.000029,Hall A,e-,10.99,p,0.93827208816
785,0.499,-0.6129204077,7.12,262.5,deg,d4SigUU,0.000821,pb GeV^-4,0.00007,+0.000047/-0.000032,Hall A,e-,10.99,p,0.93827208816
786,0.499,-0.6129204077,7.12,277.5,deg,d4SigUU,0.000899,pb GeV^-4,0.000073,+0.000034/-0.000048,Hall A,e-,10.99,p,0.93827208816
787,0.499,-0.6129204077,7.12,292.5,deg,d4SigUU,0.000876,pb GeV^-4,0.000078,+0.000028/-0.000048,Hall A,e-,10.99,p,0.93827208816
788,0.499,-0.6129204077,7.12,307.5,deg,d4SigUU,0.00132,pb GeV^-4,0.00011,+0.000089/-0.000050,Hall A,e-,10.99,p,0.93827208816
789,0.499,-0.6129204077,7.12,322.5,deg,d4SigUU,0.00119,pb GeV^-4,0.00016,+0.000088/-0.000047,Hall A,e-,10.99,p,0.93827208816
790,0.499,-0.6129204077,7.12,337.5,deg,d4SigUU,0.00113,pb GeV^-4,0.00024,+0.000096/-0.000034,Hall A,e-,10.99,p,0.93827208816
791,0.499,-0.6129204077,7.12,352.5,deg,d4SigUU,0.0018,pb GeV^-4,0.00039,+0.000140/-0.000160,Hall A,e-,10.99,p,0.93827208816
792,0.499,-0.6978736519,7.11,7.5,deg,d4SigUU,0.0024,pb GeV^-4,0.001,+0.000210/-0.000330,Hall A,e-,10.99,p,0.93827208816
793,0.499,-0.6978736519,7.11,22.5,deg,d4SigUU,0.00147,pb GeV^-4,0.00055,+0.000120/-0.000140,Hall A,e-,10.99,p,0.93827208816
794,0.499,-0.6978736519,7.11,37.5,deg,d4SigUU,0.000929,pb GeV^-4,0.00027,+0.000075/-0.000180,Hall A,e-,10.99,p,0.93827208816
795,0.499,-0.6978736519,7.11,52.5,deg,d4SigUU,0.000744,pb GeV^-4,0.00012,+0.000046/-0.000073,Hall A,e-,10.99,p,0.93827208816
796,0.499,-0.6978736519,7.11,67.5,deg,d4SigUU,0.000742,pb GeV^-4,0.000075,+0.000046/-0.000024,Hall A,e-,10.99,p,0.93827208816
797,0.499,-0.6978736519,7.11,82.5,deg,d4SigUU,0.000702,pb GeV^-4,0.000066,+0.000023/-0.000037,Hall A,e-,10.99,p,0.93827208816
798,0.499,-0.6978736519,7.11,97.5,deg,d4SigUU,0.000709,pb GeV^-4,0.000064,+0.000024/-0.000054,Hall A,e-,10.99,p,0.93827208816
799,0.499,-0.6978736519,7.11,112.5,deg,d4SigUU,0.000567,pb GeV^-4,0.000056,+0.000020/-0.000034,Hall A,e-,10.99,p,0.93827208816
800,0.499,-0.6978736519,7.11,127.5,deg,d4SigUU,0.000529,pb GeV^-4,0.000053,+0.000016/-0.000034,Hall A,e-,10.99,p,0.93827208816
801,0.499,-0.6978736519,7.11,142.5,deg,d4SigUU,0.000434,pb GeV^-4,0.000048,+0.000016/-0.000052,Hall A,e-,10.99,p,0.93827208816
802,0.499,-0.6978736519,7.11,157.5,deg,d4SigUU,0.000464,pb GeV^-4,0.00005,+0.000024/-0.000017,Hall A,e-,10.99,p,0.93827208816
803,0.499,-0.6978736519,7.11,172.5,deg,d4SigUU,0.000464,pb GeV^-4,0.000051,+0.000017/-0.000024,Hall A,e-,10.99,p,0.93827208816
804,0.499,-0.6978736519,7.11,187.5,deg,d4SigUU,0.000456,pb GeV^-4,0.000053,+0.000033/-0.000017,Hall A,e-,10.99,p,0.93827208816
805,0.499,-0.6978736519,7.11,202.5,deg,d4SigUU,0.00046,pb GeV^-4,0.000055,+0.000017/-0.000024,Hall A,e-,10.99,p,0.93827208816
806,0.499,-0.6978736519,7.11,217.5,deg,d4SigUU,0.000526,pb GeV^-4,0.000057,+0.000019/-0.000043,Hall A,e-,10.99,p,0.93827208816
807,0.499,-0.6978736519,7.11,232.5,deg,d4SigUU,0.000636,pb GeV^-4,0.000062,+0.000036/-0.000036,Hall A,e-,10.99,p,0.93827208816
808,0.499,-0.6978736519,7.11,247.5,deg,d4SigUU,0.000596,pb GeV^-4,0.000063,+0.000020/-0.000027,Hall A,e-,10.99,p,0.93827208816
809,0.499,-0.6978736519,7.11,262.5,deg,d4SigUU,0.000746,pb GeV^-4,0.000073,+0.000037/-0.000037,Hall A,e-,10.99,p,0.93827208816
810,0.499,-0.6978736519,7.11,277.5,deg,d4SigUU,0.000676,pb GeV^-4,0.000068,+0.000023/-0.000036,Hall A,e-,10.99,p,0.93827208816
811,0.499,-0.6978736519,7.11,292.5,deg,d4SigUU,0.000848,pb GeV^-4,0.000079,+0.000047/-0.000039,Hall A,e-,10.99,p,0.93827208816
812,0.499,-0.6978736519,7.11,307.5,deg,d4SigUU,0.00106,pb GeV^-4,0.00013,+0.000077/-0.000038,Hall A,e-,10.99,p,0.93827208816
813,0.499,-0.6978736519,7.11,322.5,deg,d4SigUU,0.00125,pb GeV^-4,0.00024,+0.000120/-0.000120,Hall A,e-,10.99,p,0.93827208816
814,0.499,-0.6978736519,7.11,337.5,deg,d4SigUU,0.000772,pb GeV^-4,0.0004,+0.000120/-0.000083,Hall A,e-,10.99,p,0.93827208816
815,0.499,-0.6978736519,7.11,352.5,deg,d4SigUU,0.000872,pb GeV^-4,0.00064,+0.000160/-0.000160,Hall A,e-,10.99,p,0.93827208816
816,0.498,-0.855603945,7.1,7.5,deg,d4SigUU,0.00539,pb GeV^-4,0.0055,+0.001500/-0.001600,Hall A,e-,10.99,p,0.93827208816
817,0.498,-0.855603945,7.1,22.5,deg,d4SigUU,0.00103,pb GeV^-4,0.0014,+0.000440/-0.000110,Hall A,e-,10.99,p,0.93827208816
818,0.498,-0.855603945,7.1,37.5,deg,d4SigUU,0.000686,pb GeV^-4,0.00029,+0.000029/-0.000190,Hall A,e-,10.99,p,0.93827208816
819,0.498,-0.855603945,7.1,52.5,deg,d4SigUU,0.000516,pb GeV^-4,0.0001,+0.000052/-0.000043,Hall A,e-,10.99,p,0.93827208816
820,0.498,-0.855603945,7.1,67.5,deg,d4SigUU,0.000567,pb GeV^-4,0.000051,+0.000020/-0.000026,Hall A,e-,10.99,p,0.93827208816
