,Unnamed: 0,xB,t,Q2,phi,deg/rad,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
322,322,0.373,-0.216,4.58,157.5,deg,deltad4SigLU,0.00112,nb GeV^-4,0.00032,+0.000120/-0.000120,Hall A,e-,10.59,p,0.93827208816
323,323,0.373,-0.216,4.58,172.5,deg,deltad4SigLU,0.000341,nb GeV^-4,0.00032,+0.000190/-0.000140,Hall A,e-,10.59,p,0.93827208816
324,324,0.373,-0.216,4.58,187.5,deg,deltad4SigLU,-0.000244,nb GeV^-4,0.00036,+0.000140/-0.000051,Hall A,e-,10.59,p,0.93827208816
325,325,0.373,-0.216,4.58,202.5,deg,deltad4SigLU,-3.91e-06,nb GeV^-4,0.00033,+0.000150/-0.000020,Hall A,e-,10.59,p,0.93827208816
326,326,0.373,-0.216,4.58,217.5,deg,deltad4SigLU,-6.73e-05,nb GeV^-4,0.00035,+0.000070/-0.000190,Hall A,e-,10.59,p,0.93827208816
327,327,0.373,-0.216,4.58,232.5,deg,deltad4SigLU,-0.00103,nb GeV^-4,0.00037,+0.000130/-0.000034,Hall A,e-,10.59,p,0.93827208816
328,328,0.373,-0.216,4.58,247.5,deg,deltad4SigLU,-0.00114,nb GeV^-4,0.00042,+0.000150/-0.000079,Hall A,e-,10.59,p,0.93827208816
329,329,0.373,-0.216,4.58,262.5,deg,deltad4SigLU,-0.000778,nb GeV^-4,0.00045,+0.000210/-0.000056,Hall A,e-,10.59,p,0.93827208816
330,330,0.373,-0.216,4.58,277.5,deg,deltad4SigLU,-0.00146,nb GeV^-4,0.0005,+0.000310/-0.000076,Hall A,e-,10.59,p,0.93827208816
331,331,0.373,-0.216,4.58,292.5,deg,deltad4SigLU,-0.00269,nb GeV^-4,0.00057,+0.000230/-0.000170,Hall A,e-,10.59,p,0.93827208816
332,332,0.373,-0.216,4.58,307.5,deg,deltad4SigLU,-0.00287,nb GeV^-4,0.00067,+0.000270/-0.000320,Hall A,e-,10.59,p,0.93827208816
333,333,0.373,-0.216,4.58,322.5,deg,deltad4SigLU,-0.00155,nb GeV^-4,0.00088,+0.000330/-0.000078,Hall A,e-,10.59,p,0.93827208816
334,334,0.373,-0.216,4.58,337.5,deg,deltad4SigLU,-0.00242,nb GeV^-4,0.0012,+0.000290/-0.000230,Hall A,e-,10.59,p,0.93827208816
335,335,0.373,-0.216,4.58,352.5,deg,deltad4SigLU,0.00172,nb GeV^-4,0.0017,+0.000500/-0.000930,Hall A,e-,10.59,p,0.93827208816
336,336,0.371,-0.303,4.57,7.5,deg,deltad4SigLU,-0.00539,nb GeV^-4,0.003,+0.000830/-0.001200,Hall A,e-,10.59,p,0.93827208816
337,337,0.371,-0.303,4.57,22.5,deg,deltad4SigLU,0.000612,nb GeV^-4,0.0016,+0.000740/-0.000240,Hall A,e-,10.59,p,0.93827208816
338,338,0.371,-0.303,4.57,37.5,deg,deltad4SigLU,0.00209,nb GeV^-4,0.00092,+0.000320/-0.000100,Hall A,e-,10.59,p,0.93827208816
339,339,0.371,-0.303,4.57,52.5,deg,deltad4SigLU,0.000762,nb GeV^-4,0.00059,+0.000310/-0.000093,Hall A,e-,10.59,p,0.93827208816
340,340,0.371,-0.303,4.57,67.5,deg,deltad4SigLU,0.000955,nb GeV^-4,0.00044,+0.000140/-0.000095,Hall A,e-,10.59,p,0.93827208816
341,341,0.371,-0.303,4.57,82.5,deg,deltad4SigLU,0.00109,nb GeV^-4,0.00036,+0.000130/-0.000160,Hall A,e-,10.59,p,0.93827208816
342,342,0.371,-0.303,4.57,97.5,deg,deltad4SigLU,0.00101,nb GeV^-4,0.00031,+0.000130/-0.000044,Hall A,e-,10.59,p,0.93827208816
343,343,0.371,-0.303,4.57,112.5,deg,deltad4SigLU,0.000851,nb GeV^-4,0.00028,+0.000094/-0.000075,Hall A,e-,10.59,p,0.93827208816
344,344,0.371,-0.303,4.57,127.5,deg,deltad4SigLU,0.000758,nb GeV^-4,0.00024,+0.000100/-0.000026,Hall A,e-,10.59,p,0.93827208816
345,345,0.371,-0.303,4.57,142.5,deg,deltad4SigLU,0.000604,nb GeV^-4,0.00023,+0.000110/-0.000082,Hall A,e-,10.59,p,0.93827208816
346,346,0.371,-0.303,4.57,157.5,deg,deltad4SigLU,0.000274,nb GeV^-4,0.00022,+0.000071/-0.000013,Hall A,e-,10.59,p,0.93827208816
347,347,0.371,-0.303,4.57,172.5,deg,deltad4SigLU,0.000168,nb GeV^-4,0.00023,+0.000011/-0.000110,Hall A,e-,10.59,p,0.93827208816
348,348,0.371,-0.303,4.57,187.5,deg,deltad4SigLU,-0.000295,nb GeV^-4,0.00023,+0.000120/-0.000022,Hall A,e-,10.59,p,0.93827208816
349,349,0.371,-0.303,4.57,202.5,deg,deltad4SigLU,-5.45e-05,nb GeV^-4,0.00022,+0.000050/-0.000020,Hall A,e-,10.59,p,0.93827208816
350,350,0.371,-0.303,4.57,217.5,deg,deltad4SigLU,-0.000353,nb GeV^-4,0.00023,+0.000071/-0.000061,Hall A,e-,10.59,p,0.93827208816
351,351,0.371,-0.303,4.57,232.5,deg,deltad4SigLU,-0.000368,nb GeV^-4,0.00025,+0.000042/-0.000091,Hall A,e-,10.59,p,0.93827208816
352,352,0.371,-0.303,4.57,247.5,deg,deltad4SigLU,-0.00121,nb GeV^-4,0.00029,+0.000120/-0.000180,Hall A,e-,10.59,p,0.93827208816
353,353,0.371,-0.303,4.57,262.5,deg,deltad4SigLU,-0.00139,nb GeV^-4,0.00033,+0.000075/-0.000200,Hall A,e-,10.59,p,0.93827208816
354,354,0.371,-0.303,4.57,277.5,deg,deltad4SigLU,-0.0012,nb GeV^-4,0.00036,+0.000140/-0.000098,Hall A,e-,10.59,p,0.93827208816
355,355,0.371,-0.303,4.57,292.5,deg,deltad4SigLU,-0.00258,nb GeV^-4,0.00045,+0.000210/-0.000150,Hall A,e-,10.59,p,0.93827208816
356,356,0.371,-0.303,4.57,307.5,deg,deltad4SigLU,-0.00131,nb GeV^-4,0.00057,+0.000180/-0.000046,Hall A,e-,10.59,p,0.93827208816
357,357,0.371,-0.303,4.57,322.5,deg,deltad4SigLU,-0.00187,nb GeV^-4,0.00088,+0.000570/-0.000280,Hall A,e-,10.59,p,0.93827208816
358,358,0.371,-0.303,4.57,337.5,deg,deltad4SigLU,-0.00463,nb GeV^-4,0.0017,+0.001400/-0.000210,Hall A,e-,10.59,p,0.93827208816
359,359,0.371,-0.303,4.57,352.5,deg,deltad4SigLU,0.00139,nb GeV^-4,0.0031,+0.000610/-0.000310,Hall A,e-,10.59,p,0.93827208816
360,360,0.483,-0.0218,2.71,7.5,deg,deltad4SigLU,-0.000591,nb GeV^-4,0.0019,+0.000360/-0.000670,Hall A,e-,4.49,p,0.93827208816
361,361,0.483,-0.0218,2.71,22.5,deg,deltad4SigLU,0.00155,nb GeV^-4,0.0021,+0.001700/-0.000600,Hall A,e-,4.49,p,0.93827208816
362,362,0.483,-0.0218,2.71,37.5,deg,deltad4SigLU,-0.000124,nb GeV^-4,0.002,+0.000700/-0.000540,Hall A,e-,4.49,p,0.93827208816
363,363,0.483,-0.0218,2.71,52.5,deg,deltad4SigLU,0.0014,nb GeV^-4,0.002,+0.001200/-0.000340,Hall A,e-,4.49,p,0.93827208816
364,364,0.483,-0.0218,2.71,67.5,deg,deltad4SigLU,-0.00135,nb GeV^-4,0.002,+0.000340/-0.000610,Hall A,e-,4.49,p,0.93827208816
365,365,0.483,-0.0218,2.71,82.5,deg,deltad4SigLU,0.00225,nb GeV^-4,0.0019,+0.000730/-0.000990,Hall A,e-,4.49,p,0.93827208816
366,366,0.483,-0.0218,2.71,97.5,deg,deltad4SigLU,-6.43e-05,nb GeV^-4,0.0018,+0.000540/-0.000570,Hall A,e-,4.49,p,0.93827208816
367,367,0.483,-0.0218,2.71,112.5,deg,deltad4SigLU,0.0014,nb GeV^-4,0.0019,+0.001300/-0.000580,Hall A,e-,4.49,p,0.93827208816
368,368,0.483,-0.0218,2.71,127.5,deg,deltad4SigLU,0.000968,nb GeV^-4,0.0019,+0.001100/-0.000570,Hall A,e-,4.49,p,0.93827208816
369,369,0.483,-0.0218,2.71,142.5,deg,deltad4SigLU,-0.000544,nb GeV^-4,0.0018,+0.001200/-0.000780,Hall A,e-,4.49,p,0.93827208816
370,370,0.483,-0.0218,2.71,157.5,deg,deltad4SigLU,-0.000872,nb GeV^-4,0.0018,+0.000940/-0.000900,Hall A,e-,4.49,p,0.93827208816
371,371,0.483,-0.0218,2.71,172.5,deg,deltad4SigLU,0.00292,nb GeV^-4,0.0017,+0.000530/-0.001100,Hall A,e-,4.49,p,0.93827208816
372,372,0.483,-0.0218,2.71,187.5,deg,deltad4SigLU,0.000155,nb GeV^-4,0.0024,+0.000430/-0.000950,Hall A,e-,4.49,p,0.93827208816
373,373,0.483,-0.0218,2.71,202.5,deg,deltad4SigLU,-5.64e-05,nb GeV^-4,0.0021,+0.000950/-0.000790,Hall A,e-,4.49,p,0.93827208816
374,374,0.483,-0.0218,2.71,217.5,deg,deltad4SigLU,-0.000817,nb GeV^-4,0.002,+0.000560/-0.000670,Hall A,e-,4.49,p,0.93827208816
375,375,0.483,-0.0218,2.71,232.5,deg,deltad4SigLU,-0.00325,nb GeV^-4,0.0021,+0.000260/-0.001500,Hall A,e-,4.49,p,0.93827208816
376,376,0.483,-0.0218,2.71,247.5,deg,deltad4SigLU,-0.000424,nb GeV^-4,0.0021,+0.001100/-0.000350,Hall A,e-,4.49,p,0.93827208816
377,377,0.483,-0.0218,2.71,262.5,deg,deltad4SigLU,0.002,nb GeV^-4,0.0022,+0.000710/-0.000950,Hall A,e-,4.49,p,0.93827208816
378,378,0.483,-0.0218,2.71,277.5,deg,deltad4SigLU,-0.00274,nb GeV^-4,0.0022,+0.000610/-0.000700,Hall A,e-,4.49,p,0.93827208816
379,379,0.483,-0.0218,2.71,292.5,deg,deltad4SigLU,-0.00135,nb GeV^-4,0.0022,+0.000480/-0.000480,Hall A,e-,4.49,p,0.93827208816
380,380,0.483,-0.0218,2.71,307.5,deg,deltad4SigLU,-0.00554,nb GeV^-4,0.0023,+0.000990/-0.000870,Hall A,e-,4.49,p,0.93827208816
381,381,0.483,-0.0218,2.71,322.5,deg,deltad4SigLU,0.00348,nb GeV^-4,0.0024,+0.001300/-0.000930,Hall A,e-,4.49,p,0.93827208816
382,382,0.483,-0.0218,2.71,337.5,deg,deltad4SigLU,-0.00155,nb GeV^-4,0.0025,+0.001500/-0.001400,Hall A,e-,4.49,p,0.93827208816
383,383,0.483,-0.0218,2.71,352.5,deg,deltad4SigLU,-8.65e-05,nb GeV^-4,0.0029,+0.000780/-0.001300,Hall A,e-,4.49,p,0.93827208816
384,384,0.483,-0.0643,2.71,7.5,deg,deltad4SigLU,-0.000393,nb GeV^-4,0.0037,+0.001600/-0.000970,Hall A,e-,4.49,p,0.93827208816
385,385,0.483,-0.0643,2.71,22.5,deg,deltad4SigLU,-0.00369,nb GeV^-4,0.0037,+0.001400/-0.000680,Hall A,e-,4.49,p,0.93827208816
386,386,0.483,-0.0643,2.71,37.5,deg,deltad4SigLU,0.00404,nb GeV^-4,0.0032,+0.001000/-0.001100,Hall A,e-,4.49,p,0.93827208816
387,387,0.483,-0.0643,2.71,52.5,deg,deltad4SigLU,0.00383,nb GeV^-4,0.0028,+0.000500/-0.000440,Hall A,e-,4.49,p,0.93827208816
388,388,0.483,-0.0643,2.71,67.5,deg,deltad4SigLU,0.0102,nb GeV^-4,0.0026,+0.000800/-0.002600,Hall A,e-,4.49,p,0.93827208816
389,389,0.483,-0.0643,2.71,82.5,deg,deltad4SigLU,0.00478,nb GeV^-4,0.0024,+0.000740/-0.000960,Hall A,e-,4.49,p,0.93827208816
390,390,0.483,-0.0643,2.71,97.5,deg,deltad4SigLU,0.00606,nb GeV^-4,0.0023,+0.001200/-0.000710,Hall A,e-,4.49,p,0.93827208816
391,391,0.483,-0.0643,2.71,112.5,deg,deltad4SigLU,0.00248,nb GeV^-4,0.0023,+0.000940/-0.000710,Hall A,e-,4.49,p,0.93827208816
392,392,0.483,-0.0643,2.71,127.5,deg,deltad4SigLU,0.00293,nb GeV^-4,0.0021,+0.000280/-0.001300,Hall A,e-,4.49,p,0.93827208816
393,393,0.483,-0.0643,2.71,142.5,deg,deltad4SigLU,0.00271,nb GeV^-4,0.002,+0.001600/-0.000390,Hall A,e-,4.49,p,0.93827208816
394,394,0.483,-0.0643,2.71,157.5,deg,deltad4SigLU,-0.00105,nb GeV^-4,0.002,+0.001500/-0.000034,Hall A,e-,4.49,p,0.93827208816
395,395,0.483,-0.0643,2.71,172.5,deg,deltad4SigLU,0.000192,nb GeV^-4,0.002,+0.000480/-0.000260,Hall A,e-,4.49,p,0.93827208816
396,396,0.483,-0.0643,2.71,187.5,deg,deltad4SigLU,0.00691,nb GeV^-4,0.0025,+0.000350/-0.000780,Hall A,e-,4.49,p,0.93827208816
397,397,0.483,-0.0643,2.71,202.5,deg,deltad4SigLU,-0.00029,nb GeV^-4,0.0024,+0.000630/-0.000780,Hall A,e-,4.49,p,0.93827208816
398,398,0.483,-0.0643,2.71,217.5,deg,deltad4SigLU,-0.00224,nb GeV^-4,0.0024,+0.001200/-0.000130,Hall A,e-,4.49,p,0.93827208816
399,399,0.483,-0.0643,2.71,232.5,deg,deltad4SigLU,-0.00801,nb GeV^-4,0.0023,+0.000670/-0.000870,Hall A,e-,4.49,p,0.93827208816
400,400,0.483,-0.0643,2.71,247.5,deg,deltad4SigLU,7.62e-05,nb GeV^-4,0.0024,+0.000600/-0.001500,Hall A,e-,4.49,p,0.93827208816
401,401,0.483,-0.0643,2.71,262.5,deg,deltad4SigLU,-0.00616,nb GeV^-4,0.0026,+0.001400/-0.000860,Hall A,e-,4.49,p,0.93827208816
402,402,0.483,-0.0643,2.71,277.5,deg,deltad4SigLU,-0.00198,nb GeV^-4,0.0028,+0.000900/-0.000890,Hall A,e-,4.49,p,0.93827208816
403,403,0.483,-0.0643,2.71,292.5,deg,deltad4SigLU,-0.00218,nb GeV^-4,0.0029,+0.000900/-0.001100,Hall A,e-,4.49,p,0.93827208816
404,404,0.483,-0.0643,2.71,307.5,deg,deltad4SigLU,-0.000303,nb GeV^-4,0.0032,+0.001700/-0.001800,Hall A,e-,4.49,p,0.93827208816
405,405,0.483,-0.0643,2.71,322.5,deg,deltad4SigLU,-0.0054,nb GeV^-4,0.0035,+0.000320/-0.000900,Hall A,e-,4.49,p,0.93827208816
406,406,0.483,-0.0643,2.71,337.5,deg,deltad4SigLU,-0.0054,nb GeV^-4,0.0037,+0.002200/-0.001000,Hall A,e-,4.49,p,0.93827208816
407,407,0.483,-0.0643,2.71,352.5,deg,deltad4SigLU,-0.00383,nb GeV^-4,0.0046,+0.000480/-0.003000,Hall A,e-,4.49,p,0.93827208816
408,408,0.484,-0.107,2.71,7.5,deg,deltad4SigLU,0.00668,nb GeV^-4,0.0063,+0.004200/-0.004500,Hall A,e-,4.49,p,0.93827208816
409,409,0.484,-0.107,2.71,22.5,deg,deltad4SigLU,-0.00241,nb GeV^-4,0.0053,+0.000710/-0.002700,Hall A,e-,4.49,p,0.93827208816
410,410,0.484,-0.107,2.71,37.5,deg,deltad4SigLU,0.00274,nb GeV^-4,0.004,+0.001600/-0.000690,Hall A,e-,4.49,p,0.93827208816
411,411,0.484,-0.107,2.71,52.5,deg,deltad4SigLU,0.00371,nb GeV^-4,0.003,+0.000740/-0.000880,Hall A,e-,4.49,p,0.93827208816
412,412,0.484,-0.107,2.71,67.5,deg,deltad4SigLU,0.00313,nb GeV^-4,0.0025,+0.000820/-0.000620,Hall A,e-,4.49,p,0.93827208816
413,413,0.484,-0.107,2.71,82.5,deg,deltad4SigLU,0.00658,nb GeV^-4,0.0023,+0.000960/-0.000980,Hall A,e-,4.49,p,0.93827208816
414,414,0.484,-0.107,2.71,97.5,deg,deltad4SigLU,-0.000314,nb GeV^-4,0.0021,+0.000700/-0.000560,Hall A,e-,4.49,p,0.93827208816
415,415,0.484,-0.107,2.71,112.5,deg,deltad4SigLU,0.00363,nb GeV^-4,0.0019,+0.000670/-0.000210,Hall A,e-,4.49,p,0.93827208816
416,416,0.484,-0.107,2.71,127.5,deg,deltad4SigLU,0.000684,nb GeV^-4,0.0017,+0.000720/-0.001700,Hall A,e-,4.49,p,0.93827208816
417,417,0.484,-0.107,2.71,142.5,deg,deltad4SigLU,0.00258,nb GeV^-4,0.0016,+0.000740/-0.000920,Hall A,e-,4.49,p,0.93827208816
418,418,0.484,-0.107,2.71,157.5,deg,deltad4SigLU,0.000854,nb GeV^-4,0.0018,+0.000930/-0.000530,Hall A,e-,4.49,p,0.93827208816
419,419,0.484,-0.107,2.71,172.5,deg,deltad4SigLU,1.85e-05,nb GeV^-4,0.0017,+0.000660/-0.000930,Hall A,e-,4.49,p,0.93827208816
420,420,0.484,-0.107,2.71,187.5,deg,deltad4SigLU,0.00204,nb GeV^-4,0.002,+0.000100/-0.001500,Hall A,e-,4.49,p,0.93827208816
421,421,0.484,-0.107,2.71,202.5,deg,deltad4SigLU,-0.000301,nb GeV^-4,0.0019,+0.001700/-0.000260,Hall A,e-,4.49,p,0.93827208816
422,422,0.484,-0.107,2.71,217.5,deg,deltad4SigLU,0.00164,nb GeV^-4,0.0018,+0.000560/-0.000220,Hall A,e-,4.49,p,0.93827208816
423,423,0.484,-0.107,2.71,232.5,deg,deltad4SigLU,-0.00382,nb GeV^-4,0.002,+0.002300/-0.000410,Hall A,e-,4.49,p,0.93827208816
424,424,0.484,-0.107,2.71,247.5,deg,deltad4SigLU,-0.00239,nb GeV^-4,0.002,+0.000650/-0.000640,Hall A,e-,4.49,p,0.93827208816
425,425,0.484,-0.107,2.71,262.5,deg,deltad4SigLU,-0.00158,nb GeV^-4,0.0023,+0.000690/-0.001400,Hall A,e-,4.49,p,0.93827208816
426,426,0.484,-0.107,2.71,277.5,deg,deltad4SigLU,-0.00399,nb GeV^-4,0.0025,+0.000550/-0.001100,Hall A,e-,4.49,p,0.93827208816
427,427,0.484,-0.107,2.71,292.5,deg,deltad4SigLU,-0.000569,nb GeV^-4,0.003,+0.001200/-0.001600,Hall A,e-,4.49,p,0.93827208816
428,428,0.484,-0.107,2.71,307.5,deg,deltad4SigLU,-0.0018,nb GeV^-4,0.0034,+0.000380/-0.001500,Hall A,e-,4.49,p,0.93827208816
429,429,0.484,-0.107,2.71,322.5,deg,deltad4SigLU,-0.00535,nb GeV^-4,0.0042,+0.002300/-0.000180,Hall A,e-,4.49,p,0.93827208816
430,430,0.484,-0.107,2.71,337.5,deg,deltad4SigLU,-0.00588,nb GeV^-4,0.0054,+0.001500/-0.002000,Hall A,e-,4.49,p,0.93827208816
431,431,0.484,-0.107,2.71,352.5,deg,deltad4SigLU,-0.0022,nb GeV^-4,0.007,+0.004200/-0.000810,Hall A,e-,4.49,p,0.93827208816
432,432,0.485,-0.15,2.71,7.5,deg,deltad4SigLU,-0.00034,nb GeV^-4,0.0019,+0.009600/-0.001400,Hall A,e-,4.49,p,0.93827208816
433,433,0.485,-0.15,2.71,22.5,deg,deltad4SigLU,0.00138,nb GeV^-4,0.004,+0.000280/-0.002800,Hall A,e-,4.49,p,0.93827208816
434,434,0.485,-0.15,2.71,37.5,deg,deltad4SigLU,0.00321,nb GeV^-4,0.003,+0.000810/-0.002400,Hall A,e-,4.49,p,0.93827208816
435,435,0.485,-0.15,2.71,52.5,deg,deltad4SigLU,-0.00158,nb GeV^-4,0.0026,+0.000560/-0.000350,Hall A,e-,4.49,p,0.93827208816
436,436,0.485,-0.15,2.71,67.5,deg,deltad4SigLU,0.00261,nb GeV^-4,0.0024,+0.000670/-0.000970,Hall A,e-,4.49,p,0.93827208816
437,437,0.485,-0.15,2.71,82.5,deg,deltad4SigLU,0.00397,nb GeV^-4,0.0024,+0.000500/-0.000390,Hall A,e-,4.49,p,0.93827208816
438,438,0.485,-0.15,2.71,97.5,deg,deltad4SigLU,0.00262,nb GeV^-4,0.0023,+0.000910/-0.001700,Hall A,e-,4.49,p,0.93827208816
439,439,0.485,-0.15,2.71,112.5,deg,deltad4SigLU,0.00435,nb GeV^-4,0.002,+0.001200/-0.000700,Hall A,e-,4.49,p,0.93827208816
440,440,0.485,-0.15,2.71,127.5,deg,deltad4SigLU,0.0012,nb GeV^-4,0.002,+0.000850/-0.000240,Hall A,e-,4.49,p,0.93827208816
441,441,0.485,-0.15,2.71,142.5,deg,deltad4SigLU,0.000125,nb GeV^-4,0.0021,+0.000610/-0.000400,Hall A,e-,4.49,p,0.93827208816
442,442,0.485,-0.15,2.71,157.5,deg,deltad4SigLU,0.00231,nb GeV^-4,0.0023,+0.000640/-0.000270,Hall A,e-,4.49,p,0.93827208816
443,443,0.485,-0.15,2.71,172.5,deg,deltad4SigLU,0.00254,nb GeV^-4,0.0025,+0.000940/-0.001200,Hall A,e-,4.49,p,0.93827208816
444,444,0.485,-0.15,2.71,187.5,deg,deltad4SigLU,0.00481,nb GeV^-4,0.003,+0.001100/-0.001500,Hall A,e-,4.49,p,0.93827208816
445,445,0.485,-0.15,2.71,202.5,deg,deltad4SigLU,-0.0089,nb GeV^-4,0.0026,+0.000370/-0.002700,Hall A,e-,4.49,p,0.93827208816
446,446,0.485,-0.15,2.71,217.5,deg,deltad4SigLU,-0.00344,nb GeV^-4,0.0024,+0.001200/-0.001000,Hall A,e-,4.49,p,0.93827208816
447,447,0.485,-0.15,2.71,232.5,deg,deltad4SigLU,0.000134,nb GeV^-4,0.0023,+0.001600/-0.000970,Hall A,e-,4.49,p,0.93827208816
448,448,0.485,-0.15,2.71,247.5,deg,deltad4SigLU,-0.00331,nb GeV^-4,0.0024,+0.000320/-0.000830,Hall A,e-,4.49,p,0.93827208816
449,449,0.485,-0.15,2.71,262.5,deg,deltad4SigLU,-0.00492,nb GeV^-4,0.0026,+0.000600/-0.001100,Hall A,e-,4.49,p,0.93827208816
450,450,0.485,-0.15,2.71,277.5,deg,deltad4SigLU,-0.00652,nb GeV^-4,0.0026,+0.001400/-0.000290,Hall A,e-,4.49,p,0.93827208816
451,451,0.485,-0.15,2.71,292.5,deg,deltad4SigLU,-0.00543,nb GeV^-4,0.0028,+0.000830/-0.000910,Hall A,e-,4.49,p,0.93827208816
452,452,0.485,-0.15,2.71,307.5,deg,deltad4SigLU,-0.00126,nb GeV^-4,0.003,+0.001300/-0.000740,Hall A,e-,4.49,p,0.93827208816
453,453,0.485,-0.15,2.71,322.5,deg,deltad4SigLU,0.00128,nb GeV^-4,0.0036,+0.000880/-0.003400,Hall A,e-,4.49,p,0.93827208816
454,454,0.485,-0.15,2.71,337.5,deg,deltad4SigLU,-7.09e-05,nb GeV^-4,0.0044,+0.000930/-0.001200,Hall A,e-,4.49,p,0.93827208816
455,455,0.485,-0.15,2.71,352.5,deg,deltad4SigLU,-5.47e-05,nb GeV^-4,0.003,+0.004000/-0.012000,Hall A,e-,4.49,p,0.93827208816
456,456,0.485,-0.21,2.72,7.5,deg,deltad4SigLU,-0.108,nb GeV^-4,0.14,+0.078000/-0.036000,Hall A,e-,4.49,p,0.93827208816
457,457,0.485,-0.21,2.72,22.5,deg,deltad4SigLU,0.0215,nb GeV^-4,0.029,+0.022000/-0.003800,Hall A,e-,4.49,p,0.93827208816
458,458,0.485,-0.21,2.72,37.5,deg,deltad4SigLU,0.00483,nb GeV^-4,0.0074,+0.003600/-0.003600,Hall A,e-,4.49,p,0.93827208816
459,459,0.485,-0.21,2.72,52.5,deg,deltad4SigLU,0.00303,nb GeV^-4,0.0031,+0.000870/-0.001300,Hall A,e-,4.49,p,0.93827208816
460,460,0.485,-0.21,2.72,67.5,deg,deltad4SigLU,0.00343,nb GeV^-4,0.0022,+0.001300/-0.000940,Hall A,e-,4.49,p,0.93827208816
461,461,0.485,-0.21,2.72,82.5,deg,deltad4SigLU,0.000178,nb GeV^-4,0.0019,+0.000470/-0.000510,Hall A,e-,4.49,p,0.93827208816
462,462,0.485,-0.21,2.72,97.5,deg,deltad4SigLU,0.00326,nb GeV^-4,0.0019,+0.000280/-0.001200,Hall A,e-,4.49,p,0.93827208816
463,463,0.485,-0.21,2.72,112.5,deg,deltad4SigLU,0.00278,nb GeV^-4,0.0015,+0.000590/-0.000540,Hall A,e-,4.49,p,0.93827208816
464,464,0.485,-0.21,2.72,127.5,deg,deltad4SigLU,0.000779,nb GeV^-4,0.0013,+0.000600/-0.000320,Hall A,e-,4.49,p,0.93827208816
465,465,0.485,-0.21,2.72,142.5,deg,deltad4SigLU,0.00234,nb GeV^-4,0.0014,+0.000210/-0.000560,Hall A,e-,4.49,p,0.93827208816
466,466,0.485,-0.21,2.72,157.5,deg,deltad4SigLU,-0.000388,nb GeV^-4,0.0016,+0.000540/-0.000440,Hall A,e-,4.49,p,0.93827208816
467,467,0.485,-0.21,2.72,172.5,deg,deltad4SigLU,0.00587,nb GeV^-4,0.002,+0.000680/-0.001400,Hall A,e-,4.49,p,0.93827208816
468,468,0.485,-0.21,2.72,187.5,deg,deltad4SigLU,-0.000922,nb GeV^-4,0.0022,+0.000640/-0.000630,Hall A,e-,4.49,p,0.93827208816
469,469,0.485,-0.21,2.72,202.5,deg,deltad4SigLU,0.000883,nb GeV^-4,0.0017,+0.000920/-0.000210,Hall A,e-,4.49,p,0.93827208816
470,470,0.485,-0.21,2.72,217.5,deg,deltad4SigLU,-0.000508,nb GeV^-4,0.0015,+0.000170/-0.000500,Hall A,e-,4.49,p,0.93827208816
471,471,0.485,-0.21,2.72,232.5,deg,deltad4SigLU,-0.000529,nb GeV^-4,0.0016,+0.000480/-0.000410,Hall A,e-,4.49,p,0.93827208816
472,472,0.485,-0.21,2.72,247.5,deg,deltad4SigLU,-0.000966,nb GeV^-4,0.0016,+0.000880/-0.000370,Hall A,e-,4.49,p,0.93827208816
473,473,0.485,-0.21,2.72,262.5,deg,deltad4SigLU,-0.0061,nb GeV^-4,0.0016,+0.000400/-0.000830,Hall A,e-,4.49,p,0.93827208816
474,474,0.485,-0.21,2.72,277.5,deg,deltad4SigLU,-0.00367,nb GeV^-4,0.002,+0.000460/-0.000300,Hall A,e-,4.49,p,0.93827208816
475,475,0.485,-0.21,2.72,292.5,deg,deltad4SigLU,-0.00773,nb GeV^-4,0.0024,+0.001600/-0.000600,Hall A,e-,4.49,p,0.93827208816
476,476,0.485,-0.21,2.72,307.5,deg,deltad4SigLU,-0.00417,nb GeV^-4,0.0039,+0.001700/-0.001700,Hall A,e-,4.49,p,0.93827208816
477,477,0.485,-0.21,2.72,322.5,deg,deltad4SigLU,-0.0144,nb GeV^-4,0.0079,+0.004600/-0.007400,Hall A,e-,4.49,p,0.93827208816
478,478,0.485,-0.21,2.72,337.5,deg,deltad4SigLU,-0.0232,nb GeV^-4,0.038,+0.016000/-0.027000,Hall A,e-,4.49,p,0.93827208816
479,479,0.485,-0.21,2.72,352.5,deg,deltad4SigLU,-0.00648,nb GeV^-4,0.12,+0.053000/-0.230000,Hall A,e-,4.49,p,0.93827208816
480,480,0.497,-0.0313,4.5,7.5,deg,deltad4SigLU,2.22e-05,nb GeV^-4,0.00032,+0.000040/-0.000240,Hall A,e-,8.85,p,0.93827208816
481,481,0.497,-0.0313,4.5,22.5,deg,deltad4SigLU,0.000543,nb GeV^-4,0.00031,+0.000120/-0.000035,Hall A,e-,8.85,p,0.93827208816
482,482,0.497,-0.0313,4.5,37.5,deg,deltad4SigLU,0.000154,nb GeV^-4,0.00027,+0.000140/-0.000170,Hall A,e-,8.85,p,0.93827208816
483,483,0.497,-0.0313,4.5,52.5,deg,deltad4SigLU,-1.76e-05,nb GeV^-4,0.00026,+0.000150/-0.000040,Hall A,e-,8.85,p,0.93827208816
