,xB,t,Q2,phi,deg/rad,obs,value,units,stat+syst_u,col,lepton,E_lepton,hadron,E_hadron
215,0.184323,-0.614148,2.16354,4.60635,deg,ALU,-0.209154,none,0.121068,CLAS,e-,10.2,p,0.93827208816
216,0.191574,-0.628401,2.12926,4.9391,deg,ALU,-0.379335,none,0.100818,CLAS,e-,10.2,p,0.93827208816
217,0.199004,-0.654427,2.06775,5.21422,deg,ALU,-0.159063,none,0.0916762,CLAS,e-,10.2,p,0.93827208816
218,0.207691,-0.635228,2.08781,5.46075,deg,ALU,-0.223016,none,0.0835071,CLAS,e-,10.2,p,0.93827208816
219,0.172565,-0.582676,2.23851,5.70971,deg,ALU,-0.150313,none,0.0723849,CLAS,e-,10.2,p,0.93827208816
220,0.178205,-0.590735,2.13806,5.87847,deg,ALU,-0.0161398,none,0.0319415,CLAS,e-,10.2,p,0.93827208816
221,0.197994,-0.577507,2.11109,6.10528,deg,ALU,-0.0622883,none,0.028591,CLAS,e-,10.2,p,0.93827208816
222,0.313831,-0.609302,2.1965,0.14796,deg,ALU,-0.20753,none,0.117322,CLAS,e-,10.2,p,0.93827208816
223,0.303212,-0.653881,2.16467,2.29487,deg,ALU,0.0774096,none,0.158036,CLAS,e-,10.2,p,0.93827208816
224,0.314038,-0.662609,2.19036,2.72531,deg,ALU,-0.0693385,none,0.178602,CLAS,e-,10.2,p,0.93827208816
225,0.296161,-0.688178,2.1473,3.39827,deg,ALU,0.135925,none,0.11264,CLAS,e-,10.2,p,0.93827208816
226,0.320514,-0.657593,2.16281,6.14207,deg,ALU,-0.281703,none,0.138635,CLAS,e-,10.2,p,0.93827208816
227,0.143423,-1.34646,1.9953,0.172248,deg,ALU,-0.0800591,none,0.0807517,CLAS,e-,10.2,p,0.93827208816
228,0.143866,-1.0196,2.01691,0.415778,deg,ALU,0.0589381,none,0.0682012,CLAS,e-,10.2,p,0.93827208816
229,0.141617,-0.968902,2.03415,0.624727,deg,ALU,0.148787,none,0.136641,CLAS,e-,10.2,p,0.93827208816
230,0.14548,-1.0066,2.03703,4.64078,deg,ALU,-0.207461,none,0.194188,CLAS,e-,10.2,p,0.93827208816
231,0.144354,-0.926613,2.03279,5.7651,deg,ALU,-0.0628537,none,0.0790805,CLAS,e-,10.2,p,0.93827208816
232,0.14321,-1.08137,1.98217,5.92087,deg,ALU,-0.110957,none,0.0681173,CLAS,e-,10.2,p,0.93827208816
233,0.142632,-1.31037,1.98647,6.1476,deg,ALU,0.0130041,none,0.0870621,CLAS,e-,10.2,p,0.93827208816
234,0.203895,-1.25165,2.09693,0.195831,deg,ALU,-0.0278717,none,0.0645323,CLAS,e-,10.2,p,0.93827208816
235,0.183298,-1.05438,2.17718,0.387416,deg,ALU,0.0187117,none,0.0637355,CLAS,e-,10.2,p,0.93827208816
236,0.204704,-1.11044,2.12246,0.80181,deg,ALU,0.128113,none,0.0840625,CLAS,e-,10.2,p,0.93827208816
237,0.197791,-1.14589,2.15078,1.16429,deg,ALU,0.11686,none,0.133467,CLAS,e-,10.2,p,0.93827208816
238,0.206158,-1.21752,2.08521,2.60396,deg,ALU,0.0650039,none,0.134623,CLAS,e-,10.2,p,0.93827208816
239,0.211754,-1.31129,2.0888,3.19089,deg,ALU,0.0574452,none,0.124838,CLAS,e-,10.2,p,0.93827208816
240,0.202712,-1.32689,2.09109,4.57481,deg,ALU,-0.0104943,none,0.147765,CLAS,e-,10.2,p,0.93827208816
241,0.202649,-1.10407,2.08923,4.97838,deg,ALU,0.0360523,none,0.125047,CLAS,e-,10.2,p,0.93827208816
242,0.197374,-1.05293,2.1528,5.61106,deg,ALU,0.0759827,none,0.0922088,CLAS,e-,10.2,p,0.93827208816
243,0.188855,-1.10161,2.14677,5.93761,deg,ALU,-0.0183127,none,0.0483487,CLAS,e-,10.2,p,0.93827208816
244,0.207318,-1.33546,2.10534,6.12308,deg,ALU,0.0083249,none,0.060034,CLAS,e-,10.2,p,0.93827208816
245,0.184896,-0.180281,2.68519,0.093743,deg,ALU,0.0116763,none,0.0350254,CLAS,e-,10.2,p,0.93827208816
246,0.183302,-0.181784,2.6795,0.283437,deg,ALU,0.0143155,none,0.0332982,CLAS,e-,10.2,p,0.93827208816
247,0.180468,-0.18397,2.65978,0.461664,deg,ALU,0.0840181,none,0.0434986,CLAS,e-,10.2,p,0.93827208816
248,0.178407,-0.18822,2.63922,0.640192,deg,ALU,0.0433752,none,0.086911,CLAS,e-,10.2,p,0.93827208816
249,0.18438,-0.177148,2.53115,1.00221,deg,ALU,0.0786783,none,0.120694,CLAS,e-,10.2,p,0.93827208816
250,0.195044,-0.188859,2.59738,1.63675,deg,ALU,0.253842,none,0.0737312,CLAS,e-,10.2,p,0.93827208816
251,0.190334,-0.184097,2.62679,2.22597,deg,ALU,0.32266,none,0.0649086,CLAS,e-,10.2,p,0.93827208816
252,0.191681,-0.198219,2.63855,2.74305,deg,ALU,-0.0113255,none,0.0943609,CLAS,e-,10.2,p,0.93827208816
253,0.187638,-0.196045,2.61088,3.31677,deg,ALU,-0.115091,none,0.115246,CLAS,e-,10.2,p,0.93827208816
254,0.17767,-0.185876,2.64424,5.63783,deg,ALU,-0.140645,none,0.112677,CLAS,e-,10.2,p,0.93827208816
255,0.180301,-0.185923,2.65685,5.81656,deg,ALU,-0.059704,none,0.0517021,CLAS,e-,10.2,p,0.93827208816
256,0.183489,-0.180286,2.68668,5.99971,deg,ALU,-0.149684,none,0.0396479,CLAS,e-,10.2,p,0.93827208816
257,0.185036,-0.180449,2.68311,6.18882,deg,ALU,-0.0756371,none,0.0349169,CLAS,e-,10.2,p,0.93827208816
258,0.260952,-0.217643,2.84627,0.100623,deg,ALU,0.0281924,none,0.0527038,CLAS,e-,10.2,p,0.93827208816
259,0.266002,-0.212808,2.7973,0.284997,deg,ALU,0.0725075,none,0.0530535,CLAS,e-,10.2,p,0.93827208816
260,0.268896,-0.216362,2.76677,0.475853,deg,ALU,0.208214,none,0.051634,CLAS,e-,10.2,p,0.93827208816
261,0.266032,-0.210971,2.77997,0.65683,deg,ALU,0.273676,none,0.0521684,CLAS,e-,10.2,p,0.93827208816
262,0.261555,-0.206998,2.77052,0.844693,deg,ALU,0.247133,none,0.0665796,CLAS,e-,10.2,p,0.93827208816
263,0.25822,-0.208778,2.76525,1.03623,deg,ALU,0.257047,none,0.0750758,CLAS,e-,10.2,p,0.93827208816
264,0.254866,-0.212268,2.80099,1.22565,deg,ALU,0.249813,none,0.0753929,CLAS,e-,10.2,p,0.93827208816
265,0.249736,-0.208659,2.78299,1.40719,deg,ALU,0.456992,none,0.058722,CLAS,e-,10.2,p,0.93827208816
266,0.24401,-0.211906,2.7826,1.68752,deg,ALU,0.498534,none,0.055594,CLAS,e-,10.2,p,0.93827208816
267,0.248803,-0.223847,2.80633,2.11161,deg,ALU,0.342191,none,0.0685136,CLAS,e-,10.2,p,0.93827208816
268,0.249565,-0.23565,2.8345,2.67165,deg,ALU,0.0419558,none,0.102754,CLAS,e-,10.2,p,0.93827208816
269,0.256624,-0.244342,2.80804,3.23786,deg,ALU,-0.151178,none,0.109172,CLAS,e-,10.2,p,0.93827208816
270,0.26631,-0.243037,2.78762,3.88488,deg,ALU,-0.113908,none,0.126171,CLAS,e-,10.2,p,0.93827208816
271,0.257863,-0.218092,2.76061,4.60413,deg,ALU,-0.580404,none,0.154738,CLAS,e-,10.2,p,0.93827208816
272,0.276821,-0.220475,2.76687,5.13466,deg,ALU,-0.373527,none,0.0932353,CLAS,e-,10.2,p,0.93827208816
273,0.277485,-0.209057,2.76874,5.5969,deg,ALU,-0.360416,none,0.0838705,CLAS,e-,10.2,p,0.93827208816
274,0.272557,-0.215599,2.81157,5.81457,deg,ALU,-0.364693,none,0.0938095,CLAS,e-,10.2,p,0.93827208816
275,0.267033,-0.210471,2.81197,6.00135,deg,ALU,-0.114714,none,0.0628445,CLAS,e-,10.2,p,0.93827208816
276,0.265936,-0.221089,2.85925,6.18726,deg,ALU,-0.255481,none,0.0701794,CLAS,e-,10.2,p,0.93827208816
277,0.383648,-0.308571,2.83325,0.098589,deg,ALU,0.131694,none,0.0996674,CLAS,e-,10.2,p,0.93827208816
278,0.381133,-0.306579,2.85241,0.318227,deg,ALU,0.0884076,none,0.105262,CLAS,e-,10.2,p,0.93827208816
279,0.379809,-0.309798,2.86247,0.520595,deg,ALU,0.0388802,none,0.116598,CLAS,e-,10.2,p,0.93827208816
280,0.384287,-0.317305,2.80087,0.80964,deg,ALU,0.207393,none,0.102956,CLAS,e-,10.2,p,0.93827208816
281,0.381611,-0.317673,2.86793,1.25886,deg,ALU,0.0553246,none,0.122873,CLAS,e-,10.2,p,0.93827208816
282,0.394057,-0.326117,2.85722,1.85244,deg,ALU,0.555882,none,0.100086,CLAS,e-,10.2,p,0.93827208816
283,0.377011,-0.320073,2.86793,3.83797,deg,ALU,-0.108496,none,0.178505,CLAS,e-,10.2,p,0.93827208816
284,0.401404,-0.322464,2.90465,4.41092,deg,ALU,0.0335076,none,0.175474,CLAS,e-,10.2,p,0.93827208816
285,0.399963,-0.322812,2.80504,5.05205,deg,ALU,-0.226327,none,0.172983,CLAS,e-,10.2,p,0.93827208816
286,0.381365,-0.302705,2.79946,5.52833,deg,ALU,0.0849847,none,0.104006,CLAS,e-,10.2,p,0.93827208816
287,0.385963,-0.309227,2.80918,5.88875,deg,ALU,-0.135714,none,0.113728,CLAS,e-,10.2,p,0.93827208816
288,0.382131,-0.310418,2.81571,6.15947,deg,ALU,0.0439917,none,0.103552,CLAS,e-,10.2,p,0.93827208816
289,0.195602,-0.311717,2.63882,0.0954499,deg,ALU,0.14309,none,0.0358677,CLAS,e-,10.2,p,0.93827208816
290,0.193862,-0.31858,2.67208,0.289529,deg,ALU,0.0951029,none,0.0340945,CLAS,e-,10.2,p,0.93827208816
291,0.188019,-0.322477,2.69878,0.471858,deg,ALU,0.139608,none,0.0296287,CLAS,e-,10.2,p,0.93827208816
292,0.181855,-0.325861,2.67482,0.640881,deg,ALU,0.153944,none,0.0405486,CLAS,e-,10.2,p,0.93827208816
293,0.177672,-0.3235,2.60856,0.851202,deg,ALU,0.311101,none,0.122325,CLAS,e-,10.2,p,0.93827208816
294,0.192672,-0.31922,2.65415,1.74323,deg,ALU,0.265784,none,0.0767745,CLAS,e-,10.2,p,0.93827208816
295,0.191403,-0.318842,2.64995,2.24479,deg,ALU,0.335962,none,0.064942,CLAS,e-,10.2,p,0.93827208816
296,0.190109,-0.317698,2.62139,2.59851,deg,ALU,-0.033104,none,0.099227,CLAS,e-,10.2,p,0.93827208816
297,0.190753,-0.321307,2.61833,2.93788,deg,ALU,0.0856304,none,0.0872671,CLAS,e-,10.2,p,0.93827208816
298,0.191939,-0.32564,2.615,3.4552,deg,ALU,0.0240557,none,0.102742,CLAS,e-,10.2,p,0.93827208816
299,0.195167,-0.34073,2.71815,4.03343,deg,ALU,-0.444091,none,0.166651,CLAS,e-,10.2,p,0.93827208816
300,0.190905,-0.361293,2.65834,4.69299,deg,ALU,-0.12967,none,0.102148,CLAS,e-,10.2,p,0.93827208816
301,0.178778,-0.322963,2.63072,5.48769,deg,ALU,-0.318817,none,0.0825189,CLAS,e-,10.2,p,0.93827208816
302,0.183732,-0.333204,2.67908,5.69687,deg,ALU,-0.0442793,none,0.0366096,CLAS,e-,10.2,p,0.93827208816
303,0.189842,-0.323663,2.6857,5.86946,deg,ALU,-0.10433,none,0.0317591,CLAS,e-,10.2,p,0.93827208816
304,0.19531,-0.313129,2.66102,6.11338,deg,ALU,-0.0468691,none,0.0300341,CLAS,e-,10.2,p,0.93827208816
305,0.23925,-0.358115,2.92166,0.0910332,deg,ALU,0.0785074,none,0.0429653,CLAS,e-,10.2,p,0.93827208816
306,0.246932,-0.365969,2.91759,0.283182,deg,ALU,0.0920092,none,0.0460792,CLAS,e-,10.2,p,0.93827208816
307,0.255145,-0.36312,2.92513,0.469244,deg,ALU,0.237835,none,0.0504992,CLAS,e-,10.2,p,0.93827208816
308,0.267561,-0.362746,2.84,0.645123,deg,ALU,0.179849,none,0.0715418,CLAS,e-,10.2,p,0.93827208816
309,0.275331,-0.347989,2.8117,0.901268,deg,ALU,0.405792,none,0.0636323,CLAS,e-,10.2,p,0.93827208816
310,0.261867,-0.345421,2.82223,1.26214,deg,ALU,0.427738,none,0.0609932,CLAS,e-,10.2,p,0.93827208816
311,0.258788,-0.345231,2.83938,1.56458,deg,ALU,0.336794,none,0.075706,CLAS,e-,10.2,p,0.93827208816
312,0.253339,-0.353729,2.8135,1.8182,deg,ALU,0.34717,none,0.0703325,CLAS,e-,10.2,p,0.93827208816
313,0.252069,-0.356445,2.84607,2.06575,deg,ALU,0.155353,none,0.0947896,CLAS,e-,10.2,p,0.93827208816
314,0.254949,-0.36059,2.79928,2.37009,deg,ALU,0.243799,none,0.0792064,CLAS,e-,10.2,p,0.93827208816
315,0.253263,-0.368302,2.84276,2.60848,deg,ALU,-0.0841826,none,0.119734,CLAS,e-,10.2,p,0.93827208816
316,0.250247,-0.359038,2.83123,2.82718,deg,ALU,0.0410112,none,0.108231,CLAS,e-,10.2,p,0.93827208816
317,0.256898,-0.364506,2.78728,3.08471,deg,ALU,0.107844,none,0.0939725,CLAS,e-,10.2,p,0.93827208816
318,0.25931,-0.378198,2.82172,3.31796,deg,ALU,-0.0159166,none,0.104201,CLAS,e-,10.2,p,0.93827208816
319,0.256713,-0.377501,2.78171,3.70666,deg,ALU,-0.0914631,none,0.116625,CLAS,e-,10.2,p,0.93827208816
320,0.266814,-0.366956,2.80358,4.19559,deg,ALU,-0.0687162,none,0.103379,CLAS,e-,10.2,p,0.93827208816
321,0.248767,-0.375033,2.89185,4.80952,deg,ALU,-0.29739,none,0.108798,CLAS,e-,10.2,p,0.93827208816
322,0.238204,-0.379187,3.03012,5.58259,deg,ALU,-0.170878,none,0.106107,CLAS,e-,10.2,p,0.93827208816
323,0.235369,-0.363514,3.01426,5.87915,deg,ALU,-0.0327145,none,0.06635,CLAS,e-,10.2,p,0.93827208816
324,0.241504,-0.358294,2.93959,6.13525,deg,ALU,0.00587702,none,0.0336685,CLAS,e-,10.2,p,0.93827208816
325,0.384802,-0.485335,2.86272,0.124804,deg,ALU,-0.10564,none,0.102247,CLAS,e-,10.2,p,0.93827208816
326,0.377412,-0.466731,2.87108,0.449994,deg,ALU,0.336631,none,0.0654903,CLAS,e-,10.2,p,0.93827208816
327,0.373835,-0.455236,2.86528,0.833037,deg,ALU,0.219809,none,0.0957939,CLAS,e-,10.2,p,0.93827208816
328,0.379097,-0.466055,2.91218,1.39596,deg,ALU,0.129282,none,0.162541,CLAS,e-,10.2,p,0.93827208816
329,0.391277,-0.47304,2.83006,1.97799,deg,ALU,0.177901,none,0.133356,CLAS,e-,10.2,p,0.93827208816
330,0.38837,-0.493997,2.8719,2.52508,deg,ALU,-0.0185757,none,0.177002,CLAS,e-,10.2,p,0.93827208816
331,0.385242,-0.499069,2.77568,3.9255,deg,ALU,-0.316461,none,0.253284,CLAS,e-,10.2,p,0.93827208816
332,0.380862,-0.454223,2.80378,5.19226,deg,ALU,-0.241717,none,0.186435,CLAS,e-,10.2,p,0.93827208816
333,0.38122,-0.461134,2.8624,5.75443,deg,ALU,-0.139862,none,0.12032,CLAS,e-,10.2,p,0.93827208816
334,0.380076,-0.479556,2.85482,6.13917,deg,ALU,-0.159634,none,0.0909607,CLAS,e-,10.2,p,0.93827208816
335,0.2021,-0.525025,2.53161,0.260415,deg,ALU,0.15354,none,0.0671879,CLAS,e-,10.2,p,0.93827208816
336,0.19205,-0.606507,2.65923,0.484122,deg,ALU,0.157046,none,0.0360082,CLAS,e-,10.2,p,0.93827208816
337,0.183199,-0.577173,2.67746,0.636328,deg,ALU,0.0708785,none,0.0500906,CLAS,e-,10.2,p,0.93827208816
338,0.190126,-0.583694,2.64277,2.34263,deg,ALU,0.231829,none,0.0993209,CLAS,e-,10.2,p,0.93827208816
339,0.188418,-0.609658,2.6109,2.89836,deg,ALU,0.0930666,none,0.107961,CLAS,e-,10.2,p,0.93827208816
340,0.192291,-0.575611,2.65161,3.52998,deg,ALU,-0.0268148,none,0.134803,CLAS,e-,10.2,p,0.93827208816
341,0.187969,-0.59922,2.65055,4.30172,deg,ALU,-0.241036,none,0.1515,CLAS,e-,10.2,p,0.93827208816
342,0.189564,-0.632621,2.64557,4.7535,deg,ALU,-0.125454,none,0.0935874,CLAS,e-,10.2,p,0.93827208816
343,0.184109,-0.569023,2.63114,5.43794,deg,ALU,-0.136562,none,0.106926,CLAS,e-,10.2,p,0.93827208816
344,0.185834,-0.584891,2.67818,5.70276,deg,ALU,-0.100586,none,0.041228,CLAS,e-,10.2,p,0.93827208816
345,0.195709,-0.582413,2.614,5.85795,deg,ALU,-0.00935985,none,0.0426156,CLAS,e-,10.2,p,0.93827208816
346,0.203369,-0.504511,2.52875,6.0753,deg,ALU,-0.259811,none,0.0896178,CLAS,e-,10.2,p,0.93827208816
347,0.242509,-0.608022,2.82696,0.0918737,deg,ALU,-0.034697,none,0.0395356,CLAS,e-,10.2,p,0.93827208816
348,0.234187,-0.615785,2.84335,0.278558,deg,ALU,0.0934845,none,0.041578,CLAS,e-,10.2,p,0.93827208816
349,0.225104,-0.620987,3.0125,0.460919,deg,ALU,-0.000849172,none,0.0588296,CLAS,e-,10.2,p,0.93827208816
350,0.243038,-0.637258,2.96754,0.791567,deg,ALU,0.438559,none,0.0844896,CLAS,e-,10.2,p,0.93827208816
351,0.269012,-0.623956,2.89196,1.56121,deg,ALU,0.401293,none,0.0930305,CLAS,e-,10.2,p,0.93827208816
352,0.258199,-0.601082,2.78453,2.07901,deg,ALU,0.235735,none,0.0946852,CLAS,e-,10.2,p,0.93827208816
353,0.263712,-0.626002,2.77272,2.53156,deg,ALU,0.136015,none,0.101198,CLAS,e-,10.2,p,0.93827208816
354,0.251362,-0.627305,2.77986,2.82112,deg,ALU,0.10617,none,0.100363,CLAS,e-,10.2,p,0.93827208816
355,0.263204,-0.644942,2.77223,3.18485,deg,ALU,0.0225519,none,0.110729,CLAS,e-,10.2,p,0.93827208816
356,0.268368,-0.622779,2.74079,3.61065,deg,ALU,-0.0898755,none,0.117582,CLAS,e-,10.2,p,0.93827208816
357,0.258544,-0.614079,2.87135,4.17425,deg,ALU,-0.12863,none,0.129383,CLAS,e-,10.2,p,0.93827208816
358,0.249324,-0.665915,2.83578,4.78224,deg,ALU,-0.453458,none,0.0995028,CLAS,e-,10.2,p,0.93827208816
359,0.251868,-0.654088,2.79833,5.23287,deg,ALU,-0.319984,none,0.105581,CLAS,e-,10.2,p,0.93827208816
360,0.256758,-0.65915,2.85389,5.5362,deg,ALU,-0.12087,none,0.0991151,CLAS,e-,10.2,p,0.93827208816
361,0.223134,-0.634441,3.02868,5.76543,deg,ALU,-0.141204,none,0.0731315,CLAS,e-,10.2,p,0.93827208816
362,0.22744,-0.633615,2.87479,5.93956,deg,ALU,0.0147439,none,0.039943,CLAS,e-,10.2,p,0.93827208816
363,0.240315,-0.612291,2.80952,6.15556,deg,ALU,0.00049997,none,0.0339391,CLAS,e-,10.2,p,0.93827208816
364,0.391229,-0.717932,2.89355,0.26874,deg,ALU,0.423499,none,0.0679473,CLAS,e-,10.2,p,0.93827208816
365,0.402181,-0.732725,2.94353,0.902319,deg,ALU,0.0775368,none,0.181839,CLAS,e-,10.2,p,0.93827208816
366,0.401434,-0.740731,2.81257,1.60688,deg,ALU,0.674695,none,0.0917888,CLAS,e-,10.2,p,0.93827208816
367,0.404296,-0.77419,2.8934,2.19086,deg,ALU,-0.442036,none,0.250849,CLAS,e-,10.2,p,0.93827208816
368,0.372887,-0.759324,2.90668,2.77136,deg,ALU,-0.117168,none,0.194888,CLAS,e-,10.2,p,0.93827208816
369,0.378667,-0.775114,2.87296,3.44636,deg,ALU,0.0988903,none,0.158318,CLAS,e-,10.2,p,0.93827208816
370,0.385803,-0.758403,2.85315,4.1111,deg,ALU,0.34059,none,0.130906,CLAS,e-,10.2,p,0.93827208816
371,0.387531,-0.700193,2.90565,6.07162,deg,ALU,-0.11512,none,0.0966181,CLAS,e-,10.2,p,0.93827208816
372,0.275222,-1.27546,2.81623,0.138191,deg,ALU,0.0763109,none,0.0678466,CLAS,e-,10.2,p,0.93827208816
373,0.236056,-1.18929,2.90098,0.35245,deg,ALU,0.0580808,none,0.0602879,CLAS,e-,10.2,p,0.93827208816
374,0.248325,-1.17695,2.87834,0.616379,deg,ALU,-0.0637202,none,0.106175,CLAS,e-,10.2,p,0.93827208816
375,0.263245,-1.49393,2.80984,1.14835,deg,ALU,0.0330118,none,0.127813,CLAS,e-,10.2,p,0.93827208816
376,0.268476,-1.1526,2.78172,2.50772,deg,ALU,0.0764736,none,0.145416,CLAS,e-,10.2,p,0.93827208816
377,0.264756,-1.31685,2.75453,3.02426,deg,ALU,-0.185095,none,0.13422,CLAS,e-,10.2,p,0.93827208816
378,0.277694,-1.23004,2.8257,3.61871,deg,ALU,0.217827,none,0.119907,CLAS,e-,10.2,p,0.93827208816
379,0.253484,-1.5499,2.88143,4.45122,deg,ALU,-0.392929,none,0.228327,CLAS,e-,10.2,p,0.93827208816
380,0.259159,-1.3662,2.82922,4.86438,deg,ALU,0.0457497,none,0.125782,CLAS,e-,10.2,p,0.93827208816
381,0.271738,-1.26952,2.80073,5.3641,deg,ALU,-0.129018,none,0.10996,CLAS,e-,10.2,p,0.93827208816
382,0.241971,-1.21391,2.8913,5.79563,deg,ALU,0.00139381,none,0.0734351,CLAS,e-,10.2,p,0.93827208816
383,0.249372,-1.2158,2.82199,5.9887,deg,ALU,-0.0868313,none,0.0516797,CLAS,e-,10.2,p,0.93827208816
384,0.278622,-1.28478,2.80156,6.1888,deg,ALU,-0.044697,none,0.0971339,CLAS,e-,10.2,p,0.93827208816
385,0.256867,-0.226441,3.53402,0.0860084,deg,ALU,0.00909785,none,0.0718643,CLAS,e-,10.2,p,0.93827208816
386,0.265326,-0.229585,3.54557,0.280645,deg,ALU,0.0765629,none,0.0916151,CLAS,e-,10.2,p,0.93827208816
387,0.274509,-0.237676,3.55665,0.461017,deg,ALU,-0.080779,none,0.12423,CLAS,e-,10.2,p,0.93827208816
388,0.293416,-0.242324,3.60305,0.67666,deg,ALU,0.0938286,none,0.0920213,CLAS,e-,10.2,p,0.93827208816
389,0.296223,-0.242247,3.62381,0.964781,deg,ALU,0.254069,none,0.0836062,CLAS,e-,10.2,p,0.93827208816
390,0.278662,-0.245795,3.64783,1.33311,deg,ALU,0.292508,none,0.0675501,CLAS,e-,10.2,p,0.93827208816
391,0.278519,-0.245363,3.67818,1.68026,deg,ALU,-0.0380433,none,0.105861,CLAS,e-,10.2,p,0.93827208816
392,0.271401,-0.252022,3.62031,2.1698,deg,ALU,0.246959,none,0.121535,CLAS,e-,10.2,p,0.93827208816
393,0.282729,-0.251906,3.72533,2.85581,deg,ALU,-0.136657,none,0.121891,CLAS,e-,10.2,p,0.93827208816
394,0.291317,-0.257856,3.76268,4.76792,deg,ALU,-0.214695,none,0.152175,CLAS,e-,10.2,p,0.93827208816
395,0.296254,-0.239778,3.5559,5.39873,deg,ALU,-0.312336,none,0.164617,CLAS,e-,10.2,p,0.93827208816
396,0.261642,-0.227298,3.51432,5.84219,deg,ALU,-0.0767539,none,0.0920482,CLAS,e-,10.2,p,0.93827208816
397,0.259002,-0.224577,3.51806,6.13598,deg,ALU,0.168548,none,0.0519336,CLAS,e-,10.2,p,0.93827208816
398,0.404529,-0.338423,4.05461,0.0944026,deg,ALU,3.35e-05,none,0.0827323,CLAS,e-,10.2,p,0.93827208816
399,0.409185,-0.345942,4.01977,0.281402,deg,ALU,0.314291,none,0.0846564,CLAS,e-,10.2,p,0.93827208816
400,0.408185,-0.343673,3.99438,0.480585,deg,ALU,0.0940388,none,0.0844622,CLAS,e-,10.2,p,0.93827208816
401,0.393378,-0.331881,3.94218,0.657211,deg,ALU,0.226174,none,0.110955,CLAS,e-,10.2,p,0.93827208816
402,0.409489,-0.33701,4.05537,0.84655,deg,ALU,-0.0946389,none,0.134426,CLAS,e-,10.2,p,0.93827208816
403,0.400502,-0.322876,4.09398,1.04517,deg,ALU,0.213834,none,0.11108,CLAS,e-,10.2,p,0.93827208816
404,0.415415,-0.348218,4.13061,1.24951,deg,ALU,0.375281,none,0.0765158,CLAS,e-,10.2,p,0.93827208816
405,0.419762,-0.347673,4.0153,1.49876,deg,ALU,-0.0571195,none,0.174045,CLAS,e-,10.2,p,0.93827208816
406,0.421142,-0.351816,4.11475,1.82024,deg,ALU,0.182147,none,0.110181,CLAS,e-,10.2,p,0.93827208816
407,0.421735,-0.352786,4.16693,2.23849,deg,ALU,0.503252,none,0.0792938,CLAS,e-,10.2,p,0.93827208816
408,0.390402,-0.327795,4.17103,2.984,deg,ALU,-0.192655,none,0.153734,CLAS,e-,10.2,p,0.93827208816
409,0.429376,-0.375542,4.08987,3.65557,deg,ALU,-0.150663,none,0.197222,CLAS,e-,10.2,p,0.93827208816
410,0.427642,-0.365887,4.24203,4.21018,deg,ALU,-0.141813,none,0.13907,CLAS,e-,10.2,p,0.93827208816
411,0.435786,-0.370372,4.13597,4.78599,deg,ALU,-0.315948,none,0.128779,CLAS,e-,10.2,p,0.93827208816
412,0.431503,-0.36226,4.08348,5.19603,deg,ALU,-0.229825,none,0.128785,CLAS,e-,10.2,p,0.93827208816
413,0.397967,-0.321181,4.00624,5.5765,deg,ALU,-0.171718,none,0.128574,CLAS,e-,10.2,p,0.93827208816
414,0.403253,-0.335177,4.02109,5.80907,deg,ALU,-0.203184,none,0.135252,CLAS,e-,10.2,p,0.93827208816
415,0.396152,-0.324252,4.00268,6.00468,deg,ALU,0.0355288,none,0.0891898,CLAS,e-,10.2,p,0.93827208816
416,0.405893,-0.339786,4.07962,6.18824,deg,ALU,0.0271083,none,0.107962,CLAS,e-,10.2,p,0.93827208816
417,0.260762,-0.375851,3.74768,0.0948156,deg,ALU,0.0373978,none,0.0375787,CLAS,e-,10.2,p,0.93827208816
418,0.257648,-0.371534,3.71437,0.279266,deg,ALU,0.0653471,none,0.0396216,CLAS,e-,10.2,p,0.93827208816
419,0.253365,-0.377615,3.60894,0.455702,deg,ALU,0.0499035,none,0.0520882,CLAS,e-,10.2,p,0.93827208816
420,0.266543,-0.373827,3.527,0.64683,deg,ALU,0.197284,none,0.11106,CLAS,e-,10.2,p,0.93827208816
421,0.296078,-0.377277,3.66679,0.981905,deg,ALU,0.241219,none,0.0742343,CLAS,e-,10.2,p,0.93827208816
422,0.284931,-0.371355,3.80866,1.32511,deg,ALU,0.246178,none,0.0762712,CLAS,e-,10.2,p,0.93827208816
423,0.284063,-0.381352,3.77949,1.58708,deg,ALU,0.249966,none,0.0812607,CLAS,e-,10.2,p,0.93827208816
424,0.275149,-0.380318,3.73858,1.96068,deg,ALU,0.294239,none,0.0686309,CLAS,e-,10.2,p,0.93827208816
425,0.281431,-0.38091,3.67316,2.41686,deg,ALU,0.111382,none,0.0970948,CLAS,e-,10.2,p,0.93827208816
426,0.274374,-0.375194,3.70322,2.88839,deg,ALU,0.077052,none,0.0850444,CLAS,e-,10.2,p,0.93827208816
427,0.283255,-0.395887,3.67784,3.31259,deg,ALU,0.0419381,none,0.0899197,CLAS,e-,10.2,p,0.93827208816
428,0.280889,-0.37489,3.66905,3.89814,deg,ALU,-0.176937,none,0.129611,CLAS,e-,10.2,p,0.93827208816
429,0.273064,-0.37454,3.72174,4.58101,deg,ALU,-0.160944,none,0.112864,CLAS,e-,10.2,p,0.93827208816
430,0.286891,-0.40772,3.78541,5.1002,deg,ALU,-0.237468,none,0.10075,CLAS,e-,10.2,p,0.93827208816
