,Unnamed: 0,xB,t,Q2,phi,deg/rad,obs,value,units,stat_u,syst_u,%norm_c,col,lepton,E_lepton,hadron,E_hadron
401,401,0.342,-0.231,2.19,262.5,deg,d4SigUU,50.9,pb GeV^-4,3.5,+0.0/-0.8,2.8,Hall A,e-,5.7572,p,0.93827208816
402,402,0.342,-0.231,2.19,277.5,deg,d4SigUU,54.2,pb GeV^-4,3.7,+0.5/-2.0,2.8,Hall A,e-,5.7572,p,0.93827208816
403,403,0.342,-0.231,2.19,292.5,deg,d4SigUU,67.8,pb GeV^-4,4.2,+0.0/-1.4,2.8,Hall A,e-,5.7572,p,0.93827208816
404,404,0.342,-0.231,2.19,307.5,deg,d4SigUU,84.2,pb GeV^-4,4.8,+0.0/-6.6,2.8,Hall A,e-,5.7572,p,0.93827208816
405,405,0.342,-0.231,2.19,322.5,deg,d4SigUU,90.7,pb GeV^-4,5.5,+0.0/-6.5,2.8,Hall A,e-,5.7572,p,0.93827208816
406,406,0.342,-0.231,2.19,337.5,deg,d4SigUU,83.8,pb GeV^-4,6.6,+0.0/-5.6,2.8,Hall A,e-,5.7572,p,0.93827208816
407,407,0.342,-0.231,2.19,352.5,deg,d4SigUU,87.9,pb GeV^-4,7.4,+0.0/-10.9,2.8,Hall A,e-,5.7572,p,0.93827208816
408,408,0.343,-0.278,2.194,37.5,deg,d4SigUU,58.7,pb GeV^-4,7.0,+1.1/-4.3,2.8,Hall A,e-,5.7572,p,0.93827208816
409,409,0.343,-0.278,2.194,52.5,deg,d4SigUU,59.3,pb GeV^-4,5.8,+1.5/-1.1,2.8,Hall A,e-,5.7572,p,0.93827208816
410,410,0.343,-0.278,2.194,67.5,deg,d4SigUU,54.4,pb GeV^-4,5.1,+0.9/-0.9,2.8,Hall A,e-,5.7572,p,0.93827208816
411,411,0.343,-0.278,2.194,82.5,deg,d4SigUU,47.8,pb GeV^-4,4.2,+0.0/-2.6,2.8,Hall A,e-,5.7572,p,0.93827208816
412,412,0.343,-0.278,2.194,97.5,deg,d4SigUU,36.7,pb GeV^-4,3.6,+1.8/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
413,413,0.343,-0.278,2.194,112.5,deg,d4SigUU,36.5,pb GeV^-4,3.3,+0.0/-1.4,2.8,Hall A,e-,5.7572,p,0.93827208816
414,414,0.343,-0.278,2.194,127.5,deg,d4SigUU,25.9,pb GeV^-4,2.6,+0.0/-1.2,2.8,Hall A,e-,5.7572,p,0.93827208816
415,415,0.343,-0.278,2.194,142.5,deg,d4SigUU,27.3,pb GeV^-4,2.7,+1.0/-0.5,2.8,Hall A,e-,5.7572,p,0.93827208816
416,416,0.343,-0.278,2.194,157.5,deg,d4SigUU,29.2,pb GeV^-4,2.8,+0.0/-2.8,2.8,Hall A,e-,5.7572,p,0.93827208816
417,417,0.343,-0.278,2.194,172.5,deg,d4SigUU,29.9,pb GeV^-4,2.8,+0.3/-0.2,2.8,Hall A,e-,5.7572,p,0.93827208816
418,418,0.343,-0.278,2.194,187.5,deg,d4SigUU,27.7,pb GeV^-4,2.8,+0.1/-2.1,2.8,Hall A,e-,5.7572,p,0.93827208816
419,419,0.343,-0.278,2.194,202.5,deg,d4SigUU,23.7,pb GeV^-4,2.6,+0.1/-0.5,2.8,Hall A,e-,5.7572,p,0.93827208816
420,420,0.343,-0.278,2.194,217.5,deg,d4SigUU,31.2,pb GeV^-4,2.8,+1.1/-0.7,2.8,Hall A,e-,5.7572,p,0.93827208816
421,421,0.343,-0.278,2.194,232.5,deg,d4SigUU,33.4,pb GeV^-4,2.9,+0.0/-1.9,2.8,Hall A,e-,5.7572,p,0.93827208816
422,422,0.343,-0.278,2.194,247.5,deg,d4SigUU,30.9,pb GeV^-4,3.0,+1.5/-0.4,2.8,Hall A,e-,5.7572,p,0.93827208816
423,423,0.343,-0.278,2.194,262.5,deg,d4SigUU,36.4,pb GeV^-4,3.4,+0.7/-1.2,2.8,Hall A,e-,5.7572,p,0.93827208816
424,424,0.343,-0.278,2.194,277.5,deg,d4SigUU,48.5,pb GeV^-4,3.9,+0.4/-1.8,2.8,Hall A,e-,5.7572,p,0.93827208816
425,425,0.343,-0.278,2.194,292.5,deg,d4SigUU,51.6,pb GeV^-4,4.3,+3.3/-0.2,2.8,Hall A,e-,5.7572,p,0.93827208816
426,426,0.343,-0.278,2.194,307.5,deg,d4SigUU,60.3,pb GeV^-4,5.4,+0.2/-3.9,2.8,Hall A,e-,5.7572,p,0.93827208816
427,427,0.343,-0.278,2.194,322.5,deg,d4SigUU,62.2,pb GeV^-4,6.4,+0.0/-8.6,2.8,Hall A,e-,5.7572,p,0.93827208816
428,428,0.342,-0.324,2.191,37.5,deg,d4SigUU,53.8,pb GeV^-4,10.1,+0.7/-9.3,2.8,Hall A,e-,5.7572,p,0.93827208816
429,429,0.342,-0.324,2.191,52.5,deg,d4SigUU,48.6,pb GeV^-4,7.3,+8.3/-0.3,2.8,Hall A,e-,5.7572,p,0.93827208816
430,430,0.342,-0.324,2.191,67.5,deg,d4SigUU,55.8,pb GeV^-4,6.2,+6.5/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
431,431,0.342,-0.324,2.191,82.5,deg,d4SigUU,34.2,pb GeV^-4,4.4,+0.7/-1.8,2.8,Hall A,e-,5.7572,p,0.93827208816
432,432,0.342,-0.324,2.191,97.5,deg,d4SigUU,30.9,pb GeV^-4,3.8,+0.0/-1.1,2.8,Hall A,e-,5.7572,p,0.93827208816
433,433,0.342,-0.324,2.191,112.5,deg,d4SigUU,28.6,pb GeV^-4,3.4,+0.0/-1.2,2.8,Hall A,e-,5.7572,p,0.93827208816
434,434,0.342,-0.324,2.191,127.5,deg,d4SigUU,27.6,pb GeV^-4,3.1,+0.8/-0.6,2.8,Hall A,e-,5.7572,p,0.93827208816
435,435,0.342,-0.324,2.191,142.5,deg,d4SigUU,26.7,pb GeV^-4,3.0,+0.0/-2.0,2.8,Hall A,e-,5.7572,p,0.93827208816
436,436,0.342,-0.324,2.191,157.5,deg,d4SigUU,24.8,pb GeV^-4,2.8,+1.0/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
437,437,0.342,-0.324,2.191,172.5,deg,d4SigUU,23.5,pb GeV^-4,2.8,+1.7/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
438,438,0.342,-0.324,2.191,187.5,deg,d4SigUU,21.6,pb GeV^-4,2.8,+1.4/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
439,439,0.342,-0.324,2.191,202.5,deg,d4SigUU,29.2,pb GeV^-4,3.0,+0.0/-3.1,2.8,Hall A,e-,5.7572,p,0.93827208816
440,440,0.342,-0.324,2.191,217.5,deg,d4SigUU,23.0,pb GeV^-4,2.7,+0.0/-2.1,2.8,Hall A,e-,5.7572,p,0.93827208816
441,441,0.342,-0.324,2.191,232.5,deg,d4SigUU,29.3,pb GeV^-4,3.0,+0.0/-0.9,2.8,Hall A,e-,5.7572,p,0.93827208816
442,442,0.342,-0.324,2.191,247.5,deg,d4SigUU,21.4,pb GeV^-4,3.1,+0.5/-0.7,2.8,Hall A,e-,5.7572,p,0.93827208816
443,443,0.342,-0.324,2.191,262.5,deg,d4SigUU,30.4,pb GeV^-4,3.9,+0.6/-0.3,2.8,Hall A,e-,5.7572,p,0.93827208816
444,444,0.342,-0.324,2.191,277.5,deg,d4SigUU,43.6,pb GeV^-4,4.4,+0.1/-3.2,2.8,Hall A,e-,5.7572,p,0.93827208816
445,445,0.342,-0.324,2.191,292.5,deg,d4SigUU,55.0,pb GeV^-4,5.6,+0.9/-1.2,2.8,Hall A,e-,5.7572,p,0.93827208816
446,446,0.342,-0.324,2.191,307.5,deg,d4SigUU,39.5,pb GeV^-4,6.2,+0.5/-2.9,2.8,Hall A,e-,5.7572,p,0.93827208816
447,447,0.342,-0.324,2.191,322.5,deg,d4SigUU,70.1,pb GeV^-4,9.9,+0.0/-7.6,2.8,Hall A,e-,5.7572,p,0.93827208816
448,448,0.342,-0.371,2.193,37.5,deg,d4SigUU,68.8,pb GeV^-4,21.3,+0.9/-14.6,2.8,Hall A,e-,5.7572,p,0.93827208816
449,449,0.342,-0.371,2.193,52.5,deg,d4SigUU,37.1,pb GeV^-4,10.4,+1.6/-9.7,2.8,Hall A,e-,5.7572,p,0.93827208816
450,450,0.342,-0.371,2.193,67.5,deg,d4SigUU,40.6,pb GeV^-4,7.0,+6.2/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
451,451,0.342,-0.371,2.193,82.5,deg,d4SigUU,29.0,pb GeV^-4,5.0,+2.1/-1.0,2.8,Hall A,e-,5.7572,p,0.93827208816
452,452,0.342,-0.371,2.193,97.5,deg,d4SigUU,27.0,pb GeV^-4,4.3,+0.2/-2.9,2.8,Hall A,e-,5.7572,p,0.93827208816
453,453,0.342,-0.371,2.193,112.5,deg,d4SigUU,21.0,pb GeV^-4,3.5,+0.0/-3.1,2.8,Hall A,e-,5.7572,p,0.93827208816
454,454,0.342,-0.371,2.193,127.5,deg,d4SigUU,18.8,pb GeV^-4,2.9,+0.1/-3.4,2.8,Hall A,e-,5.7572,p,0.93827208816
455,455,0.342,-0.371,2.193,142.5,deg,d4SigUU,17.9,pb GeV^-4,2.8,+0.5/-0.9,2.8,Hall A,e-,5.7572,p,0.93827208816
456,456,0.342,-0.371,2.193,157.5,deg,d4SigUU,18.7,pb GeV^-4,3.0,+1.6/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
457,457,0.342,-0.371,2.193,172.5,deg,d4SigUU,17.2,pb GeV^-4,3.2,+1.1/-0.3,2.8,Hall A,e-,5.7572,p,0.93827208816
458,458,0.342,-0.371,2.193,187.5,deg,d4SigUU,16.2,pb GeV^-4,2.9,+2.2/-0.0,2.8,Hall A,e-,5.7572,p,0.93827208816
459,459,0.342,-0.371,2.193,202.5,deg,d4SigUU,21.3,pb GeV^-4,3.0,+2.1/-0.5,2.8,Hall A,e-,5.7572,p,0.93827208816
460,460,0.342,-0.371,2.193,217.5,deg,d4SigUU,17.7,pb GeV^-4,2.8,+0.1/-0.8,2.8,Hall A,e-,5.7572,p,0.93827208816
461,461,0.342,-0.371,2.193,232.5,deg,d4SigUU,24.2,pb GeV^-4,3.0,+0.0/-1.3,2.8,Hall A,e-,5.7572,p,0.93827208816
462,462,0.342,-0.371,2.193,247.5,deg,d4SigUU,22.5,pb GeV^-4,3.4,+0.4/-3.9,2.8,Hall A,e-,5.7572,p,0.93827208816
463,463,0.342,-0.371,2.193,262.5,deg,d4SigUU,18.1,pb GeV^-4,3.6,+0.0/-2.6,2.8,Hall A,e-,5.7572,p,0.93827208816
464,464,0.342,-0.371,2.193,277.5,deg,d4SigUU,32.8,pb GeV^-4,4.5,+0.0/-2.5,2.8,Hall A,e-,5.7572,p,0.93827208816
465,465,0.342,-0.371,2.193,292.5,deg,d4SigUU,35.5,pb GeV^-4,6.3,+2.0/-1.9,2.8,Hall A,e-,5.7572,p,0.93827208816
466,466,0.342,-0.371,2.193,307.5,deg,d4SigUU,43.1,pb GeV^-4,8.7,+4.1/-0.3,2.8,Hall A,e-,5.7572,p,0.93827208816
467,467,0.342,-0.371,2.193,322.5,deg,d4SigUU,49.6,pb GeV^-4,15.5,+3.6/-10.8,2.8,Hall A,e-,5.7572,p,0.93827208816
