,x_B,Q^2,t,phi,value,stat_u,syst_u (upper limit),syst_u (lower limit),col,obs,units,target,beam,RS
185,0.369,3.67,-0.155,262.5,0.00964,0.00057,0.00036,-0.00044,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
186,0.369,3.67,-0.155,277.5,0.012,0.00062,0.00036,-0.00047,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
187,0.369,3.67,-0.155,292.5,0.0143,0.00069,0.00049,-0.00048,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
188,0.369,3.67,-0.155,307.5,0.0167,0.00075,0.00053,-0.0007,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
189,0.369,3.67,-0.155,322.5,0.0185,0.00091,0.00076,-0.00068,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
190,0.369,3.67,-0.155,337.5,0.0202,0.0012,0.00068,-0.00093,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
191,0.369,3.67,-0.155,352.5,0.0241,0.0016,0.001,-0.0011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
192,0.37,3.68,-0.216,7.5,0.0225,0.0029,0.0031,-0.0017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
193,0.37,3.68,-0.216,22.5,0.0156,0.0019,0.00088,-0.00084,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
194,0.37,3.68,-0.216,37.5,0.0118,0.0011,0.0011,-0.0005,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
195,0.37,3.68,-0.216,52.5,0.0115,0.00079,0.00052,-0.00037,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
196,0.37,3.68,-0.216,67.5,0.0106,0.00067,0.00046,-0.00033,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
197,0.37,3.68,-0.216,82.5,0.00792,0.00055,0.00038,-0.00031,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
198,0.37,3.68,-0.216,97.5,0.00719,0.00051,0.00035,-0.00032,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
199,0.37,3.68,-0.216,112.5,0.006,0.00045,0.00032,-0.00018,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
200,0.37,3.68,-0.216,127.5,0.00568,0.00042,0.0002,-0.00023,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
201,0.37,3.68,-0.216,142.5,0.00482,0.00039,0.00036,-0.00017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
202,0.37,3.68,-0.216,157.5,0.00522,0.00041,0.00024,-0.0002,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
203,0.37,3.68,-0.216,172.5,0.00543,0.00043,0.00021,-0.00022,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
204,0.37,3.68,-0.216,187.5,0.00522,0.00042,0.00028,-0.00022,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
205,0.37,3.68,-0.216,202.5,0.0054,0.00042,0.00035,-0.00023,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
206,0.37,3.68,-0.216,217.5,0.00624,0.00046,0.00019,-0.00027,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
207,0.37,3.68,-0.216,232.5,0.00577,0.00044,0.00035,-0.00021,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
208,0.37,3.68,-0.216,247.5,0.00606,0.00048,0.00025,-0.00021,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
209,0.37,3.68,-0.216,262.5,0.00823,0.00053,0.00045,-0.00036,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
210,0.37,3.68,-0.216,277.5,0.00793,0.00055,0.0005,-0.0003,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
211,0.37,3.68,-0.216,292.5,0.0114,0.00067,0.00041,-0.00047,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
212,0.37,3.68,-0.216,307.5,0.0127,0.00076,0.00064,-0.00076,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
213,0.37,3.68,-0.216,322.5,0.0134,0.0011,0.00057,-0.00047,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
214,0.37,3.68,-0.216,337.5,0.021,0.002,0.00079,-0.001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
215,0.37,3.68,-0.216,352.5,0.0237,0.003,0.0012,-0.002,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
216,0.37,3.68,-0.304,7.5,0.0225,0.0076,0.0014,-0.0047,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
217,0.37,3.68,-0.304,22.5,0.0104,0.003,0.0014,-0.00094,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
218,0.37,3.68,-0.304,37.5,0.00918,0.0013,0.00054,-0.00051,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
219,0.37,3.68,-0.304,52.5,0.0092,0.00072,0.00035,-0.00036,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
220,0.37,3.68,-0.304,67.5,0.00797,0.00053,0.00032,-0.00031,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
221,0.37,3.68,-0.304,82.5,0.00643,0.00044,0.00026,-0.00024,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
222,0.37,3.68,-0.304,97.5,0.00535,0.00038,0.00024,-0.00018,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
223,0.37,3.68,-0.304,112.5,0.00473,0.00033,0.00017,-0.00016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
224,0.37,3.68,-0.304,127.5,0.00404,0.00027,0.00015,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
225,0.37,3.68,-0.304,142.5,0.00427,0.00028,0.00013,-0.00021,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
226,0.37,3.68,-0.304,157.5,0.00397,0.00029,0.00018,-0.00014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
227,0.37,3.68,-0.304,172.5,0.00379,0.00028,0.00026,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
228,0.37,3.68,-0.304,187.5,0.00432,0.0003,0.00018,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
229,0.37,3.68,-0.304,202.5,0.00444,0.00029,0.00017,-0.00018,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
230,0.37,3.68,-0.304,217.5,0.00437,0.00029,0.00013,-0.00022,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
231,0.37,3.68,-0.304,232.5,0.00451,0.00029,0.00014,-0.0002,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
232,0.37,3.68,-0.304,247.5,0.00515,0.00033,0.00018,-0.00021,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
233,0.37,3.68,-0.304,262.5,0.00619,0.00038,0.0002,-0.0003,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
234,0.37,3.68,-0.304,277.5,0.00623,0.0004,0.00026,-0.0003,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
235,0.37,3.68,-0.304,292.5,0.00841,0.00051,0.00028,-0.0004,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
236,0.37,3.68,-0.304,307.5,0.00946,0.00067,0.00043,-0.00035,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
237,0.37,3.68,-0.304,322.5,0.0118,0.0012,0.00065,-0.0005,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
238,0.37,3.68,-0.304,337.5,0.0103,0.0029,0.00047,-0.0017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
239,0.37,3.68,-0.304,352.5,0.0141,0.0075,0.0019,-0.003,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
240,0.369,4.53,-0.0315,7.5,0.0139,0.00058,0.00045,-0.0006,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
241,0.369,4.53,-0.0315,22.5,0.0129,0.00056,0.00048,-0.00064,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
242,0.369,4.53,-0.0315,37.5,0.0131,0.00056,0.00042,-0.0006,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
243,0.369,4.53,-0.0315,52.5,0.0122,0.00054,0.00044,-0.00042,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
244,0.369,4.53,-0.0315,67.5,0.0115,0.00052,0.00056,-0.00039,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
245,0.369,4.53,-0.0315,82.5,0.0113,0.00051,0.00046,-0.0005,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
246,0.369,4.53,-0.0315,97.5,0.00875,0.00046,0.00039,-0.00029,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
247,0.369,4.53,-0.0315,112.5,0.00915,0.00046,0.0003,-0.0003,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
248,0.369,4.53,-0.0315,127.5,0.00903,0.00045,0.0004,-0.00031,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
249,0.369,4.53,-0.0315,142.5,0.00838,0.00044,0.0003,-0.00027,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
250,0.369,4.53,-0.0315,157.5,0.00828,0.00044,0.00025,-0.00036,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
251,0.369,4.53,-0.0315,172.5,0.00798,0.00043,0.00024,-0.00039,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
252,0.369,4.53,-0.0315,187.5,0.00774,0.00043,0.00029,-0.00027,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
253,0.369,4.53,-0.0315,202.5,0.00841,0.00045,0.0003,-0.00032,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
254,0.369,4.53,-0.0315,217.5,0.00853,0.00045,0.00031,-0.00026,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
255,0.369,4.53,-0.0315,232.5,0.00991,0.00049,0.00052,-0.0003,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
256,0.369,4.53,-0.0315,247.5,0.00969,0.00049,0.00043,-0.00036,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
257,0.369,4.53,-0.0315,262.5,0.0102,0.00049,0.00044,-0.00032,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
258,0.369,4.53,-0.0315,277.5,0.0109,0.00051,0.00036,-0.00049,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
259,0.369,4.53,-0.0315,292.5,0.0122,0.00054,0.00047,-0.00046,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
260,0.369,4.53,-0.0315,307.5,0.0124,0.00054,0.00044,-0.00043,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
261,0.369,4.53,-0.0315,322.5,0.0138,0.00057,0.00044,-0.00051,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
262,0.369,4.53,-0.0315,337.5,0.0154,0.00061,0.00051,-0.00059,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
263,0.369,4.53,-0.0315,352.5,0.0138,0.00058,0.00057,-0.00052,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
264,0.37,4.55,-0.0928,7.5,0.0139,0.00073,0.0007,-0.00058,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
265,0.37,4.55,-0.0928,22.5,0.0118,0.00065,0.00048,-0.00042,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
266,0.37,4.55,-0.0928,37.5,0.00954,0.00054,0.00031,-0.0003,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
267,0.37,4.55,-0.0928,52.5,0.00879,0.00048,0.00037,-0.00032,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
268,0.37,4.55,-0.0928,67.5,0.00877,0.00047,0.00032,-0.0004,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
269,0.37,4.55,-0.0928,82.5,0.00784,0.00044,0.00025,-0.00032,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
270,0.37,4.55,-0.0928,97.5,0.0074,0.00043,0.00038,-0.00023,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
271,0.37,4.55,-0.0928,112.5,0.00655,0.0004,0.00033,-0.00025,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
272,0.37,4.55,-0.0928,127.5,0.00683,0.0004,0.00037,-0.00023,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
273,0.37,4.55,-0.0928,142.5,0.00609,0.00037,0.0002,-0.00023,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
274,0.37,4.55,-0.0928,157.5,0.00605,0.00037,0.00021,-0.00021,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
275,0.37,4.55,-0.0928,172.5,0.0053,0.00034,0.00019,-0.00026,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
276,0.37,4.55,-0.0928,187.5,0.00595,0.00037,0.00024,-0.0002,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
277,0.37,4.55,-0.0928,202.5,0.00508,0.00035,0.00021,-0.00021,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
278,0.37,4.55,-0.0928,217.5,0.00708,0.00041,0.00033,-0.00031,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
279,0.37,4.55,-0.0928,232.5,0.00616,0.0004,0.00034,-0.00028,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
280,0.37,4.55,-0.0928,247.5,0.00624,0.0004,0.00031,-0.00025,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
281,0.37,4.55,-0.0928,262.5,0.00709,0.00042,0.00032,-0.00025,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
282,0.37,4.55,-0.0928,277.5,0.00812,0.00045,0.00037,-0.00028,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
283,0.37,4.55,-0.0928,292.5,0.0103,0.00049,0.00037,-0.0004,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
284,0.37,4.55,-0.0928,307.5,0.0111,0.00052,0.00055,-0.00034,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
285,0.37,4.55,-0.0928,322.5,0.0128,0.0006,0.00052,-0.00051,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
286,0.37,4.55,-0.0928,337.5,0.0128,0.00064,0.00059,-0.0004,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
287,0.37,4.55,-0.0928,352.5,0.013,0.0007,0.00063,-0.00043,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
288,0.372,4.57,-0.154,7.5,0.0105,0.001,0.00064,-0.00051,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
289,0.372,4.57,-0.154,22.5,0.00951,0.00082,0.00031,-0.00042,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
290,0.372,4.57,-0.154,37.5,0.00808,0.00062,0.00033,-0.00026,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
291,0.372,4.57,-0.154,52.5,0.00748,0.00051,0.00038,-0.00039,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
292,0.372,4.57,-0.154,67.5,0.00708,0.00045,0.00028,-0.00023,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
293,0.372,4.57,-0.154,82.5,0.00618,0.00041,0.00022,-0.00022,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
294,0.372,4.57,-0.154,97.5,0.00507,0.00037,0.00033,-0.00018,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
295,0.372,4.57,-0.154,112.5,0.0045,0.00033,0.00017,-0.00015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
296,0.372,4.57,-0.154,127.5,0.00465,0.00032,0.00019,-0.00024,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
297,0.372,4.57,-0.154,142.5,0.00449,0.00031,0.00018,-0.00018,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
298,0.372,4.57,-0.154,157.5,0.00362,0.00029,0.00014,-0.0002,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
299,0.372,4.57,-0.154,172.5,0.00386,0.00029,0.00013,-0.00017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
300,0.372,4.57,-0.154,187.5,0.00342,0.00027,0.00015,-0.00017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
301,0.372,4.57,-0.154,202.5,0.00392,0.00031,0.00012,-0.00015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
302,0.372,4.57,-0.154,217.5,0.00443,0.00033,0.0002,-0.00022,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
303,0.372,4.57,-0.154,232.5,0.00498,0.00034,0.00026,-0.00017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
304,0.372,4.57,-0.154,247.5,0.00578,0.00038,0.00022,-0.00019,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
305,0.372,4.57,-0.154,262.5,0.00575,0.00038,0.00039,-0.0002,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
306,0.372,4.57,-0.154,277.5,0.00626,0.0004,0.00041,-0.0002,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
307,0.372,4.57,-0.154,292.5,0.00765,0.00046,0.00039,-0.00029,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
308,0.372,4.57,-0.154,307.5,0.00948,0.00052,0.0004,-0.00046,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
309,0.372,4.57,-0.154,322.5,0.00947,0.00064,0.0005,-0.00037,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
310,0.372,4.57,-0.154,337.5,0.0113,0.00084,0.00056,-0.00047,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
311,0.372,4.57,-0.154,352.5,0.0111,0.001,0.00053,-0.00039,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
312,0.373,4.58,-0.216,7.5,0.00937,0.0016,0.00046,-0.00057,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
313,0.373,4.58,-0.216,22.5,0.00844,0.0012,0.00039,-0.00059,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
314,0.373,4.58,-0.216,37.5,0.00697,0.00079,0.00037,-0.00037,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
315,0.373,4.58,-0.216,52.5,0.00701,0.00058,0.00044,-0.00024,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
316,0.373,4.58,-0.216,67.5,0.00536,0.00047,0.0002,-0.00025,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
317,0.373,4.58,-0.216,82.5,0.00555,0.00044,0.00019,-0.00019,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
318,0.373,4.58,-0.216,97.5,0.00438,0.00037,0.00018,-0.00019,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
319,0.373,4.58,-0.216,112.5,0.0039,0.00034,0.0002,-0.00016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
320,0.373,4.58,-0.216,127.5,0.00341,0.0003,0.00021,-0.00011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
321,0.373,4.58,-0.216,142.5,0.0034,0.00029,0.00013,-0.00014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
322,0.373,4.58,-0.216,157.5,0.00302,0.00027,0.00013,-0.00014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
323,0.373,4.58,-0.216,172.5,0.00296,0.00027,0.00022,-9.1e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
324,0.373,4.58,-0.216,187.5,0.00335,0.00029,0.00014,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
325,0.373,4.58,-0.216,202.5,0.00285,0.00027,0.00016,-9.9e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
326,0.373,4.58,-0.216,217.5,0.00294,0.00029,0.00016,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
327,0.373,4.58,-0.216,232.5,0.0036,0.00032,0.00019,-0.00015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
328,0.373,4.58,-0.216,247.5,0.00418,0.00035,0.00015,-0.0002,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
329,0.373,4.58,-0.216,262.5,0.00472,0.00038,0.00021,-0.00025,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
330,0.373,4.58,-0.216,277.5,0.0056,0.00043,0.00027,-0.00034,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
331,0.373,4.58,-0.216,292.5,0.00675,0.00049,0.00025,-0.00025,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
332,0.373,4.58,-0.216,307.5,0.00784,0.00058,0.0003,-0.00026,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
333,0.373,4.58,-0.216,322.5,0.00897,0.00081,0.00051,-0.00035,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
334,0.373,4.58,-0.216,337.5,0.00939,0.0012,0.00037,-0.00047,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
335,0.373,4.58,-0.216,352.5,0.0112,0.0017,0.00066,-0.00061,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
336,0.371,4.57,-0.303,7.5,0.0118,0.0035,0.00065,-0.0011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
337,0.371,4.57,-0.303,22.5,0.0059,0.0017,0.00056,-0.00064,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
338,0.371,4.57,-0.303,37.5,0.00561,0.00091,0.00044,-0.00028,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
339,0.371,4.57,-0.303,52.5,0.00485,0.00054,0.00024,-0.00018,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
340,0.371,4.57,-0.303,67.5,0.00416,0.00039,0.0003,-0.00015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
341,0.371,4.57,-0.303,82.5,0.00339,0.00031,0.0001,-0.00022,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
342,0.371,4.57,-0.303,97.5,0.00295,0.00028,0.00011,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
343,0.371,4.57,-0.303,112.5,0.00287,0.00024,0.00011,-0.0001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
344,0.371,4.57,-0.303,127.5,0.00234,0.0002,0.00012,-7e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
345,0.371,4.57,-0.303,142.5,0.00267,0.0002,8.9e-05,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
346,0.371,4.57,-0.303,157.5,0.00215,0.00019,0.00012,-0.00014,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
347,0.371,4.57,-0.303,172.5,0.00249,0.00021,0.00011,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
348,0.371,4.57,-0.303,187.5,0.0024,0.0002,0.0001,-9.4e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
349,0.371,4.57,-0.303,202.5,0.00211,0.00019,9.4e-05,-6.3e-05,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
350,0.371,4.57,-0.303,217.5,0.00248,0.0002,8e-05,-0.0001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
351,0.371,4.57,-0.303,232.5,0.0026,0.00021,0.00015,-0.0001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
352,0.371,4.57,-0.303,247.5,0.00318,0.00025,0.00013,-0.00012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
353,0.371,4.57,-0.303,262.5,0.00348,0.00028,0.00014,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
354,0.371,4.57,-0.303,277.5,0.00373,0.00032,0.00019,-0.00013,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
355,0.371,4.57,-0.303,292.5,0.00483,0.00039,0.00018,-0.00024,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
356,0.371,4.57,-0.303,307.5,0.00534,0.00051,0.00024,-0.00024,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
357,0.371,4.57,-0.303,322.5,0.00701,0.00087,0.00046,-0.00032,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
358,0.371,4.57,-0.303,337.5,0.011,0.0019,0.00079,-0.00078,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
359,0.371,4.57,-0.303,352.5,0.0128,0.0032,0.0014,-0.0017,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
360,0.483,2.71,-0.0218,7.5,0.0274,0.0027,0.0013,-0.0015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
361,0.483,2.71,-0.0218,22.5,0.0287,0.0026,0.00086,-0.0016,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
362,0.483,2.71,-0.0218,37.5,0.0233,0.0024,0.00099,-0.0012,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
363,0.483,2.71,-0.0218,52.5,0.0276,0.0024,0.0012,-0.0011,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
364,0.483,2.71,-0.0218,67.5,0.024,0.0023,0.0029,-0.00075,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
365,0.483,2.71,-0.0218,82.5,0.023,0.0022,0.0019,-0.00071,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
366,0.483,2.71,-0.0218,97.5,0.0184,0.002,0.00069,-0.00068,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
367,0.483,2.71,-0.0218,112.5,0.0224,0.0021,0.0014,-0.00088,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
368,0.483,2.71,-0.0218,127.5,0.0239,0.0021,0.00076,-0.001,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
369,0.483,2.71,-0.0218,142.5,0.0209,0.0021,0.0007,-0.0015,Jlab,HelicityIndepCrossSection,nb/GeV^4,Proton,e-,
