,x_B,Q^2,t,phi,value,stat_u,syst_u (upper limit),syst_u (lower limit),col,obs,units,target,beam,RS
545,0.504,4.56,-0.154,262.5,-0.000388,0.00021,7.1e-05,-7.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
546,0.504,4.56,-0.154,277.5,-0.000653,0.00022,3.7e-05,-5.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
547,0.504,4.56,-0.154,292.5,-0.000983,0.00023,9.5e-05,-5.9e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
548,0.504,4.56,-0.154,307.5,-0.000702,0.00027,0.0001,-0.00012,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
549,0.504,4.56,-0.154,322.5,-0.00108,0.00034,7.8e-05,-0.00013,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
550,0.504,4.56,-0.154,337.5,-0.000595,0.00041,4.4e-05,-0.00038,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
551,0.504,4.56,-0.154,352.5,-0.000912,0.00046,0.00018,-0.00027,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
552,0.506,4.57,-0.216,7.5,0.000444,0.0006,5.2e-05,-0.00013,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
553,0.506,4.57,-0.216,22.5,-0.000243,0.00055,0.0001,-0.00015,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
554,0.506,4.57,-0.216,37.5,0.000477,0.00037,7.2e-05,-0.00012,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
555,0.506,4.57,-0.216,52.5,0.000507,0.00029,9.1e-05,-0.0001,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
556,0.506,4.57,-0.216,67.5,0.000436,0.00022,7.1e-05,-0.00014,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
557,0.506,4.57,-0.216,82.5,0.000279,0.0002,7.1e-05,-9e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
558,0.506,4.57,-0.216,97.5,0.000155,0.00018,9e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
559,0.506,4.57,-0.216,112.5,0.000382,0.00017,5.1e-05,-4.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
560,0.506,4.57,-0.216,127.5,0.000333,0.00016,9.1e-05,-0.0001,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
561,0.506,4.57,-0.216,142.5,0.000275,0.00018,1.3e-05,-0.00012,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
562,0.506,4.57,-0.216,157.5,6.18e-05,0.00017,0.00014,-6e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
563,0.506,4.57,-0.216,172.5,-0.000278,0.00019,6.1e-05,-2.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
564,0.506,4.57,-0.216,187.5,0.000117,0.0002,3e-05,-0.0001,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
565,0.506,4.57,-0.216,202.5,-3.43e-05,0.0002,1.1e-06,-0.00015,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
566,0.506,4.57,-0.216,217.5,2.15e-05,0.00021,4e-05,-7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
567,0.506,4.57,-0.216,232.5,-0.000692,0.00021,3.7e-05,-0.00011,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
568,0.506,4.57,-0.216,247.5,-0.00064,0.0002,6.3e-05,-2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
569,0.506,4.57,-0.216,262.5,-0.000524,0.00021,4.3e-05,-7.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
570,0.506,4.57,-0.216,277.5,-0.000596,0.00021,4.4e-05,-7.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
571,0.506,4.57,-0.216,292.5,-0.000243,0.00023,7.8e-06,-9e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
572,0.506,4.57,-0.216,307.5,-0.000976,0.00028,0.0001,-3.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
573,0.506,4.57,-0.216,322.5,-0.000725,0.00036,0.0001,-0.00011,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
574,0.506,4.57,-0.216,337.5,9.68e-05,0.00048,0.00012,-0.00014,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
575,0.506,4.57,-0.216,352.5,5.8e-05,0.0006,0.0002,-0.00014,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
576,0.508,4.59,-0.305,7.5,-0.000349,0.00081,0.00027,-0.00013,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
577,0.508,4.59,-0.305,22.5,0.00106,0.00065,0.00018,-5.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
578,0.508,4.59,-0.305,37.5,0.000919,0.00036,0.0001,-0.00021,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
579,0.508,4.59,-0.305,52.5,0.000465,0.00023,9.1e-05,-3.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
580,0.508,4.59,-0.305,67.5,0.000706,0.00019,5.5e-05,-0.00012,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
581,0.508,4.59,-0.305,82.5,0.000391,0.00016,4.2e-05,-6.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
582,0.508,4.59,-0.305,97.5,0.000261,0.00015,1.3e-05,-9e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
583,0.508,4.59,-0.305,112.5,0.000258,0.00013,2.2e-05,-7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
584,0.508,4.59,-0.305,127.5,0.00024,0.00012,1.3e-05,-6e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
585,0.508,4.59,-0.305,142.5,0.000279,0.00012,1.3e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
586,0.508,4.59,-0.305,157.5,0.00022,0.00014,8e-05,-0.00012,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
587,0.508,4.59,-0.305,172.5,0.000109,0.00015,1.1e-05,-9e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
588,0.508,4.59,-0.305,187.5,-0.000171,0.00014,4e-05,-5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
589,0.508,4.59,-0.305,202.5,-0.000254,0.00015,9e-05,-4.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
590,0.508,4.59,-0.305,217.5,-0.000309,0.00016,7.1e-05,-0.00016,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
591,0.508,4.59,-0.305,232.5,-0.000482,0.00015,7.2e-05,-1.8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
592,0.508,4.59,-0.305,247.5,-0.000493,0.00014,4.3e-05,-2.5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
593,0.508,4.59,-0.305,262.5,-0.000386,0.00015,1.6e-05,-3.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
594,0.508,4.59,-0.305,277.5,-0.000484,0.00017,9.1e-05,-1.8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
595,0.508,4.59,-0.305,292.5,-0.00012,0.0002,5e-05,-7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
596,0.508,4.59,-0.305,307.5,-0.000517,0.00027,9.2e-05,-8.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
597,0.508,4.59,-0.305,322.5,4.8e-05,0.00037,6e-05,-0.00019,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
598,0.508,4.59,-0.305,337.5,1.09e-05,0.00055,0.00021,-0.00021,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
599,0.508,4.59,-0.305,352.5,0.000486,0.00067,0.00017,-1.8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
600,0.482,5.33,-0.03,7.5,-0.0004,0.00038,0.00014,-7.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
601,0.482,5.33,-0.03,22.5,0.00039,0.00036,0.00014,-2.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
602,0.482,5.33,-0.03,37.5,0.000943,0.00033,0.00016,-0.00016,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
603,0.482,5.33,-0.03,52.5,0.000326,0.00035,4.1e-05,-0.00013,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
604,0.482,5.33,-0.03,67.5,0.000375,0.0003,0.00028,-7.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
605,0.482,5.33,-0.03,82.5,0.000448,0.0003,0.0001,-3.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
606,0.482,5.33,-0.03,97.5,0.000472,0.00028,0.00011,-8.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
607,0.482,5.33,-0.03,112.5,0.000196,0.00029,0.00013,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
608,0.482,5.33,-0.03,127.5,0.000568,0.00027,6.3e-05,-6.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
609,0.482,5.33,-0.03,142.5,0.000393,0.00026,6.1e-05,-0.00011,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
610,0.482,5.33,-0.03,157.5,0.000122,0.00027,5e-05,-0.0002,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
611,0.482,5.33,-0.03,172.5,-0.000139,0.00027,6e-05,-8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
612,0.482,5.33,-0.03,187.5,0.000396,0.00025,4.2e-05,-0.00016,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
613,0.482,5.33,-0.03,202.5,-0.000217,0.00026,7e-05,-4.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
614,0.482,5.33,-0.03,217.5,-0.00011,0.00025,8e-05,-6e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
615,0.482,5.33,-0.03,232.5,-0.000123,0.00027,5e-05,-0.0001,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
616,0.482,5.33,-0.03,247.5,-0.00054,0.00028,5.3e-05,-5.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
617,0.482,5.33,-0.03,262.5,-0.000291,0.00031,8.1e-05,-1.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
618,0.482,5.33,-0.03,277.5,-0.000241,0.00032,0.00011,-8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
619,0.482,5.33,-0.03,292.5,-0.000839,0.00032,9.4e-05,-0.00011,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
620,0.482,5.33,-0.03,307.5,-8.09e-05,0.00034,7e-05,-0.00013,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
621,0.482,5.33,-0.03,322.5,7.94e-05,0.00035,0.0001,-8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
622,0.482,5.33,-0.03,337.5,-0.000267,0.00035,0.00013,-9e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
623,0.482,5.33,-0.03,352.5,-0.00011,0.00034,0.00022,-0.00012,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
624,0.483,5.34,-0.0882,7.5,0.000183,0.00022,0.00018,-1.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
625,0.483,5.34,-0.0882,22.5,0.000271,0.00023,0.00024,-7.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
626,0.483,5.34,-0.0882,37.5,0.00092,0.00024,0.00014,-7.6e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
627,0.483,5.34,-0.0882,52.5,-5.76e-05,0.00023,5e-05,-8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
628,0.483,5.34,-0.0882,67.5,0.000374,0.00025,5.1e-05,-6.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
629,0.483,5.34,-0.0882,82.5,0.000507,0.00026,4.3e-05,-0.00016,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
630,0.483,5.34,-0.0882,97.5,0.000355,0.00025,5.1e-05,-0.00013,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
631,0.483,5.34,-0.0882,112.5,0.000982,0.00023,0.00013,-0.00014,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
632,0.483,5.34,-0.0882,127.5,0.000312,0.00023,9.1e-05,-6.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
633,0.483,5.34,-0.0882,142.5,0.000289,0.00023,8.1e-05,-7.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
634,0.483,5.34,-0.0882,157.5,0.000378,0.00022,0.00011,-4.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
635,0.483,5.34,-0.0882,172.5,8.15e-05,0.00025,6e-05,-6e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
636,0.483,5.34,-0.0882,187.5,-0.000137,0.00024,0.0001,-7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
637,0.483,5.34,-0.0882,202.5,-0.000224,0.00025,0.00011,-9e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
638,0.483,5.34,-0.0882,217.5,-0.000529,0.00022,0.00011,-4.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
639,0.483,5.34,-0.0882,232.5,-1.49e-05,0.00026,4e-05,-7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
640,0.483,5.34,-0.0882,247.5,-0.000823,0.00027,8.4e-05,-0.0001,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
641,0.483,5.34,-0.0882,262.5,-0.00035,0.00026,6.1e-05,-0.00011,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
642,0.483,5.34,-0.0882,277.5,-0.000249,0.00027,6.1e-05,-0.00012,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
643,0.483,5.34,-0.0882,292.5,-0.000332,0.00027,7.1e-05,-0.00011,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
644,0.483,5.34,-0.0882,307.5,0.00023,0.00026,8e-05,-0.00026,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
645,0.483,5.34,-0.0882,322.5,-0.000335,0.00024,3.2e-05,-0.00019,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
646,0.483,5.34,-0.0882,337.5,-0.00028,0.00022,7.1e-05,-0.00011,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
647,0.483,5.34,-0.0882,352.5,0.000129,0.00021,9e-05,-0.00023,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
648,0.485,5.36,-0.147,7.5,-6.36e-05,0.00062,0.00033,-0.00021,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
649,0.485,5.36,-0.147,22.5,0.000597,0.00049,6.3e-05,-0.00016,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
650,0.485,5.36,-0.147,37.5,0.000385,0.00039,0.00017,-0.00013,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
651,0.485,5.36,-0.147,52.5,0.00129,0.00031,5.7e-05,-9.9e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
652,0.485,5.36,-0.147,67.5,0.00125,0.00027,8.9e-05,-6.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
653,0.485,5.36,-0.147,82.5,7.61e-05,0.00024,9e-05,-7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
654,0.485,5.36,-0.147,97.5,0.000371,0.00024,0.00014,-6.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
655,0.485,5.36,-0.147,112.5,0.000445,0.00022,6.2e-05,-5.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
656,0.485,5.36,-0.147,127.5,-3.89e-05,0.00018,8e-05,-5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
657,0.485,5.36,-0.147,142.5,0.000185,0.00017,0.00017,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
658,0.485,5.36,-0.147,157.5,3.57e-05,0.00017,7e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
659,0.485,5.36,-0.147,172.5,0.000213,0.00016,6e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
660,0.485,5.36,-0.147,187.5,-0.000338,0.00017,2.3e-05,-8.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
661,0.485,5.36,-0.147,202.5,-9.49e-05,0.00017,4e-05,-5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
662,0.485,5.36,-0.147,217.5,-0.000133,0.00018,7e-05,-3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
663,0.485,5.36,-0.147,232.5,-0.000598,0.00021,3.6e-05,-0.00012,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
664,0.485,5.36,-0.147,247.5,-0.000362,0.00022,7.1e-05,-5.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
665,0.485,5.36,-0.147,262.5,-0.000481,0.00026,0.00013,-0.00011,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
666,0.485,5.36,-0.147,277.5,-0.000719,0.00029,9.3e-05,-0.00027,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
667,0.485,5.36,-0.147,292.5,-0.000943,0.0003,9.5e-05,-7.6e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
668,0.485,5.36,-0.147,307.5,-0.00144,0.00034,7.6e-05,-0.0001,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
669,0.485,5.36,-0.147,322.5,-0.000731,0.00043,8.3e-05,-0.0001,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
670,0.485,5.36,-0.147,337.5,0.000325,0.00051,0.00016,-0.00014,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
671,0.485,5.36,-0.147,352.5,-7.88e-05,0.0006,6e-05,-9e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
672,0.486,5.37,-0.206,7.5,0.00013,0.00089,0.00017,-0.00024,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
673,0.486,5.37,-0.206,22.5,-0.000158,0.00057,0.00014,-0.00024,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
674,0.486,5.37,-0.206,37.5,0.000908,0.00042,7.6e-05,-0.0003,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
675,0.486,5.37,-0.206,52.5,0.000813,0.00032,2.6e-05,-0.00018,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
676,0.486,5.37,-0.206,67.5,0.00115,0.00026,5.4e-05,-9.7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
677,0.486,5.37,-0.206,82.5,0.00024,0.00024,0.0001,-7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
678,0.486,5.37,-0.206,97.5,0.000212,0.00022,0.0001,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
679,0.486,5.37,-0.206,112.5,0.000354,0.00021,4.2e-05,-6.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
680,0.486,5.37,-0.206,127.5,0.000514,0.00022,5.3e-05,-7.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
681,0.486,5.37,-0.206,142.5,0.000261,0.0002,2.2e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
682,0.486,5.37,-0.206,157.5,-9.3e-05,0.0002,5e-05,-7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
683,0.486,5.37,-0.206,172.5,0.000142,0.00022,2.1e-05,-0.00012,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
684,0.486,5.37,-0.206,187.5,0.000227,0.00022,7e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
685,0.486,5.37,-0.206,202.5,-0.000514,0.0002,0.00014,-5.3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
686,0.486,5.37,-0.206,217.5,-0.000558,0.00021,7.2e-05,-0.00012,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
687,0.486,5.37,-0.206,232.5,-0.000307,0.00023,4.1e-05,-0.00017,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
688,0.486,5.37,-0.206,247.5,-0.000267,0.00022,1.3e-05,-0.00014,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
689,0.486,5.37,-0.206,262.5,-0.000603,0.00024,9.2e-05,-5.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
690,0.486,5.37,-0.206,277.5,-2.3e-05,0.00025,1e-05,-0.00015,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
691,0.486,5.37,-0.206,292.5,-0.000381,0.00029,9.1e-05,-7.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
692,0.486,5.37,-0.206,307.5,-0.000751,0.00032,0.00016,-6.5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
693,0.486,5.37,-0.206,322.5,-0.000648,0.00044,0.00019,-0.00023,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
694,0.486,5.37,-0.206,337.5,0.000538,0.00074,0.00038,-0.0003,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
695,0.486,5.37,-0.206,352.5,-0.00071,0.00088,0.00056,-0.00012,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
696,0.486,5.38,-0.291,7.5,0.00163,0.0022,0.00027,-0.00089,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
697,0.486,5.38,-0.291,22.5,0.000116,0.00088,0.00021,-0.00064,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
698,0.486,5.38,-0.291,37.5,0.000936,0.00042,3.6e-05,-0.00017,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
699,0.486,5.38,-0.291,52.5,0.000128,0.00029,0.0001,-7e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
700,0.486,5.38,-0.291,67.5,0.000818,0.00021,8.4e-05,-0.00011,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
701,0.486,5.38,-0.291,82.5,0.000223,0.00018,0.0001,-5.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
702,0.486,5.38,-0.291,97.5,0.000356,0.00016,0.00012,-1.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
703,0.486,5.38,-0.291,112.5,1.75e-05,0.00014,8e-05,-8e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
704,0.486,5.38,-0.291,127.5,0.000122,0.00012,5e-05,-5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
705,0.486,5.38,-0.291,142.5,0.000158,0.0001,1.1e-05,-4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
706,0.486,5.38,-0.291,157.5,-7.18e-05,0.00011,6e-05,-4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
707,0.486,5.38,-0.291,172.5,-1.53e-05,0.00012,8e-05,-1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
708,0.486,5.38,-0.291,187.5,-0.000157,0.00011,9e-05,-2.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
709,0.486,5.38,-0.291,202.5,-1.7e-05,0.00012,3e-05,-6e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
710,0.486,5.38,-0.291,217.5,8.49e-06,0.0001,3e-05,-0.0001,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
711,0.486,5.38,-0.291,232.5,3.22e-05,0.00013,5e-05,-6e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
712,0.486,5.38,-0.291,247.5,-0.000381,0.00015,4.2e-05,-4.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
713,0.486,5.38,-0.291,262.5,-0.000373,0.00017,2.3e-05,-4.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
714,0.486,5.38,-0.291,277.5,-0.000645,0.00019,5.4e-05,-5.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
715,0.486,5.38,-0.291,292.5,-0.000421,0.00024,3.3e-05,-9.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
716,0.486,5.38,-0.291,307.5,-0.000641,0.00031,0.00012,-4.5e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
717,0.486,5.38,-0.291,322.5,0.000487,0.00055,0.00017,-8.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
718,0.486,5.38,-0.291,337.5,0.000297,0.001,0.0006,-1.4e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
719,0.486,5.38,-0.291,352.5,0.000858,0.0013,0.00012,-0.00082,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
720,0.494,7.04,-0.043,7.5,0.000306,0.00014,7.1e-05,-2.2e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
721,0.494,7.04,-0.043,22.5,0.000372,0.00014,0.00011,-6.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
722,0.494,7.04,-0.043,37.5,0.000282,0.00013,3.1e-05,-5.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
723,0.494,7.04,-0.043,52.5,3.32e-05,0.00012,3e-05,-3e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
724,0.494,7.04,-0.043,67.5,0.00029,0.00011,2.2e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
725,0.494,7.04,-0.043,82.5,0.00028,0.00011,5.1e-05,-3.1e-05,Jlab,HelicityDepCrossSection,nb/GeV^4,Proton,e-,
